# VFSA 2D iteration best - 2026-09-14 17:05:45
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=0.1  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       16       0.7713       567.6991      39.1175      1.17101     1.17101     381.5251     0.95998      1 chain_01/itr_00016_trial_01.rho
     1       17       0.7581       551.6049     -16.0942      1.15429     1.15429     381.5251     0.95998      1 chain_01/itr_00017_trial_01.rho
     1       18        0.745       511.7570     -39.8479      1.11181     1.11181     381.5251     0.95998      1 chain_01/itr_00018_trial_01.rho
     1       19       0.7323       526.4882      14.7312      1.12770     1.12770     381.5251     0.95998      1 chain_01/itr_00019_trial_01.rho
     1       20       0.7197       537.3546      10.8663      1.13928     1.13928     381.5251     0.95998      1 chain_01/itr_00020_trial_01.rho
     1       21       0.7073       497.8383     -39.5163      1.09659     1.09659     381.5251     0.95998      1 chain_01/itr_00021_trial_01.rho
     1       22       0.6952       472.8322     -25.0061      1.06869     1.06869     381.5251     0.95998      1 chain_01/itr_00022_trial_01.rho
     1       23       0.6833       500.1282      27.2960      1.09911     1.09911     381.5251     0.95998      1 chain_01/itr_00023_trial_01.rho
     1       24       0.6715       490.6288      -9.4994      1.08862     1.08862     381.5251     0.95998      1 chain_01/itr_00024_trial_01.rho
     1       25         0.66       462.4622     -28.1666      1.05691     1.05691     381.5251     0.95998      1 chain_01/itr_00025_trial_01.rho
     1       26       0.6487       460.0709      -2.3913      1.05417     1.05417     381.5251     0.95998      1 chain_01/itr_00026_trial_01.rho
     1       27       0.6375       459.8844      -0.1865      1.05396     1.05396     381.5251     0.95998      1 chain_01/itr_00027_trial_01.rho
     1       28       0.6266       480.9352      21.0508      1.07781     1.07781     381.5251     0.95998      1 chain_01/itr_00028_trial_01.rho
     1       29       0.6158       474.0336      -6.9016      1.07005     1.07005     381.5251     0.95998      1 chain_01/itr_00029_trial_01.rho
     1       30       0.6053       470.4447      -3.5889      1.06599     1.06599     381.5251     0.95998      1 chain_01/itr_00030_trial_01.rho
     1       31       0.5949       485.8185      15.3738      1.08327     1.08327     381.5251     0.95998      1 chain_01/itr_00031_trial_01.rho
     1       32       0.5847       475.3158     -10.5027      1.07150     1.07150     381.5251     0.95998      1 chain_01/itr_00032_trial_01.rho
     1       33       0.5746       463.9118     -11.4040      1.05856     1.05856     381.5251     0.95998      1 chain_01/itr_00033_trial_01.rho
     1       34       0.5648       481.8442      17.9324      1.07883     1.07883     381.5251     0.95998      1 chain_01/itr_00034_trial_01.rho
     1       35       0.5551       476.7500      -5.0942      1.07311     1.07311     381.5251     0.95998      1 chain_01/itr_00035_trial_01.rho
     1       36       0.5456       452.5167     -24.2333      1.04548     1.04548     381.5251     0.95998      1 chain_01/itr_00036_trial_01.rho
     1       37       0.5362       427.6052     -24.9115      1.01630     1.01630     381.5251     0.95998      1 chain_01/itr_00037_trial_01.rho
     1       38        0.527       433.0159       5.4107      1.02271     1.02271     381.5251     0.95998      1 chain_01/itr_00038_trial_01.rho
     1       39       0.5179       446.4709      13.4550      1.03848     1.03848     381.5251     0.95998      1 chain_01/itr_00039_trial_01.rho
     1       40       0.5091       446.1033      -0.3676      1.03805     1.03805     381.5251     0.95998      1 chain_01/itr_00040_trial_01.rho
     1       41       0.5003       456.8202      10.7169      1.05044     1.05044     381.5251     0.95998      1 chain_01/itr_00041_trial_01.rho
     1       42       0.4917       437.6960     -19.1242      1.02822     1.02822     381.5251     0.95998      1 chain_01/itr_00042_trial_01.rho
     1       43       0.4833       442.8811       5.1850      1.03429     1.03429     381.5251     0.95998      1 chain_01/itr_00043_trial_01.rho
     1       44        0.475       465.2718      22.3908      1.06012     1.06012     381.5251     0.95998      1 chain_01/itr_00044_trial_01.rho
     1       45       0.4668       474.8326       9.5608      1.07095     1.07095     381.5251     0.95998      1 chain_01/itr_00045_trial_01.rho
     1       46       0.4588       483.0135       8.1809      1.08014     1.08014     381.5251     0.95998      1 chain_01/itr_00046_trial_01.rho
     1       47        0.451       461.3022     -21.7113      1.05558     1.05558     381.5251     0.95998      1 chain_01/itr_00047_trial_01.rho
     1       48       0.4432       448.8555     -12.4467      1.04125     1.04125     381.5251     0.95998      1 chain_01/itr_00048_trial_01.rho
     1       49       0.4356       439.6598      -9.1958      1.03052     1.03052     381.5251     0.95998      1 chain_01/itr_00049_trial_01.rho
     1       50       0.4281       441.6655       2.0058      1.03287     1.03287     381.5251     0.95998      1 chain_01/itr_00050_trial_01.rho
     1       51       0.4208       439.8960      -1.7695      1.03080     1.03080     381.5251     0.95998      1 chain_01/itr_00051_trial_01.rho
     1       52       0.4136       443.7308       3.8348      1.03528     1.03528     381.5251     0.95998      1 chain_01/itr_00052_trial_01.rho
     1       53       0.4065       434.0136      -9.7171      1.02389     1.02389     381.5251     0.95998      1 chain_01/itr_00053_trial_01.rho
     1       54       0.3995       436.2833       2.2697      1.02656     1.02656     381.5251     0.95998      1 chain_01/itr_00054_trial_01.rho
     1       55       0.3926       440.2875       4.0042      1.03126     1.03126     381.5251     0.95998      1 chain_01/itr_00055_trial_01.rho
     1       56       0.3859       438.4391      -1.8484      1.02909     1.02909     381.5251     0.95998      1 chain_01/itr_00056_trial_01.rho
     1       57       0.3793       460.0744      21.6353      1.05418     1.05418     381.5251     0.95998      1 chain_01/itr_00057_trial_01.rho
     1       58       0.3728       467.9513       7.8769      1.06316     1.06316     381.5251     0.95998      1 chain_01/itr_00058_trial_01.rho
     1       59       0.3664       484.7782      16.8270      1.08211     1.08211     381.5251     0.95998      1 chain_01/itr_00059_trial_01.rho
     1       60       0.3601       476.4215      -8.3567      1.07274     1.07274     381.5251     0.95998      1 chain_01/itr_00060_trial_01.rho
     1       61       0.3539       473.0366      -3.3849      1.06892     1.06892     381.5251     0.95998      1 chain_01/itr_00061_trial_01.rho
     1       62       0.3478       485.9733      12.9367      1.08344     1.08344     381.5251     0.95998      1 chain_01/itr_00062_trial_01.rho
     1       63       0.3418       491.2241       5.2509      1.08928     1.08928     381.5251     0.95998      1 chain_01/itr_00063_trial_01.rho
     1       64        0.336       519.1175      27.8933      1.11978     1.11978     381.5251     0.95998      1 chain_01/itr_00064_trial_01.rho
     1       65       0.3302       524.7490       5.6315      1.12584     1.12584     381.5251     0.95998      1 chain_01/itr_00065_trial_01.rho
     1       66       0.3245       515.7899      -8.9591      1.11619     1.11619     381.5251     0.95998      1 chain_01/itr_00066_trial_01.rho
     1       67        0.319       518.3190       2.5292      1.11892     1.11892     381.5251     0.95998      1 chain_01/itr_00067_trial_01.rho
     1       68       0.3135       535.1728      16.8538      1.13696     1.13696     381.5251     0.95998      1 chain_01/itr_00068_trial_01.rho
     1       69       0.3081       531.8900      -3.2829      1.13347     1.13347     381.5251     0.95998      1 chain_01/itr_00069_trial_01.rho
     1       70       0.3028       531.8576      -0.0324      1.13344     1.13344     381.5251     0.95998      1 chain_01/itr_00070_trial_01.rho
     1       71       0.2976       538.1067       6.2491      1.14008     1.14008     381.5251     0.95998      1 chain_01/itr_00071_trial_01.rho
     1       72       0.2925       549.5407      11.4341      1.15213     1.15213     381.5251     0.95998      1 chain_01/itr_00072_trial_01.rho
     1       73       0.2875       551.9328       2.3920      1.15463     1.15463     381.5251     0.95998      1 chain_01/itr_00073_trial_01.rho
     1       74       0.2826       548.3206      -3.6121      1.15085     1.15085     381.5251     0.95998      1 chain_01/itr_00074_trial_01.rho
     1       75       0.2777       554.7086       6.3880      1.15753     1.15753     381.5251     0.95998      1 chain_01/itr_00075_trial_01.rho
     1       76        0.273       559.4167       4.7081      1.16243     1.16243     381.5251     0.95998      1 chain_01/itr_00076_trial_01.rho
     1       77       0.2683       553.2258      -6.1909      1.15598     1.15598     381.5251     0.95998      1 chain_01/itr_00077_trial_01.rho
     1       78       0.2637       562.5309       9.3051      1.16566     1.16566     381.5251     0.95998      1 chain_01/itr_00078_trial_01.rho
     1       79       0.2591       561.6784      -0.8525      1.16478     1.16478     381.5251     0.95998      1 chain_01/itr_00079_trial_01.rho
     1       80       0.2547       558.7746      -2.9038      1.16176     1.16176     381.5251     0.95998      1 chain_01/itr_00080_trial_01.rho
     1       81       0.2503       561.0802       2.3057      1.16416     1.16416     381.5251     0.95998      1 chain_01/itr_00081_trial_01.rho
     1       82        0.246       581.6685      20.5882      1.18533     1.18533     381.5251     0.95998      1 chain_01/itr_00082_trial_01.rho
     1       83       0.2418       570.6125     -11.0559      1.17401     1.17401     381.5251     0.95998      1 chain_01/itr_00083_trial_01.rho
     1       84       0.2377       568.1400      -2.4725      1.17146     1.17146     381.5251     0.95998      1 chain_01/itr_00084_trial_01.rho
     1       85       0.2336       581.1346      12.9946      1.18478     1.18478     381.5251     0.95998      1 chain_01/itr_00085_trial_01.rho
     1       86       0.2296       581.4520       0.3173      1.18510     1.18510     381.5251     0.95998      1 chain_01/itr_00086_trial_01.rho
     1       87       0.2256       589.0158       7.5639      1.19279     1.19279     381.5251     0.95998      1 chain_01/itr_00087_trial_01.rho
     1       88       0.2218       607.6886      18.6728      1.21155     1.21155     381.5251     0.95998      1 chain_01/itr_00088_trial_01.rho
     1       89       0.2179       639.5464      31.8578      1.24290     1.24290     381.5251     0.95998      1 chain_01/itr_00089_trial_01.rho
     1       90       0.2142       606.3700     -33.1765      1.21023     1.21023     381.5251     0.95998      1 chain_01/itr_00090_trial_01.rho
     1       91       0.2105       599.2176      -7.1524      1.20307     1.20307     381.5251     0.95998      1 chain_01/itr_00091_trial_01.rho
     1       92       0.2069       581.6753     -17.5422      1.18533     1.18533     381.5251     0.95998      1 chain_01/itr_00092_trial_01.rho
     1       93       0.2034       582.9679       1.2925      1.18665     1.18665     381.5251     0.95998      1 chain_01/itr_00093_trial_01.rho
     1       94       0.1999       582.8380      -0.1299      1.18652     1.18652     381.5251     0.95998      1 chain_01/itr_00094_trial_01.rho
     1       95       0.1964       593.7969      10.9589      1.19762     1.19762     381.5251     0.95998      1 chain_01/itr_00095_trial_01.rho
     1       96       0.1931       617.9603      24.1634      1.22174     1.22174     381.5251     0.95998      1 chain_01/itr_00096_trial_01.rho
     1       97       0.1898       630.2968      12.3365      1.23388     1.23388     381.5251     0.95998      1 chain_01/itr_00097_trial_01.rho
     1       98       0.1865       649.7553      19.4585      1.25278     1.25278     381.5251     0.95998      1 chain_01/itr_00098_trial_01.rho
     1       99       0.1833       663.7988      14.0435      1.26625     1.26625     381.5251     0.95998      1 chain_01/itr_00099_trial_01.rho
     1      100       0.1802       671.0012       7.2024      1.27310     1.27310     381.5251     0.95998      1 chain_01/itr_00100_trial_01.rho
     1      101       0.1771       681.3264      10.3252      1.28285     1.28285     381.5251     0.95998      1 chain_01/itr_00101_trial_01.rho
     1      102        0.174       681.1645      -0.1619      1.28270     1.28270     381.5251     0.95998      1 chain_01/itr_00102_trial_01.rho
     1      103        0.171       676.9270      -4.2375      1.27871     1.27871     381.5251     0.95998      1 chain_01/itr_00103_trial_01.rho
     1      104       0.1681       706.6911      29.7642      1.30652     1.30652     381.5251     0.95998      1 chain_01/itr_00104_trial_01.rho
     1      105       0.1652       691.6079     -15.0833      1.29250     1.29250     381.5251     0.95998      1 chain_01/itr_00105_trial_01.rho
     1      106       0.1624       695.0496       3.4417      1.29571     1.29571     381.5251     0.95998      1 chain_01/itr_00106_trial_01.rho
     1      107       0.1596       691.8972      -3.1524      1.29277     1.29277     381.5251     0.95998      1 chain_01/itr_00107_trial_01.rho
     1      108       0.1569       685.9233      -5.9739      1.28718     1.28718     381.5251     0.95998      1 chain_01/itr_00108_trial_01.rho
     1      109       0.1542       692.8244       6.9011      1.29363     1.29363     381.5251     0.95998      1 chain_01/itr_00109_trial_01.rho
     1      110       0.1515       700.5631       7.7388      1.30084     1.30084     381.5251     0.95998      1 chain_01/itr_00110_trial_01.rho
     1      111       0.1489       705.6168       5.0537      1.30552     1.30552     381.5251     0.95998      1 chain_01/itr_00111_trial_01.rho
     1      112       0.1464       683.4652     -22.1516      1.28487     1.28487     381.5251     0.95998      1 chain_01/itr_00112_trial_01.rho
     1      113       0.1438       654.1630     -29.3023      1.25702     1.25702     381.5251     0.95998      1 chain_01/itr_00113_trial_01.rho
     1      114       0.1414       644.2098      -9.9532      1.24742     1.24742     381.5251     0.95998      1 chain_01/itr_00114_trial_01.rho
     1      115       0.1389       659.9727      15.7629      1.26259     1.26259     381.5251     0.95998      1 chain_01/itr_00115_trial_01.rho
     1      116       0.1366       642.7600     -17.2127      1.24602     1.24602     381.5251     0.95998      1 chain_01/itr_00116_trial_01.rho
     1      117       0.1342       632.5116     -10.2484      1.23604     1.23604     381.5251     0.95998      1 chain_01/itr_00117_trial_01.rho
     1      118       0.1319       632.6732       0.1616      1.23620     1.23620     381.5251     0.95998      1 chain_01/itr_00118_trial_01.rho
     1      119       0.1297       638.6342       5.9610      1.24201     1.24201     381.5251     0.95998      1 chain_01/itr_00119_trial_01.rho
     1      120       0.1274       641.7651       3.1310      1.24505     1.24505     381.5251     0.95998      1 chain_01/itr_00120_trial_01.rho
     1      121       0.1252       643.0895       1.3243      1.24634     1.24634     381.5251     0.95998      1 chain_01/itr_00121_trial_01.rho
     1      122       0.1231       658.4600      15.3706      1.26114     1.26114     381.5251     0.95998      1 chain_01/itr_00122_trial_01.rho
     1      123        0.121       647.6595     -10.8005      1.25076     1.25076     381.5251     0.95998      1 chain_01/itr_00123_trial_01.rho
     1      124       0.1189       654.7045       7.0450      1.25754     1.25754     381.5251     0.95998      1 chain_01/itr_00124_trial_01.rho
     1      125       0.1169       647.7276      -6.9769      1.25082     1.25082     381.5251     0.95998      1 chain_01/itr_00125_trial_01.rho
     1      126       0.1149       651.0240       3.2964      1.25400     1.25400     381.5251     0.95998      1 chain_01/itr_00126_trial_01.rho
     1      127       0.1129       651.0240       0.0000      1.25400     1.25400     381.5251     0.95998      0 -
     1      128       0.1109       635.0974     -15.9266      1.23857     1.23857     381.5251     0.95998      1 chain_01/itr_00128_trial_01.rho
     1      129        0.109       642.9695       7.8721      1.24622     1.24622     381.5251     0.95998      1 chain_01/itr_00129_trial_01.rho
     1      130       0.1072       631.2755     -11.6940      1.23484     1.23484     381.5251     0.95998      1 chain_01/itr_00130_trial_01.rho
     1      131       0.1053       636.1039       4.8284      1.23955     1.23955     381.5251     0.95998      1 chain_01/itr_00131_trial_01.rho
     1      132       0.1035       624.6980     -11.4058      1.22839     1.22839     381.5251     0.95998      1 chain_01/itr_00132_trial_01.rho
     1      133       0.1017       611.9623     -12.7358      1.21580     1.21580     381.5251     0.95998      1 chain_01/itr_00133_trial_01.rho
     1      134          0.1       611.9623       0.0000      1.21580     1.21580     381.5251     0.95998      0 -
     1      135      0.09828       606.4158      -5.5464      1.21028     1.21028     381.5251     0.95998      1 chain_01/itr_00135_trial_01.rho
     1      136       0.0966       609.1494       2.7336      1.21300     1.21300     381.5251     0.95998      1 chain_01/itr_00136_trial_01.rho
     1      137      0.09494       609.1494       0.0000      1.21300     1.21300     381.5251     0.95998      0 -
     1      138      0.09331       598.7572     -10.3922      1.20261     1.20261     381.5251     0.95998      1 chain_01/itr_00138_trial_01.rho
     1      139      0.09171       603.8026       5.0454      1.20767     1.20767     381.5251     0.95998      1 chain_01/itr_00139_trial_01.rho
     1      140      0.09013       601.6208      -2.1818      1.20548     1.20548     381.5251     0.95998      1 chain_01/itr_00140_trial_01.rho
     1      141      0.08859       598.9899      -2.6309      1.20284     1.20284     381.5251     0.95998      1 chain_01/itr_00141_trial_01.rho
     1      142      0.08707       600.7401       1.7501      1.20460     1.20460     381.5251     0.95998      1 chain_01/itr_00142_trial_01.rho
     1      143      0.08557       606.1826       5.4426      1.21005     1.21005     381.5251     0.95998      1 chain_01/itr_00143_trial_01.rho
     1      144       0.0841       609.5069       3.3243      1.21336     1.21336     381.5251     0.95998      1 chain_01/itr_00144_trial_01.rho
     1      145      0.08266       619.1379       9.6310      1.22291     1.22291     381.5251     0.95998      1 chain_01/itr_00145_trial_01.rho
     1      146      0.08124       636.8658      17.7279      1.24029     1.24029     381.5251     0.95998      1 chain_01/itr_00146_trial_01.rho
     1      147      0.07985       632.9199      -3.9458      1.23644     1.23644     381.5251     0.95998      1 chain_01/itr_00147_trial_01.rho
     1      148      0.07848       641.0867       8.1667      1.24439     1.24439     381.5251     0.95998      1 chain_01/itr_00148_trial_01.rho
     1      149      0.07713       647.0276       5.9410      1.25015     1.25015     381.5251     0.95998      1 chain_01/itr_00149_trial_01.rho
     1      150      0.07581       653.3826       6.3549      1.25627     1.25627     381.5251     0.95998      1 chain_01/itr_00150_trial_01.rho
     1      151       0.0745       653.3826       0.0000      1.25627     1.25627     381.5251     0.95998      0 -
     1      152      0.07323       657.0728       3.6903      1.25981     1.25981     381.5251     0.95998      1 chain_01/itr_00152_trial_01.rho
     1      153      0.07197       657.0728       0.0000      1.25981     1.25981     381.5251     0.95998      0 -
     1      154      0.07073       653.4847      -3.5881      1.25637     1.25637     381.5251     0.95998      1 chain_01/itr_00154_trial_01.rho
     1      155      0.06952       646.4251      -7.0596      1.24957     1.24957     381.5251     0.95998      1 chain_01/itr_00155_trial_01.rho
     1      156      0.06833       660.7404      14.3153      1.26333     1.26333     381.5251     0.95998      1 chain_01/itr_00156_trial_01.rho
     1      157      0.06715       662.2038       1.4634      1.26472     1.26472     381.5251     0.95998      1 chain_01/itr_00157_trial_01.rho
     1      158        0.066       661.0942      -1.1096      1.26366     1.26366     381.5251     0.95998      1 chain_01/itr_00158_trial_01.rho
     1      159      0.06487       655.4251      -5.6691      1.25823     1.25823     381.5251     0.95998      1 chain_01/itr_00159_trial_01.rho
     1      160      0.06375       663.9340       8.5089      1.26637     1.26637     381.5251     0.95998      1 chain_01/itr_00160_trial_01.rho
     1      161      0.06266       666.5873       2.6533      1.26890     1.26890     381.5251     0.95998      1 chain_01/itr_00161_trial_01.rho
     1      162      0.06158       648.5743     -18.0130      1.25164     1.25164     381.5251     0.95998      1 chain_01/itr_00162_trial_01.rho
     1      163      0.06053       654.1809       5.6066      1.25704     1.25704     381.5251     0.95998      1 chain_01/itr_00163_trial_01.rho
     1      164      0.05949       637.6310     -16.5499      1.24104     1.24104     381.5251     0.95998      1 chain_01/itr_00164_trial_01.rho
     1      165      0.05847       638.9320       1.3010      1.24230     1.24230     381.5251     0.95998      1 chain_01/itr_00165_trial_01.rho
     1      166      0.05746       635.9732      -2.9587      1.23942     1.23942     381.5251     0.95998      1 chain_01/itr_00166_trial_01.rho
     1      167      0.05648       616.6247     -19.3485      1.22042     1.22042     381.5251     0.95998      1 chain_01/itr_00167_trial_01.rho
     1      168      0.05551       644.6823      28.0576      1.24788     1.24788     381.5251     0.95998      1 chain_01/itr_00168_trial_01.rho
     1      169      0.05456       627.5514     -17.1309      1.23119     1.23119     381.5251     0.95998      1 chain_01/itr_00169_trial_01.rho
     1      170      0.05362       625.8635      -1.6880      1.22953     1.22953     381.5251     0.95998      1 chain_01/itr_00170_trial_01.rho
     1      171       0.0527       634.0732       8.2097      1.23757     1.23757     381.5251     0.95998      1 chain_01/itr_00171_trial_01.rho
     1      172      0.05179       637.6416       3.5684      1.24105     1.24105     381.5251     0.95998      1 chain_01/itr_00172_trial_01.rho
     1      173      0.05091       648.0291      10.3875      1.25111     1.25111     381.5251     0.95998      1 chain_01/itr_00173_trial_01.rho
     1      174      0.05003       644.2553      -3.7738      1.24747     1.24747     381.5251     0.95998      1 chain_01/itr_00174_trial_01.rho
     1      175      0.04917       636.7070      -7.5482      1.24014     1.24014     381.5251     0.95998      1 chain_01/itr_00175_trial_01.rho
     1      176      0.04833       640.8179       4.1108      1.24413     1.24413     381.5251     0.95998      1 chain_01/itr_00176_trial_01.rho
     1      177       0.0475       630.8092     -10.0087      1.23438     1.23438     381.5251     0.95998      1 chain_01/itr_00177_trial_01.rho
     1      178      0.04668       646.5886      15.7794      1.24972     1.24972     381.5251     0.95998      1 chain_01/itr_00178_trial_01.rho
     1      179      0.04588       634.1538     -12.4348      1.23765     1.23765     381.5251     0.95998      1 chain_01/itr_00179_trial_01.rho
     1      180       0.0451       642.4056       8.2518      1.24567     1.24567     381.5251     0.95998      1 chain_01/itr_00180_trial_01.rho
     1      181      0.04432       628.4484     -13.9572      1.23207     1.23207     381.5251     0.95998      1 chain_01/itr_00181_trial_01.rho
     1      182      0.04356       614.5595     -13.8890      1.21838     1.21838     381.5251     0.95998      1 chain_01/itr_00182_trial_01.rho
     1      183      0.04281       620.4759       5.9165      1.22423     1.22423     381.5251     0.95998      1 chain_01/itr_00183_trial_01.rho
     1      184      0.04208       635.8484      15.3724      1.23930     1.23930     381.5251     0.95998      1 chain_01/itr_00184_trial_01.rho
     1      185      0.04136       634.5319      -1.3165      1.23802     1.23802     381.5251     0.95998      1 chain_01/itr_00185_trial_01.rho
     1      186      0.04065       638.6687       4.1368      1.24205     1.24205     381.5251     0.95998      1 chain_01/itr_00186_trial_01.rho
     1      187      0.03995       631.8723      -6.7964      1.23542     1.23542     381.5251     0.95998      1 chain_01/itr_00187_trial_01.rho
     1      188      0.03926       625.5159      -6.3565      1.22919     1.22919     381.5251     0.95998      1 chain_01/itr_00188_trial_01.rho
     1      189      0.03859       624.0898      -1.4261      1.22779     1.22779     381.5251     0.95998      1 chain_01/itr_00189_trial_01.rho
     1      190      0.03793       605.0900     -18.9998      1.20895     1.20895     381.5251     0.95998      1 chain_01/itr_00190_trial_01.rho
     1      191      0.03728       603.8364      -1.2536      1.20770     1.20770     381.5251     0.95998      1 chain_01/itr_00191_trial_01.rho
     1      192      0.03664       582.6152     -21.2213      1.18629     1.18629     381.5251     0.95998      1 chain_01/itr_00192_trial_01.rho
     1      193      0.03601       591.0028       8.3877      1.19480     1.19480     381.5251     0.95998      1 chain_01/itr_00193_trial_01.rho
     1      194      0.03539       582.8716      -8.1312      1.18655     1.18655     381.5251     0.95998      1 chain_01/itr_00194_trial_01.rho
     1      195      0.03478       591.5697       8.6981      1.19537     1.19537     381.5251     0.95998      1 chain_01/itr_00195_trial_01.rho
     1      196      0.03418       592.1665       0.5967      1.19597     1.19597     381.5251     0.95998      1 chain_01/itr_00196_trial_01.rho
     1      197       0.0336       593.2334       1.0669      1.19705     1.19705     381.5251     0.95998      1 chain_01/itr_00197_trial_01.rho
     1      198      0.03302       593.2334       0.0000      1.19705     1.19705     381.5251     0.95998      0 -
     1      199      0.03245       591.2733      -1.9602      1.19507     1.19507     381.5251     0.95998      1 chain_01/itr_00199_trial_01.rho
     1      200       0.0319       597.1915       5.9183      1.20104     1.20104     381.5251     0.95998      1 chain_01/itr_00200_trial_01.rho
     1      201      0.03135       597.0514      -0.1401      1.20090     1.20090     381.5251     0.95998      1 chain_01/itr_00201_trial_01.rho
     1      202      0.03081       598.4903       1.4389      1.20234     1.20234     381.5251     0.95998      1 chain_01/itr_00202_trial_01.rho
     1      203      0.03028       598.4903       0.0000      1.20234     1.20234     381.5251     0.95998      0 -
     1      204      0.02976       600.8701       2.3798      1.20473     1.20473     381.5251     0.95998      1 chain_01/itr_00204_trial_01.rho
     1      205      0.02925       607.8866       7.0166      1.21174     1.21174     381.5251     0.95998      1 chain_01/itr_00205_trial_01.rho
     1      206      0.02875       601.9531      -5.9335      1.20582     1.20582     381.5251     0.95998      1 chain_01/itr_00206_trial_01.rho
     1      207      0.02826       601.9531       0.0000      1.20582     1.20582     381.5251     0.95998      0 -
     1      208      0.02777       599.3813      -2.5718      1.20324     1.20324     381.5251     0.95998      1 chain_01/itr_00208_trial_01.rho
     1      209       0.0273       600.9713       1.5900      1.20483     1.20483     381.5251     0.95998      1 chain_01/itr_00209_trial_01.rho
     1      210      0.02683       589.1258     -11.8455      1.19290     1.19290     381.5251     0.95998      1 chain_01/itr_00210_trial_01.rho
     1      211      0.02637       586.5275      -2.5983      1.19027     1.19027     381.5251     0.95998      1 chain_01/itr_00211_trial_01.rho
     1      212      0.02591       586.5275       0.0000      1.19027     1.19027     381.5251     0.95998      0 -
     1      213      0.02547       586.9313       0.4038      1.19068     1.19068     381.5251     0.95998      1 chain_01/itr_00213_trial_01.rho
     1      214      0.02503       584.4073      -2.5240      1.18811     1.18811     381.5251     0.95998      1 chain_01/itr_00214_trial_01.rho
     1      215       0.0246       585.1514       0.7440      1.18887     1.18887     381.5251     0.95998      1 chain_01/itr_00215_trial_01.rho
     1      216      0.02418       570.6830     -14.4683      1.17408     1.17408     381.5251     0.95998      1 chain_01/itr_00216_trial_01.rho
     1      217      0.02377       572.6557       1.9727      1.17611     1.17611     381.5251     0.95998      1 chain_01/itr_00217_trial_01.rho
     1      218      0.02336       555.5717     -17.0840      1.15843     1.15843     381.5251     0.95998      1 chain_01/itr_00218_trial_01.rho
     1      219      0.02296       555.5717       0.0000      1.15843     1.15843     381.5251     0.95998      0 -
     1      220      0.02256       556.0127       0.4410      1.15889     1.15889     381.5251     0.95998      1 chain_01/itr_00220_trial_01.rho
     1      221      0.02218       549.4673      -6.5454      1.15205     1.15205     381.5251     0.95998      1 chain_01/itr_00221_trial_01.rho
     1      222      0.02179       555.3171       5.8497      1.15816     1.15816     381.5251     0.95998      1 chain_01/itr_00222_trial_01.rho
     1      223      0.02142       555.3171       0.0000      1.15816     1.15816     381.5251     0.95998      0 -
     1      224      0.02105       554.6936      -0.6235      1.15751     1.15751     381.5251     0.95998      1 chain_01/itr_00224_trial_01.rho
