# VFSA 2D iteration best - 2026-09-15 00:27:51
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     2       24       0.8197    400006.1583  -47743.7102     21.82196    21.82196  400006.1583    21.82196      1 chain_02/itr_00024_trial_01.rho
     2       25       0.8126    382407.5064  -17598.6520     21.33652    21.33652  382407.5064    21.33652      1 chain_02/itr_00025_trial_01.rho
     2       26       0.8056    363725.7392  -18681.7671     20.80882    20.80882  363725.7392    20.80882      1 chain_02/itr_00026_trial_01.rho
     2       27       0.7987    367208.4234    3482.6842     20.90820    20.90820  363725.7392    20.80882      1 chain_02/itr_00027_trial_01.rho
     2       28       0.7918    363061.4650   -4146.9584     20.78981    20.78981  363061.4650    20.78981      1 chain_02/itr_00028_trial_01.rho
     2       29        0.785    324255.9704  -38805.4946     19.64737    19.64737  324255.9704    19.64737      1 chain_02/itr_00029_trial_01.rho
     2       30       0.7782    332427.5664    8171.5959     19.89339    19.89339  324255.9704    19.64737      1 chain_02/itr_00030_trial_01.rho
     2       31       0.7715    292949.0623  -39478.5041     18.67482    18.67482  292949.0623    18.67482      1 chain_02/itr_00031_trial_01.rho
     2       32       0.7649    258171.7846  -34777.2776     17.53133    17.53133  258171.7846    17.53133      1 chain_02/itr_00032_trial_01.rho
     2       33       0.7583    258171.7846       0.0000     17.53133    17.53133  258171.7846    17.53133      0 -
     2       34       0.7518    271140.0507   12968.2661     17.96624    17.96624  258171.7846    17.53133      1 chain_02/itr_00034_trial_01.rho
     2       35       0.7453    321953.7100   50813.6593     19.57749    19.57749  258171.7846    17.53133      1 chain_02/itr_00035_trial_01.rho
     2       36       0.7389    372970.1699   51016.4599     21.07159    21.07159  258171.7846    17.53133      1 chain_02/itr_00036_trial_01.rho
     2       37       0.7325    334842.4820  -38127.6879     19.96552    19.96552  258171.7846    17.53133      1 chain_02/itr_00037_trial_01.rho
     2       38       0.7262    332761.2261   -2081.2559     19.90337    19.90337  258171.7846    17.53133      1 chain_02/itr_00038_trial_01.rho
     2       39         0.72    284790.6109  -47970.6152     18.41294    18.41294  258171.7846    17.53133      1 chain_02/itr_00039_trial_01.rho
     2       40       0.7138    287215.1000    2424.4891     18.49115    18.49115  258171.7846    17.53133      1 chain_02/itr_00040_trial_01.rho
     2       41       0.7076    258496.9179  -28718.1821     17.54236    17.54236  258171.7846    17.53133      1 chain_02/itr_00041_trial_01.rho
     2       42       0.7015    328499.3804   70002.4625     19.77551    19.77551  258171.7846    17.53133      1 chain_02/itr_00042_trial_01.rho
     2       43       0.6955    285734.8816  -42764.4989     18.44344    18.44344  258171.7846    17.53133      1 chain_02/itr_00043_trial_01.rho
     2       44       0.6895    252832.5448  -32902.3367     17.34910    17.34910  252832.5448    17.34910      1 chain_02/itr_00044_trial_01.rho
     2       45       0.6836    259445.7797    6613.2348     17.57453    17.57453  252832.5448    17.34910      1 chain_02/itr_00045_trial_01.rho
     2       46       0.6777    203623.5379  -55822.2418     15.56949    15.56949  203623.5379    15.56949      1 chain_02/itr_00046_trial_01.rho
     2       47       0.6719    182059.7969  -21563.7410     14.72202    14.72202  182059.7969    14.72202      1 chain_02/itr_00047_trial_01.rho
     2       48       0.6661    165978.8133  -16080.9836     14.05681    14.05681  165978.8133    14.05681      1 chain_02/itr_00048_trial_01.rho
     2       49       0.6604    128320.7726  -37658.0408     12.35973    12.35973  128320.7726    12.35973      1 chain_02/itr_00049_trial_01.rho
     2       50       0.6547    134622.6903    6301.9177     12.65959    12.65959  128320.7726    12.35973      1 chain_02/itr_00050_trial_01.rho
     2       51        0.649    124769.9144   -9852.7759     12.18752    12.18752  124769.9144    12.18752      1 chain_02/itr_00051_trial_01.rho
     2       52       0.6434    151747.5107   26977.5963     13.44068    13.44068  124769.9144    12.18752      1 chain_02/itr_00052_trial_01.rho
     2       53       0.6379    149934.5543   -1812.9563     13.36015    13.36015  124769.9144    12.18752      1 chain_02/itr_00053_trial_01.rho
     2       54       0.6324    179124.9317   29190.3773     14.60288    14.60288  124769.9144    12.18752      1 chain_02/itr_00054_trial_01.rho
     2       55        0.627    179124.9317       0.0000     14.60288    14.60288  124769.9144    12.18752      0 -
     2       56       0.6216    167629.5807  -11495.3509     14.12654    14.12654  124769.9144    12.18752      1 chain_02/itr_00056_trial_01.rho
     2       57       0.6162    167629.5807       0.0000     14.12654    14.12654  124769.9144    12.18752      0 -
     2       58       0.6109    191010.7909   23381.2102     15.07958    15.07958  124769.9144    12.18752      1 chain_02/itr_00058_trial_01.rho
     2       59       0.6057    201518.6937   10507.9027     15.48881    15.48881  124769.9144    12.18752      1 chain_02/itr_00059_trial_01.rho
     2       60       0.6004    161790.4815  -39728.2122     13.87832    13.87832  124769.9144    12.18752      1 chain_02/itr_00060_trial_01.rho
     2       61       0.5953    146076.7963  -15713.6852     13.18715    13.18715  124769.9144    12.18752      1 chain_02/itr_00061_trial_01.rho
     2       62       0.5902    114212.9924  -31863.8039     11.66053    11.66053  114212.9924    11.66053      1 chain_02/itr_00062_trial_01.rho
     2       63       0.5851    101774.9812  -12438.0112     11.00730    11.00730  101774.9812    11.00730      1 chain_02/itr_00063_trial_01.rho
     2       64         0.58     98758.8173   -3016.1639     10.84297    10.84297   98758.8173    10.84297      1 chain_02/itr_00064_trial_01.rho
     2       65        0.575     94271.3058   -4487.5115     10.59376    10.59376   94271.3058    10.59376      1 chain_02/itr_00065_trial_01.rho
     2       66       0.5701     94271.3058       0.0000     10.59376    10.59376   94271.3058    10.59376      0 -
     2       67       0.5652     96581.7245    2310.4187     10.72279    10.72279   94271.3058    10.59376      1 chain_02/itr_00067_trial_01.rho
     2       68       0.5603     93371.5821   -3210.1425     10.54309    10.54309   93371.5821    10.54309      1 chain_02/itr_00068_trial_01.rho
     2       69       0.5555     93371.5821       0.0000     10.54309    10.54309   93371.5821    10.54309      0 -
     2       70       0.5507     94786.1602    1414.5782     10.62265    10.62265   93371.5821    10.54309      1 chain_02/itr_00070_trial_01.rho
     2       71        0.546    121213.6171   26427.4569     12.01257    12.01257   93371.5821    10.54309      1 chain_02/itr_00071_trial_01.rho
     2       72       0.5413    115547.3708   -5666.2463     11.72844    11.72844   93371.5821    10.54309      1 chain_02/itr_00072_trial_01.rho
     2       73       0.5366    130428.8886   14881.5177     12.46084    12.46084   93371.5821    10.54309      1 chain_02/itr_00073_trial_01.rho
     2       74        0.532    142737.5698   12308.6812     13.03555    13.03555   93371.5821    10.54309      1 chain_02/itr_00074_trial_01.rho
     2       75       0.5274    142737.5698       0.0000     13.03555    13.03555   93371.5821    10.54309      0 -
     2       76       0.5229    139475.7649   -3261.8049     12.88575    12.88575   93371.5821    10.54309      1 chain_02/itr_00076_trial_01.rho
     2       77       0.5184    127268.5113  -12207.2536     12.30895    12.30895   93371.5821    10.54309      1 chain_02/itr_00077_trial_01.rho
     2       78       0.5139    126125.0960   -1143.4153     12.25353    12.25353   93371.5821    10.54309      1 chain_02/itr_00078_trial_01.rho
     2       79       0.5095    118944.3084   -7180.7876     11.89960    11.89960   93371.5821    10.54309      1 chain_02/itr_00079_trial_01.rho
     2       80       0.5051    131469.5270   12525.2186     12.51045    12.51045   93371.5821    10.54309      1 chain_02/itr_00080_trial_01.rho
     2       81       0.5008    157454.6111   25985.0841     13.69109    13.69109   93371.5821    10.54309      1 chain_02/itr_00081_trial_01.rho
     2       82       0.4964    175030.1259   17575.5147     14.43500    14.43500   93371.5821    10.54309      1 chain_02/itr_00082_trial_01.rho
     2       83       0.4922    185890.2837   10860.1579     14.87609    14.87609   93371.5821    10.54309      1 chain_02/itr_00083_trial_01.rho
     2       84       0.4879    179111.6286   -6778.6551     14.60233    14.60233   93371.5821    10.54309      1 chain_02/itr_00084_trial_01.rho
     2       85       0.4837    168419.5015  -10692.1271     14.15978    14.15978   93371.5821    10.54309      1 chain_02/itr_00085_trial_01.rho
     2       86       0.4796    166354.3158   -2065.1857     14.07270    14.07270   93371.5821    10.54309      1 chain_02/itr_00086_trial_01.rho
     2       87       0.4754    166354.3158       0.0000     14.07270    14.07270   93371.5821    10.54309      0 -
     2       88       0.4713    163582.9737   -2771.3421     13.95499    13.95499   93371.5821    10.54309      1 chain_02/itr_00088_trial_01.rho
     2       89       0.4673    165578.0978    1995.1241     14.03983    14.03983   93371.5821    10.54309      1 chain_02/itr_00089_trial_01.rho
     2       90       0.4633    178548.8204   12970.7227     14.57937    14.57937   93371.5821    10.54309      1 chain_02/itr_00090_trial_01.rho
     2       91       0.4593    162872.1228  -15676.6976     13.92463    13.92463   93371.5821    10.54309      1 chain_02/itr_00091_trial_01.rho
     2       92       0.4553    166361.7152    3489.5923     14.07301    14.07301   93371.5821    10.54309      1 chain_02/itr_00092_trial_01.rho
     2       93       0.4514    186022.1636   19660.4484     14.88136    14.88136   93371.5821    10.54309      1 chain_02/itr_00093_trial_01.rho
     2       94       0.4475    208158.4958   22136.3322     15.74191    15.74191   93371.5821    10.54309      1 chain_02/itr_00094_trial_01.rho
     2       95       0.4437    212731.4359    4572.9401     15.91388    15.91388   93371.5821    10.54309      1 chain_02/itr_00095_trial_01.rho
     2       96       0.4398    240174.2446   27442.8087     16.90922    16.90922   93371.5821    10.54309      1 chain_02/itr_00096_trial_01.rho
     2       97       0.4361    259487.5450   19313.3004     17.57594    17.57594   93371.5821    10.54309      1 chain_02/itr_00097_trial_01.rho
     2       98       0.4323    312632.4623   53144.9174     19.29201    19.29201   93371.5821    10.54309      1 chain_02/itr_00098_trial_01.rho
     2       99       0.4286    253506.7396  -59125.7228     17.37221    17.37221   93371.5821    10.54309      1 chain_02/itr_00099_trial_01.rho
     2      100       0.4249    253506.7396       0.0000     17.37221    17.37221   93371.5821    10.54309      0 -
     2      101       0.4212    268524.3518   15017.6123     17.87937    17.87937   93371.5821    10.54309      1 chain_02/itr_00101_trial_01.rho
     2      102       0.4176    316580.8469   48056.4950     19.41345    19.41345   93371.5821    10.54309      1 chain_02/itr_00102_trial_01.rho
     2      103        0.414    331042.7322   14461.8854     19.85191    19.85191   93371.5821    10.54309      1 chain_02/itr_00103_trial_01.rho
     2      104       0.4105    260872.4750  -70170.2572     17.62278    17.62278   93371.5821    10.54309      1 chain_02/itr_00104_trial_01.rho
     2      105       0.4069    269900.8614    9028.3864     17.92514    17.92514   93371.5821    10.54309      1 chain_02/itr_00105_trial_01.rho
     2      106       0.4034    258806.1935  -11094.6678     17.55285    17.55285   93371.5821    10.54309      1 chain_02/itr_00106_trial_01.rho
     2      107       0.3999    278692.0789   19885.8854     18.21473    18.21473   93371.5821    10.54309      1 chain_02/itr_00107_trial_01.rho
     2      108       0.3965    284466.3017    5774.2228     18.40246    18.40246   93371.5821    10.54309      1 chain_02/itr_00108_trial_01.rho
     2      109       0.3931    282301.5606   -2164.7412     18.33230    18.33230   93371.5821    10.54309      1 chain_02/itr_00109_trial_01.rho
     2      110       0.3897    245994.6050  -36306.9555     17.11288    17.11288   93371.5821    10.54309      1 chain_02/itr_00110_trial_01.rho
     2      111       0.3864    266624.7178   20630.1127     17.81601    17.81601   93371.5821    10.54309      1 chain_02/itr_00111_trial_01.rho
     2      112        0.383    298382.2379   31757.5201     18.84720    18.84720   93371.5821    10.54309      1 chain_02/itr_00112_trial_01.rho
     2      113       0.3797    310212.4880   11830.2501     19.21719    19.21719   93371.5821    10.54309      1 chain_02/itr_00113_trial_01.rho
     2      114       0.3765    328490.6852   18278.1972     19.77525    19.77525   93371.5821    10.54309      1 chain_02/itr_00114_trial_01.rho
     2      115       0.3732    328490.6852       0.0000     19.77525    19.77525   93371.5821    10.54309      0 -
     2      116         0.37    328490.6852       0.0000     19.77525    19.77525   93371.5821    10.54309      0 -
     2      117       0.3668    328490.6852       0.0000     19.77525    19.77525   93371.5821    10.54309      0 -
     2      118       0.3637    378566.4734   50075.7882     21.22909    21.22909   93371.5821    10.54309      1 chain_02/itr_00118_trial_01.rho
     2      119       0.3605    340197.2149  -38369.2585     20.12453    20.12453   93371.5821    10.54309      1 chain_02/itr_00119_trial_01.rho
     2      120       0.3574    340197.2149       0.0000     20.12453    20.12453   93371.5821    10.54309      0 -
     2      121       0.3544    313551.2909  -26645.9240     19.32034    19.32034   93371.5821    10.54309      1 chain_02/itr_00121_trial_01.rho
     2      122       0.3513    313551.2909       0.0000     19.32034    19.32034   93371.5821    10.54309      0 -
     2      123       0.3483    380013.5529   66462.2620     21.26963    21.26963   93371.5821    10.54309      1 chain_02/itr_00123_trial_01.rho
     2      124       0.3453    356596.4477  -23417.1052     20.60387    20.60387   93371.5821    10.54309      1 chain_02/itr_00124_trial_01.rho
     2      125       0.3423    430296.6774   73700.2297     22.63312    22.63312   93371.5821    10.54309      1 chain_02/itr_00125_trial_01.rho
     2      126       0.3394    473776.4066   43479.7291     23.74910    23.74910   93371.5821    10.54309      1 chain_02/itr_00126_trial_01.rho
     2      127       0.3364    386793.5358  -86982.8708     21.45853    21.45853   93371.5821    10.54309      1 chain_02/itr_00127_trial_01.rho
     2      128       0.3335    386793.5358       0.0000     21.45853    21.45853   93371.5821    10.54309      0 -
     2      129       0.3307    374017.6546  -12775.8812     21.10116    21.10116   93371.5821    10.54309      1 chain_02/itr_00129_trial_01.rho
     2      130       0.3278    308149.6567  -65867.9979     19.15319    19.15319   93371.5821    10.54309      1 chain_02/itr_00130_trial_01.rho
     2      131        0.325    289645.7737  -18503.8830     18.56923    18.56923   93371.5821    10.54309      1 chain_02/itr_00131_trial_01.rho
     2      132       0.3222    276807.1919  -12838.5818     18.15303    18.15303   93371.5821    10.54309      1 chain_02/itr_00132_trial_01.rho
     2      133       0.3194    276807.1919       0.0000     18.15303    18.15303   93371.5821    10.54309      0 -
     2      134       0.3167    276807.1919       0.0000     18.15303    18.15303   93371.5821    10.54309      0 -
     2      135        0.314    271451.3926   -5355.7993     17.97655    17.97655   93371.5821    10.54309      1 chain_02/itr_00135_trial_01.rho
     2      136       0.3113    255467.6647  -15983.7279     17.43927    17.43927   93371.5821    10.54309      1 chain_02/itr_00136_trial_01.rho
     2      137       0.3086    255467.6647       0.0000     17.43927    17.43927   93371.5821    10.54309      0 -
     2      138       0.3059    215306.6116  -40161.0532     16.00992    16.00992   93371.5821    10.54309      1 chain_02/itr_00138_trial_01.rho
     2      139       0.3033    255537.4427   40230.8312     17.44165    17.44165   93371.5821    10.54309      1 chain_02/itr_00139_trial_01.rho
     2      140       0.3007    250935.6966   -4601.7461     17.28389    17.28389   93371.5821    10.54309      1 chain_02/itr_00140_trial_01.rho
     2      141       0.2981    244575.1441   -6360.5525     17.06344    17.06344   93371.5821    10.54309      1 chain_02/itr_00141_trial_01.rho
     2      142       0.2955    231869.5047  -12705.6394     16.61430    16.61430   93371.5821    10.54309      1 chain_02/itr_00142_trial_01.rho
     2      143        0.293    226521.3432   -5348.1614     16.42158    16.42158   93371.5821    10.54309      1 chain_02/itr_00143_trial_01.rho
     2      144       0.2905    211904.1213  -14617.2219     15.88291    15.88291   93371.5821    10.54309      1 chain_02/itr_00144_trial_01.rho
     2      145        0.288    237859.7777   25955.6564     16.82755    16.82755   93371.5821    10.54309      1 chain_02/itr_00145_trial_01.rho
     2      146       0.2855    274989.6796   37129.9020     18.09333    18.09333   93371.5821    10.54309      1 chain_02/itr_00146_trial_01.rho
     2      147        0.283    280806.2430    5816.5634     18.28369    18.28369   93371.5821    10.54309      1 chain_02/itr_00147_trial_01.rho
     2      148       0.2806    242378.5079  -38427.7352     16.98664    16.98664   93371.5821    10.54309      1 chain_02/itr_00148_trial_01.rho
     2      149       0.2782    242378.5079       0.0000     16.98664    16.98664   93371.5821    10.54309      0 -
     2      150       0.2758    289569.3460   47190.8381     18.56678    18.56678   93371.5821    10.54309      1 chain_02/itr_00150_trial_01.rho
     2      151       0.2734    281116.3975   -8452.9485     18.29378    18.29378   93371.5821    10.54309      1 chain_02/itr_00151_trial_01.rho
     2      152        0.271    281116.3975       0.0000     18.29378    18.29378   93371.5821    10.54309      0 -
     2      153       0.2687    229041.7061  -52074.6913     16.51268    16.51268   93371.5821    10.54309      1 chain_02/itr_00153_trial_01.rho
     2      154       0.2664    208993.4322  -20048.2739     15.77345    15.77345   93371.5821    10.54309      1 chain_02/itr_00154_trial_01.rho
     2      155       0.2641    225844.5217   16851.0895     16.39703    16.39703   93371.5821    10.54309      1 chain_02/itr_00155_trial_01.rho
     2      156       0.2618    257226.1757   31381.6540     17.49919    17.49919   93371.5821    10.54309      1 chain_02/itr_00156_trial_01.rho
     2      157       0.2596    238361.5139  -18864.6618     16.84529    16.84529   93371.5821    10.54309      1 chain_02/itr_00157_trial_01.rho
     2      158       0.2573    238361.5139       0.0000     16.84529    16.84529   93371.5821    10.54309      0 -
     2      159       0.2551    202531.8019  -35829.7121     15.52769    15.52769   93371.5821    10.54309      1 chain_02/itr_00159_trial_01.rho
     2      160       0.2529    200422.7965   -2109.0054     15.44664    15.44664   93371.5821    10.54309      1 chain_02/itr_00160_trial_01.rho
     2      161       0.2508    202531.2508    2108.4543     15.52767    15.52767   93371.5821    10.54309      1 chain_02/itr_00161_trial_01.rho
     2      162       0.2486    182754.2113  -19777.0394     14.75007    14.75007   93371.5821    10.54309      1 chain_02/itr_00162_trial_01.rho
     2      163       0.2465    174875.5386   -7878.6728     14.42862    14.42862   93371.5821    10.54309      1 chain_02/itr_00163_trial_01.rho
     2      164       0.2443    169046.2489   -5829.2897     14.18610    14.18610   93371.5821    10.54309      1 chain_02/itr_00164_trial_01.rho
     2      165       0.2422    137783.4193  -31262.8296     12.80734    12.80734   93371.5821    10.54309      1 chain_02/itr_00165_trial_01.rho
     2      166       0.2401    135088.2319   -2695.1873     12.68146    12.68146   93371.5821    10.54309      1 chain_02/itr_00166_trial_01.rho
     2      167       0.2381    137930.3159    2842.0839     12.81416    12.81416   93371.5821    10.54309      1 chain_02/itr_00167_trial_01.rho
     2      168        0.236    172961.6781   35031.3622     14.34945    14.34945   93371.5821    10.54309      1 chain_02/itr_00168_trial_01.rho
     2      169        0.234    172961.6781       0.0000     14.34945    14.34945   93371.5821    10.54309      0 -
     2      170        0.232    155224.9285  -17736.7496     13.59381    13.59381   93371.5821    10.54309      1 chain_02/itr_00170_trial_01.rho
     2      171         0.23    172758.8340   17533.9055     14.34103    14.34103   93371.5821    10.54309      1 chain_02/itr_00171_trial_01.rho
     2      172        0.228    193417.6733   20658.8393     15.17429    15.17429   93371.5821    10.54309      1 chain_02/itr_00172_trial_01.rho
     2      173        0.226    207348.7677   13931.0943     15.71126    15.71126   93371.5821    10.54309      1 chain_02/itr_00173_trial_01.rho
     2      174       0.2241    182770.7198  -24578.0478     14.75074    14.75074   93371.5821    10.54309      1 chain_02/itr_00174_trial_01.rho
     2      175       0.2222    191779.9188    9009.1989     15.10991    15.10991   93371.5821    10.54309      1 chain_02/itr_00175_trial_01.rho
     2      176       0.2203    224436.9406   32657.0219     16.34585    16.34585   93371.5821    10.54309      1 chain_02/itr_00176_trial_01.rho
     2      177       0.2184    223099.2173   -1337.7234     16.29706    16.29706   93371.5821    10.54309      1 chain_02/itr_00177_trial_01.rho
     2      178       0.2165    224715.4528    1616.2355     16.35599    16.35599   93371.5821    10.54309      1 chain_02/itr_00178_trial_01.rho
     2      179       0.2146    209313.7636  -15401.6891     15.78553    15.78553   93371.5821    10.54309      1 chain_02/itr_00179_trial_01.rho
     2      180       0.2128    213870.7645    4557.0009     15.95644    15.95644   93371.5821    10.54309      1 chain_02/itr_00180_trial_01.rho
     2      181       0.2109    214141.7203     270.9558     15.96655    15.96655   93371.5821    10.54309      1 chain_02/itr_00181_trial_01.rho
     2      182       0.2091    204009.5584  -10132.1619     15.58424    15.58424   93371.5821    10.54309      1 chain_02/itr_00182_trial_01.rho
     2      183       0.2073    170912.3432  -33097.2152     14.26419    14.26419   93371.5821    10.54309      1 chain_02/itr_00183_trial_01.rho
     2      184       0.2055    191500.1277   20587.7845     15.09889    15.09889   93371.5821    10.54309      1 chain_02/itr_00184_trial_01.rho
     2      185       0.2038    174738.2911  -16761.8366     14.42296    14.42296   93371.5821    10.54309      1 chain_02/itr_00185_trial_01.rho
     2      186        0.202    165969.7610   -8768.5301     14.05642    14.05642   93371.5821    10.54309      1 chain_02/itr_00186_trial_01.rho
     2      187       0.2003    165969.7610       0.0000     14.05642    14.05642   93371.5821    10.54309      0 -
     2      188       0.1986    172449.3981    6479.6371     14.32819    14.32819   93371.5821    10.54309      1 chain_02/itr_00188_trial_01.rho
     2      189       0.1968    190113.6569   17664.2588     15.04413    15.04413   93371.5821    10.54309      1 chain_02/itr_00189_trial_01.rho
     2      190       0.1951    161803.2394  -28310.4175     13.87887    13.87887   93371.5821    10.54309      1 chain_02/itr_00190_trial_01.rho
     2      191       0.1935    151373.5464  -10429.6931     13.42411    13.42411   93371.5821    10.54309      1 chain_02/itr_00191_trial_01.rho
     2      192       0.1918    140961.0680  -10412.4784     12.95418    12.95418   93371.5821    10.54309      1 chain_02/itr_00192_trial_01.rho
     2      193       0.1902    145005.9363    4044.8683     13.13873    13.13873   93371.5821    10.54309      1 chain_02/itr_00193_trial_01.rho
     2      194       0.1885    142556.6815   -2449.2548     13.02729    13.02729   93371.5821    10.54309      1 chain_02/itr_00194_trial_01.rho
     2      195       0.1869    153025.4765   10468.7950     13.49715    13.49715   93371.5821    10.54309      1 chain_02/itr_00195_trial_01.rho
     2      196       0.1853    143709.9503   -9315.5263     13.07988    13.07988   93371.5821    10.54309      1 chain_02/itr_00196_trial_01.rho
     2      197       0.1837    137503.9303   -6206.0200     12.79434    12.79434   93371.5821    10.54309      1 chain_02/itr_00197_trial_01.rho
     2      198       0.1821    142502.8034    4998.8730     13.02483    13.02483   93371.5821    10.54309      1 chain_02/itr_00198_trial_01.rho
     2      199       0.1805    146124.9578    3622.1544     13.18932    13.18932   93371.5821    10.54309      1 chain_02/itr_00199_trial_01.rho
     2      200        0.179    138458.0408   -7666.9169     12.83865    12.83865   93371.5821    10.54309      1 chain_02/itr_00200_trial_01.rho
     2      201       0.1774    128259.4008  -10198.6400     12.35677    12.35677   93371.5821    10.54309      1 chain_02/itr_00201_trial_01.rho
     2      202       0.1759    141438.6079   13179.2071     12.97610    12.97610   93371.5821    10.54309      1 chain_02/itr_00202_trial_01.rho
     2      203       0.1744    142582.8256    1144.2178     13.02849    13.02849   93371.5821    10.54309      1 chain_02/itr_00203_trial_01.rho
     2      204       0.1729    143736.8429    1154.0173     13.08110    13.08110   93371.5821    10.54309      1 chain_02/itr_00204_trial_01.rho
     2      205       0.1714    127879.9659  -15856.8770     12.33848    12.33848   93371.5821    10.54309      1 chain_02/itr_00205_trial_01.rho
     2      206       0.1699    129781.1370    1901.1710     12.42986    12.42986   93371.5821    10.54309      1 chain_02/itr_00206_trial_01.rho
     2      207       0.1685    121330.0564   -8451.0805     12.01834    12.01834   93371.5821    10.54309      1 chain_02/itr_00207_trial_01.rho
     2      208        0.167    132463.5628   11133.5063     12.55766    12.55766   93371.5821    10.54309      1 chain_02/itr_00208_trial_01.rho
     2      209       0.1656    115995.8491  -16467.7136     11.75118    11.75118   93371.5821    10.54309      1 chain_02/itr_00209_trial_01.rho
     2      210       0.1642    118148.3215    2152.4724     11.85971    11.85971   93371.5821    10.54309      1 chain_02/itr_00210_trial_01.rho
     2      211       0.1627    118148.3215       0.0000     11.85971    11.85971   93371.5821    10.54309      0 -
     2      212       0.1613    118148.3215       0.0000     11.85971    11.85971   93371.5821    10.54309      0 -
     2      213         0.16    125294.1681    7145.8465     12.21310    12.21310   93371.5821    10.54309      1 chain_02/itr_00213_trial_01.rho
     2      214       0.1586    116004.3927   -9289.7753     11.75162    11.75162   93371.5821    10.54309      1 chain_02/itr_00214_trial_01.rho
     2      215       0.1572    106622.2216   -9382.1711     11.26638    11.26638   93371.5821    10.54309      1 chain_02/itr_00215_trial_01.rho
     2      216       0.1559     99121.0081   -7501.2136     10.86284    10.86284   93371.5821    10.54309      1 chain_02/itr_00216_trial_01.rho
     2      217       0.1545     97085.3168   -2035.6913     10.75071    10.75071   93371.5821    10.54309      1 chain_02/itr_00217_trial_01.rho
