# VFSA 2D iteration best - 2026-09-14 19:50:57
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      145      0.08266     34369.7451    -105.9026      6.39659     6.39659   14686.3109     4.18135      1 chain_01/itr_00145_trial_01.rho
     1      146      0.08124     32895.0169   -1474.7282      6.25785     6.25785   14686.3109     4.18135      1 chain_01/itr_00146_trial_01.rho
     1      147      0.07985     33379.8661     484.8492      6.30380     6.30380   14686.3109     4.18135      1 chain_01/itr_00147_trial_01.rho
     1      148      0.07848     34180.9262     801.0601      6.37900     6.37900   14686.3109     4.18135      1 chain_01/itr_00148_trial_01.rho
     1      149      0.07713     34180.9262       0.0000      6.37900     6.37900   14686.3109     4.18135      0 -
     1      150      0.07581     33596.2081    -584.7181      6.32420     6.32420   14686.3109     4.18135      1 chain_01/itr_00150_trial_01.rho
     1      151       0.0745     33787.6780     191.4699      6.34219     6.34219   14686.3109     4.18135      1 chain_01/itr_00151_trial_01.rho
     1      152      0.07323     33240.0946    -547.5834      6.29059     6.29059   14686.3109     4.18135      1 chain_01/itr_00152_trial_01.rho
     1      153      0.07197     33347.1143     107.0197      6.30071     6.30071   14686.3109     4.18135      1 chain_01/itr_00153_trial_01.rho
     1      154      0.07073     31331.2250   -2015.8893      6.10730     6.10730   14686.3109     4.18135      1 chain_01/itr_00154_trial_01.rho
     1      155      0.06952     31044.1492    -287.0758      6.07925     6.07925   14686.3109     4.18135      1 chain_01/itr_00155_trial_01.rho
     1      156      0.06833     31916.6718     872.5226      6.16409     6.16409   14686.3109     4.18135      1 chain_01/itr_00156_trial_01.rho
     1      157      0.06715     32406.5873     489.9155      6.21122     6.21122   14686.3109     4.18135      1 chain_01/itr_00157_trial_01.rho
     1      158        0.066     32406.5873       0.0000      6.21122     6.21122   14686.3109     4.18135      0 -
     1      159      0.06487     32065.5599    -341.0274      6.17845     6.17845   14686.3109     4.18135      1 chain_01/itr_00159_trial_01.rho
     1      160      0.06375     31563.5280    -502.0319      6.12990     6.12990   14686.3109     4.18135      1 chain_01/itr_00160_trial_01.rho
     1      161      0.06266     29517.5339   -2045.9940      5.92789     5.92789   14686.3109     4.18135      1 chain_01/itr_00161_trial_01.rho
     1      162      0.06158     29342.3614    -175.1726      5.91028     5.91028   14686.3109     4.18135      1 chain_01/itr_00162_trial_01.rho
     1      163      0.06053     29600.0194     257.6581      5.93617     5.93617   14686.3109     4.18135      1 chain_01/itr_00163_trial_01.rho
     1      164      0.05949     29268.0781    -331.9413      5.90279     5.90279   14686.3109     4.18135      1 chain_01/itr_00164_trial_01.rho
     1      165      0.05847     30180.8088     912.7307      5.99412     5.99412   14686.3109     4.18135      1 chain_01/itr_00165_trial_01.rho
     1      166      0.05746     31003.2314     822.4226      6.07525     6.07525   14686.3109     4.18135      1 chain_01/itr_00166_trial_01.rho
     1      167      0.05648     29234.0724   -1769.1590      5.89936     5.89936   14686.3109     4.18135      1 chain_01/itr_00167_trial_01.rho
     1      168      0.05551     28460.5580    -773.5144      5.82079     5.82079   14686.3109     4.18135      1 chain_01/itr_00168_trial_01.rho
     1      169      0.05456     27972.1895    -488.3685      5.77063     5.77063   14686.3109     4.18135      1 chain_01/itr_00169_trial_01.rho
     1      170      0.05362     29088.4309    1116.2414      5.88465     5.88465   14686.3109     4.18135      1 chain_01/itr_00170_trial_01.rho
     1      171       0.0527     29670.0056     581.5748      5.94318     5.94318   14686.3109     4.18135      1 chain_01/itr_00171_trial_01.rho
