# VFSA 2D iteration best - 2026-09-14 17:22:06
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=0.1  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     2       51       0.4208       484.2490       5.2769      1.08152     1.08152     350.7267     0.92042      1 chain_02/itr_00051_trial_01.rho
     2       52       0.4136       491.6116       7.3625      1.08971     1.08971     350.7267     0.92042      1 chain_02/itr_00052_trial_01.rho
     2       53       0.4065       491.5129      -0.0987      1.08960     1.08960     350.7267     0.92042      1 chain_02/itr_00053_trial_01.rho
     2       54       0.3995       497.3252       5.8123      1.09602     1.09602     350.7267     0.92042      1 chain_02/itr_00054_trial_01.rho
     2       55       0.3926       490.1246      -7.2006      1.08806     1.08806     350.7267     0.92042      1 chain_02/itr_00055_trial_01.rho
     2       56       0.3859       494.9222       4.7976      1.09337     1.09337     350.7267     0.92042      1 chain_02/itr_00056_trial_01.rho
     2       57       0.3793       506.1162      11.1940      1.10567     1.10567     350.7267     0.92042      1 chain_02/itr_00057_trial_01.rho
     2       58       0.3728       500.1028      -6.0134      1.09908     1.09908     350.7267     0.92042      1 chain_02/itr_00058_trial_01.rho
     2       59       0.3664       496.0647      -4.0381      1.09463     1.09463     350.7267     0.92042      1 chain_02/itr_00059_trial_01.rho
     2       60       0.3601       501.9359       5.8712      1.10109     1.10109     350.7267     0.92042      1 chain_02/itr_00060_trial_01.rho
     2       61       0.3539       519.6281      17.6922      1.12033     1.12033     350.7267     0.92042      1 chain_02/itr_00061_trial_01.rho
     2       62       0.3478       536.3161      16.6880      1.13818     1.13818     350.7267     0.92042      1 chain_02/itr_00062_trial_01.rho
     2       63       0.3418       538.6299       2.3138      1.14063     1.14063     350.7267     0.92042      1 chain_02/itr_00063_trial_01.rho
     2       64        0.336       545.8812       7.2513      1.14828     1.14828     350.7267     0.92042      1 chain_02/itr_00064_trial_01.rho
     2       65       0.3302       551.9952       6.1140      1.15470     1.15470     350.7267     0.92042      1 chain_02/itr_00065_trial_01.rho
     2       66       0.3245       540.9861     -11.0090      1.14312     1.14312     350.7267     0.92042      1 chain_02/itr_00066_trial_01.rho
     2       67        0.319       554.8829      13.8968      1.15771     1.15771     350.7267     0.92042      1 chain_02/itr_00067_trial_01.rho
     2       68       0.3135       554.0900      -0.7929      1.15688     1.15688     350.7267     0.92042      1 chain_02/itr_00068_trial_01.rho
     2       69       0.3081       556.8085       2.7184      1.15972     1.15972     350.7267     0.92042      1 chain_02/itr_00069_trial_01.rho
     2       70       0.3028       542.3527     -14.4557      1.14457     1.14457     350.7267     0.92042      1 chain_02/itr_00070_trial_01.rho
     2       71       0.2976       543.5525       1.1998      1.14583     1.14583     350.7267     0.92042      1 chain_02/itr_00071_trial_01.rho
     2       72       0.2925       550.6004       7.0478      1.15324     1.15324     350.7267     0.92042      1 chain_02/itr_00072_trial_01.rho
     2       73       0.2875       551.0404       0.4400      1.15370     1.15370     350.7267     0.92042      1 chain_02/itr_00073_trial_01.rho
     2       74       0.2826       550.3972      -0.6432      1.15302     1.15302     350.7267     0.92042      1 chain_02/itr_00074_trial_01.rho
     2       75       0.2777       554.7814       4.3842      1.15761     1.15761     350.7267     0.92042      1 chain_02/itr_00075_trial_01.rho
     2       76        0.273       556.8184       2.0370      1.15973     1.15973     350.7267     0.92042      1 chain_02/itr_00076_trial_01.rho
     2       77       0.2683       541.5987     -15.2197      1.14377     1.14377     350.7267     0.92042      1 chain_02/itr_00077_trial_01.rho
     2       78       0.2637       538.7191      -2.8795      1.14073     1.14073     350.7267     0.92042      1 chain_02/itr_00078_trial_01.rho
     2       79       0.2591       529.4826      -9.2366      1.13090     1.13090     350.7267     0.92042      1 chain_02/itr_00079_trial_01.rho
     2       80       0.2547       550.1769      20.6943      1.15279     1.15279     350.7267     0.92042      1 chain_02/itr_00080_trial_01.rho
     2       81       0.2503       551.8594       1.6826      1.15455     1.15455     350.7267     0.92042      1 chain_02/itr_00081_trial_01.rho
     2       82        0.246       548.5049      -3.3546      1.15104     1.15104     350.7267     0.92042      1 chain_02/itr_00082_trial_01.rho
     2       83       0.2418       541.8307      -6.6741      1.14401     1.14401     350.7267     0.92042      1 chain_02/itr_00083_trial_01.rho
     2       84       0.2377       524.3044     -17.5263      1.12536     1.12536     350.7267     0.92042      1 chain_02/itr_00084_trial_01.rho
     2       85       0.2336       524.3463       0.0419      1.12541     1.12541     350.7267     0.92042      1 chain_02/itr_00085_trial_01.rho
     2       86       0.2296       524.7135       0.3672      1.12580     1.12580     350.7267     0.92042      1 chain_02/itr_00086_trial_01.rho
     2       87       0.2256       541.9454      17.2319      1.14414     1.14414     350.7267     0.92042      1 chain_02/itr_00087_trial_01.rho
     2       88       0.2218       532.8743      -9.0711      1.13452     1.13452     350.7267     0.92042      1 chain_02/itr_00088_trial_01.rho
     2       89       0.2179       553.4552      20.5809      1.15622     1.15622     350.7267     0.92042      1 chain_02/itr_00089_trial_01.rho
     2       90       0.2142       566.5211      13.0659      1.16979     1.16979     350.7267     0.92042      1 chain_02/itr_00090_trial_01.rho
     2       91       0.2105       562.2914      -4.2297      1.16541     1.16541     350.7267     0.92042      1 chain_02/itr_00091_trial_01.rho
     2       92       0.2069       559.2098      -3.0816      1.16222     1.16222     350.7267     0.92042      1 chain_02/itr_00092_trial_01.rho
     2       93       0.2034       544.0609     -15.1489      1.14637     1.14637     350.7267     0.92042      1 chain_02/itr_00093_trial_01.rho
     2       94       0.1999       528.1774     -15.8835      1.12951     1.12951     350.7267     0.92042      1 chain_02/itr_00094_trial_01.rho
     2       95       0.1964       526.8043      -1.3731      1.12804     1.12804     350.7267     0.92042      1 chain_02/itr_00095_trial_01.rho
     2       96       0.1931       537.4200      10.6158      1.13935     1.13935     350.7267     0.92042      1 chain_02/itr_00096_trial_01.rho
     2       97       0.1898       537.4200       0.0000      1.13935     1.13935     350.7267     0.92042      0 -
     2       98       0.1865       537.4200       0.0000      1.13935     1.13935     350.7267     0.92042      0 -
     2       99       0.1833       544.2381       6.8181      1.14655     1.14655     350.7267     0.92042      1 chain_02/itr_00099_trial_01.rho
     2      100       0.1802       544.2381       0.0000      1.14655     1.14655     350.7267     0.92042      0 -
     2      101       0.1771       542.3433      -1.8948      1.14456     1.14456     350.7267     0.92042      1 chain_02/itr_00101_trial_01.rho
     2      102        0.174       556.5651      14.2219      1.15947     1.15947     350.7267     0.92042      1 chain_02/itr_00102_trial_01.rho
     2      103        0.171       553.3413      -3.2238      1.15610     1.15610     350.7267     0.92042      1 chain_02/itr_00103_trial_01.rho
     2      104       0.1681       552.8044      -0.5370      1.15554     1.15554     350.7267     0.92042      1 chain_02/itr_00104_trial_01.rho
     2      105       0.1652       562.5558       9.7514      1.16569     1.16569     350.7267     0.92042      1 chain_02/itr_00105_trial_01.rho
     2      106       0.1624       563.5567       1.0009      1.16673     1.16673     350.7267     0.92042      1 chain_02/itr_00106_trial_01.rho
     2      107       0.1596       558.1841      -5.3726      1.16115     1.16115     350.7267     0.92042      1 chain_02/itr_00107_trial_01.rho
     2      108       0.1569       552.6761      -5.5080      1.15541     1.15541     350.7267     0.92042      1 chain_02/itr_00108_trial_01.rho
     2      109       0.1542       553.9507       1.2745      1.15674     1.15674     350.7267     0.92042      1 chain_02/itr_00109_trial_01.rho
     2      110       0.1515       551.4292      -2.5214      1.15410     1.15410     350.7267     0.92042      1 chain_02/itr_00110_trial_01.rho
     2      111       0.1489       562.0526      10.6234      1.16517     1.16517     350.7267     0.92042      1 chain_02/itr_00111_trial_01.rho
     2      112       0.1464       568.7045       6.6519      1.17204     1.17204     350.7267     0.92042      1 chain_02/itr_00112_trial_01.rho
     2      113       0.1438       549.3008     -19.4037      1.15187     1.15187     350.7267     0.92042      1 chain_02/itr_00113_trial_01.rho
     2      114       0.1414       558.8054       9.5047      1.16180     1.16180     350.7267     0.92042      1 chain_02/itr_00114_trial_01.rho
     2      115       0.1389       568.8539      10.0485      1.17220     1.17220     350.7267     0.92042      1 chain_02/itr_00115_trial_01.rho
     2      116       0.1366       572.2086       3.3547      1.17565     1.17565     350.7267     0.92042      1 chain_02/itr_00116_trial_01.rho
     2      117       0.1342       577.4385       5.2298      1.18101     1.18101     350.7267     0.92042      1 chain_02/itr_00117_trial_01.rho
     2      118       0.1319       565.0642     -12.3743      1.16828     1.16828     350.7267     0.92042      1 chain_02/itr_00118_trial_01.rho
     2      119       0.1297       541.3244     -23.7398      1.14348     1.14348     350.7267     0.92042      1 chain_02/itr_00119_trial_01.rho
     2      120       0.1274       538.1050      -3.2194      1.14007     1.14007     350.7267     0.92042      1 chain_02/itr_00120_trial_01.rho
     2      121       0.1252       538.1050       0.0000      1.14007     1.14007     350.7267     0.92042      0 -
     2      122       0.1231       544.2238       6.1188      1.14654     1.14654     350.7267     0.92042      1 chain_02/itr_00122_trial_01.rho
     2      123        0.121       544.2238       0.0000      1.14654     1.14654     350.7267     0.92042      0 -
     2      124       0.1189       557.3569      13.1331      1.16029     1.16029     350.7267     0.92042      1 chain_02/itr_00124_trial_01.rho
     2      125       0.1169       558.8311       1.4742      1.16182     1.16182     350.7267     0.92042      1 chain_02/itr_00125_trial_01.rho
     2      126       0.1149       558.8311       0.0000      1.16182     1.16182     350.7267     0.92042      0 -
