# VFSA 2D iteration best - 2026-09-14 16:55:58
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       40       0.5091     22615.7800     135.3519      5.18879     5.18879   15572.9600     4.30572      1 chain_01/itr_00040_trial_01.rho
     1       41       0.5003     21479.1491   -1136.6309      5.05672     5.05672   15572.9600     4.30572      1 chain_01/itr_00041_trial_01.rho
     1       42       0.4917     22469.7087     990.5596      5.17201     5.17201   15572.9600     4.30572      1 chain_01/itr_00042_trial_01.rho
     1       43       0.4833     22569.6989      99.9902      5.18350     5.18350   15572.9600     4.30572      1 chain_01/itr_00043_trial_01.rho
     1       44        0.475     23681.0501    1111.3512      5.30959     5.30959   15572.9600     4.30572      1 chain_01/itr_00044_trial_01.rho
     1       45       0.4668     24544.6447     863.5946      5.40554     5.40554   15572.9600     4.30572      1 chain_01/itr_00045_trial_01.rho
     1       46       0.4588     25254.8380     710.1933      5.48318     5.48318   15572.9600     4.30572      1 chain_01/itr_00046_trial_01.rho
     1       47        0.451     26098.9517     844.1137      5.57406     5.57406   15572.9600     4.30572      1 chain_01/itr_00047_trial_01.rho
     1       48       0.4432     26507.1346     408.1828      5.61748     5.61748   15572.9600     4.30572      1 chain_01/itr_00048_trial_01.rho
     1       49       0.4356     26111.6799    -395.4547      5.57542     5.57542   15572.9600     4.30572      1 chain_01/itr_00049_trial_01.rho
     1       50       0.4281     25183.7408    -927.9391      5.47546     5.47546   15572.9600     4.30572      1 chain_01/itr_00050_trial_01.rho
     1       51       0.4208     25538.3588     354.6180      5.51387     5.51387   15572.9600     4.30572      1 chain_01/itr_00051_trial_01.rho
     1       52       0.4136     25337.0209    -201.3379      5.49210     5.49210   15572.9600     4.30572      1 chain_01/itr_00052_trial_01.rho
     1       53       0.4065     25604.0093     266.9884      5.52096     5.52096   15572.9600     4.30572      1 chain_01/itr_00053_trial_01.rho
     1       54       0.3995     26472.2743     868.2650      5.61379     5.61379   15572.9600     4.30572      1 chain_01/itr_00054_trial_01.rho
     1       55       0.3926     25827.5493    -644.7250      5.54501     5.54501   15572.9600     4.30572      1 chain_01/itr_00055_trial_01.rho
     1       56       0.3859     26596.7328     769.1835      5.62697     5.62697   15572.9600     4.30572      1 chain_01/itr_00056_trial_01.rho
     1       57       0.3793     26847.7188     250.9860      5.65346     5.65346   15572.9600     4.30572      1 chain_01/itr_00057_trial_01.rho
     1       58       0.3728     26450.1097    -397.6092      5.61144     5.61144   15572.9600     4.30572      1 chain_01/itr_00058_trial_01.rho
     1       59       0.3664     27847.6889    1397.5792      5.75778     5.75778   15572.9600     4.30572      1 chain_01/itr_00059_trial_01.rho
     1       60       0.3601     28475.6978     628.0089      5.82234     5.82234   15572.9600     4.30572      1 chain_01/itr_00060_trial_01.rho
     1       61       0.3539     26803.1343   -1672.5635      5.64876     5.64876   15572.9600     4.30572      1 chain_01/itr_00061_trial_01.rho
     1       62       0.3478     26803.1343       0.0000      5.64876     5.64876   15572.9600     4.30572      0 -
     1       63       0.3418     26803.1343       0.0000      5.64876     5.64876   15572.9600     4.30572      0 -
     1       64        0.336     27356.1916     553.0572      5.70674     5.70674   15572.9600     4.30572      1 chain_01/itr_00064_trial_01.rho
     1       65       0.3302     27457.8360     101.6444      5.71733     5.71733   15572.9600     4.30572      1 chain_01/itr_00065_trial_01.rho
     1       66       0.3245     26654.8559    -802.9801      5.63311     5.63311   15572.9600     4.30572      1 chain_01/itr_00066_trial_01.rho
     1       67        0.319     28027.5369    1372.6809      5.77634     5.77634   15572.9600     4.30572      1 chain_01/itr_00067_trial_01.rho
     1       68       0.3135     28519.8417     492.3048      5.82685     5.82685   15572.9600     4.30572      1 chain_01/itr_00068_trial_01.rho
     1       69       0.3081     29827.1782    1307.3366      5.95890     5.95890   15572.9600     4.30572      1 chain_01/itr_00069_trial_01.rho
     1       70       0.3028     28519.8304   -1307.3478      5.82685     5.82685   15572.9600     4.30572      1 chain_01/itr_00070_trial_01.rho
     1       71       0.2976     29061.6110     541.7806      5.88193     5.88193   15572.9600     4.30572      1 chain_01/itr_00071_trial_01.rho
     1       72       0.2925     28691.1686    -370.4424      5.84433     5.84433   15572.9600     4.30572      1 chain_01/itr_00072_trial_01.rho
     1       73       0.2875     27561.8606   -1129.3080      5.72815     5.72815   15572.9600     4.30572      1 chain_01/itr_00073_trial_01.rho
     1       74       0.2826     25472.6451   -2089.2155      5.50678     5.50678   15572.9600     4.30572      1 chain_01/itr_00074_trial_01.rho
     1       75       0.2777     25472.6451       0.0000      5.50678     5.50678   15572.9600     4.30572      0 -
     1       76        0.273     25502.4274      29.7823      5.50999     5.50999   15572.9600     4.30572      1 chain_01/itr_00076_trial_01.rho
     1       77       0.2683     26688.9306    1186.5032      5.63671     5.63671   15572.9600     4.30572      1 chain_01/itr_00077_trial_01.rho
     1       78       0.2637     26147.4040    -541.5266      5.57923     5.57923   15572.9600     4.30572      1 chain_01/itr_00078_trial_01.rho
     1       79       0.2591     26699.1622     551.7582      5.63779     5.63779   15572.9600     4.30572      1 chain_01/itr_00079_trial_01.rho
     1       80       0.2547     26391.7291    -307.4331      5.60524     5.60524   15572.9600     4.30572      1 chain_01/itr_00080_trial_01.rho
     1       81       0.2503     28659.8734    2268.1443      5.84114     5.84114   15572.9600     4.30572      1 chain_01/itr_00081_trial_01.rho
     1       82        0.246     29744.6810    1084.8076      5.95066     5.95066   15572.9600     4.30572      1 chain_01/itr_00082_trial_01.rho
     1       83       0.2418     29409.2278    -335.4532      5.91701     5.91701   15572.9600     4.30572      1 chain_01/itr_00083_trial_01.rho
     1       84       0.2377     28217.7946   -1191.4332      5.79591     5.79591   15572.9600     4.30572      1 chain_01/itr_00084_trial_01.rho
     1       85       0.2336     28144.5553     -73.2393      5.78839     5.78839   15572.9600     4.30572      1 chain_01/itr_00085_trial_01.rho
     1       86       0.2296     27838.7338    -305.8215      5.75685     5.75685   15572.9600     4.30572      1 chain_01/itr_00086_trial_01.rho
     1       87       0.2256     28273.9329     435.1990      5.80168     5.80168   15572.9600     4.30572      1 chain_01/itr_00087_trial_01.rho
     1       88       0.2218     28273.9329       0.0000      5.80168     5.80168   15572.9600     4.30572      0 -
     1       89       0.2179     27075.6558   -1198.2771      5.67740     5.67740   15572.9600     4.30572      1 chain_01/itr_00089_trial_01.rho
     1       90       0.2142     27566.6125     490.9567      5.72865     5.72865   15572.9600     4.30572      1 chain_01/itr_00090_trial_01.rho
     1       91       0.2105     26979.0644    -587.5481      5.66727     5.66727   15572.9600     4.30572      1 chain_01/itr_00091_trial_01.rho
     1       92       0.2069     26979.0644       0.0000      5.66727     5.66727   15572.9600     4.30572      0 -
     1       93       0.2034     26435.7747    -543.2898      5.60992     5.60992   15572.9600     4.30572      1 chain_01/itr_00093_trial_01.rho
     1       94       0.1999     26435.7747       0.0000      5.60992     5.60992   15572.9600     4.30572      0 -
     1       95       0.1964     28193.6770    1757.9024      5.79344     5.79344   15572.9600     4.30572      1 chain_01/itr_00095_trial_01.rho
     1       96       0.1931     28643.7465     450.0695      5.83949     5.83949   15572.9600     4.30572      1 chain_01/itr_00096_trial_01.rho
     1       97       0.1898     28667.0035      23.2570      5.84186     5.84186   15572.9600     4.30572      1 chain_01/itr_00097_trial_01.rho
     1       98       0.1865     28835.6854     168.6819      5.85903     5.85903   15572.9600     4.30572      1 chain_01/itr_00098_trial_01.rho
     1       99       0.1833     30047.8697    1212.1843      5.98091     5.98091   15572.9600     4.30572      1 chain_01/itr_00099_trial_01.rho
     1      100       0.1802     29884.9410    -162.9287      5.96467     5.96467   15572.9600     4.30572      1 chain_01/itr_00100_trial_01.rho
     1      101       0.1771     29218.6457    -666.2953      5.89780     5.89780   15572.9600     4.30572      1 chain_01/itr_00101_trial_01.rho
     1      102        0.174     30568.2193    1349.5736      6.03247     6.03247   15572.9600     4.30572      1 chain_01/itr_00102_trial_01.rho
     1      103        0.171     31422.0953     853.8760      6.11615     6.11615   15572.9600     4.30572      1 chain_01/itr_00103_trial_01.rho
     1      104       0.1681     31524.3093     102.2140      6.12609     6.12609   15572.9600     4.30572      1 chain_01/itr_00104_trial_01.rho
     1      105       0.1652     33344.0694    1819.7600      6.30042     6.30042   15572.9600     4.30572      1 chain_01/itr_00105_trial_01.rho
     1      106       0.1624     33988.6847     644.6153      6.36103     6.36103   15572.9600     4.30572      1 chain_01/itr_00106_trial_01.rho
     1      107       0.1596     34260.8327     272.1480      6.38645     6.38645   15572.9600     4.30572      1 chain_01/itr_00107_trial_01.rho
     1      108       0.1569     34341.3171      80.4845      6.39394     6.39394   15572.9600     4.30572      1 chain_01/itr_00108_trial_01.rho
     1      109       0.1542     33176.0667   -1165.2504      6.28453     6.28453   15572.9600     4.30572      1 chain_01/itr_00109_trial_01.rho
     1      110       0.1515     32783.5090    -392.5577      6.24724     6.24724   15572.9600     4.30572      1 chain_01/itr_00110_trial_01.rho
     1      111       0.1489     31263.0061   -1520.5029      6.10064     6.10064   15572.9600     4.30572      1 chain_01/itr_00111_trial_01.rho
     1      112       0.1464     30931.4840    -331.5220      6.06821     6.06821   15572.9600     4.30572      1 chain_01/itr_00112_trial_01.rho
     1      113       0.1438     29660.3581   -1271.1259      5.94222     5.94222   15572.9600     4.30572      1 chain_01/itr_00113_trial_01.rho
     1      114       0.1414     29991.7643     331.4062      5.97532     5.97532   15572.9600     4.30572      1 chain_01/itr_00114_trial_01.rho
     1      115       0.1389     29606.9754    -384.7889      5.93687     5.93687   15572.9600     4.30572      1 chain_01/itr_00115_trial_01.rho
     1      116       0.1366     29336.2907    -270.6847      5.90967     5.90967   15572.9600     4.30572      1 chain_01/itr_00116_trial_01.rho
     1      117       0.1342     29848.1369     511.8462      5.96100     5.96100   15572.9600     4.30572      1 chain_01/itr_00117_trial_01.rho
     1      118       0.1319     29567.5601    -280.5767      5.93291     5.93291   15572.9600     4.30572      1 chain_01/itr_00118_trial_01.rho
     1      119       0.1297     30738.7129    1171.1528      6.04927     6.04927   15572.9600     4.30572      1 chain_01/itr_00119_trial_01.rho
     1      120       0.1274     30738.7129       0.0000      6.04927     6.04927   15572.9600     4.30572      0 -
     1      121       0.1252     32075.5054    1336.7925      6.17941     6.17941   15572.9600     4.30572      1 chain_01/itr_00121_trial_01.rho
     1      122       0.1231     32920.3129     844.8074      6.26026     6.26026   15572.9600     4.30572      1 chain_01/itr_00122_trial_01.rho
     1      123        0.121     33061.4313     141.1184      6.27366     6.27366   15572.9600     4.30572      1 chain_01/itr_00123_trial_01.rho
     1      124       0.1189     33030.0087     -31.4226      6.27068     6.27068   15572.9600     4.30572      1 chain_01/itr_00124_trial_01.rho
     1      125       0.1169     33251.2033     221.1945      6.29164     6.29164   15572.9600     4.30572      1 chain_01/itr_00125_trial_01.rho
     1      126       0.1149     32878.9581    -372.2452      6.25633     6.25633   15572.9600     4.30572      1 chain_01/itr_00126_trial_01.rho
     1      127       0.1129     33255.8502     376.8921      6.29208     6.29208   15572.9600     4.30572      1 chain_01/itr_00127_trial_01.rho
     1      128       0.1109     32560.3111    -695.5391      6.22594     6.22594   15572.9600     4.30572      1 chain_01/itr_00128_trial_01.rho
     1      129        0.109     32182.8163    -377.4947      6.18974     6.18974   15572.9600     4.30572      1 chain_01/itr_00129_trial_01.rho
     1      130       0.1072     33900.0244    1717.2080      6.35273     6.35273   15572.9600     4.30572      1 chain_01/itr_00130_trial_01.rho
     1      131       0.1053     34027.7380     127.7136      6.36468     6.36468   15572.9600     4.30572      1 chain_01/itr_00131_trial_01.rho
     1      132       0.1035     34223.6178     195.8798      6.38298     6.38298   15572.9600     4.30572      1 chain_01/itr_00132_trial_01.rho
     1      133       0.1017     34547.1499     323.5321      6.41308     6.41308   15572.9600     4.30572      1 chain_01/itr_00133_trial_01.rho
     1      134          0.1     34547.1499       0.0000      6.41308     6.41308   15572.9600     4.30572      0 -
     1      135      0.09828     35004.4746     457.3247      6.45538     6.45538   15572.9600     4.30572      1 chain_01/itr_00135_trial_01.rho
     1      136       0.0966     35084.2643      79.7897      6.46274     6.46274   15572.9600     4.30572      1 chain_01/itr_00136_trial_01.rho
     1      137      0.09494     35084.2643       0.0000      6.46274     6.46274   15572.9600     4.30572      0 -
     1      138      0.09331     35084.2643       0.0000      6.46274     6.46274   15572.9600     4.30572      0 -
     1      139      0.09171     34863.8516    -220.4127      6.44241     6.44241   15572.9600     4.30572      1 chain_01/itr_00139_trial_01.rho
     1      140      0.09013     33965.1839    -898.6676      6.35883     6.35883   15572.9600     4.30572      1 chain_01/itr_00140_trial_01.rho
     1      141      0.08859     33965.1839       0.0000      6.35883     6.35883   15572.9600     4.30572      0 -
     1      142      0.08707     35326.7499    1361.5659      6.48503     6.48503   15572.9600     4.30572      1 chain_01/itr_00142_trial_01.rho
     1      143      0.08557     34835.2798    -491.4700      6.43976     6.43976   15572.9600     4.30572      1 chain_01/itr_00143_trial_01.rho
     1      144       0.0841     35392.6258     557.3459      6.49108     6.49108   15572.9600     4.30572      1 chain_01/itr_00144_trial_01.rho
     1      145      0.08266     35153.9074    -238.7184      6.46915     6.46915   15572.9600     4.30572      1 chain_01/itr_00145_trial_01.rho
     1      146      0.08124     33848.0205   -1305.8869      6.34785     6.34785   15572.9600     4.30572      1 chain_01/itr_00146_trial_01.rho
     1      147      0.07985     33848.0205       0.0000      6.34785     6.34785   15572.9600     4.30572      0 -
     1      148      0.07848     34328.7014     480.6809      6.39277     6.39277   15572.9600     4.30572      1 chain_01/itr_00148_trial_01.rho
     1      149      0.07713     34328.7014       0.0000      6.39277     6.39277   15572.9600     4.30572      0 -
     1      150      0.07581     33508.5072    -820.1942      6.31594     6.31594   15572.9600     4.30572      1 chain_01/itr_00150_trial_01.rho
     1      151       0.0745     34111.8931     603.3859      6.37255     6.37255   15572.9600     4.30572      1 chain_01/itr_00151_trial_01.rho
     1      152      0.07323     33579.2212    -532.6719      6.32260     6.32260   15572.9600     4.30572      1 chain_01/itr_00152_trial_01.rho
     1      153      0.07197     33732.8099     153.5887      6.33704     6.33704   15572.9600     4.30572      1 chain_01/itr_00153_trial_01.rho
     1      154      0.07073     31632.7243   -2100.0856      6.13661     6.13661   15572.9600     4.30572      1 chain_01/itr_00154_trial_01.rho
     1      155      0.06952     31351.9805    -280.7437      6.10932     6.10932   15572.9600     4.30572      1 chain_01/itr_00155_trial_01.rho
     1      156      0.06833     31841.3619     489.3813      6.15682     6.15682   15572.9600     4.30572      1 chain_01/itr_00156_trial_01.rho
     1      157      0.06715     32226.9617     385.5998      6.19398     6.19398   15572.9600     4.30572      1 chain_01/itr_00157_trial_01.rho
     1      158        0.066     32226.9617       0.0000      6.19398     6.19398   15572.9600     4.30572      0 -
     1      159      0.06487     31865.4363    -361.5253      6.15914     6.15914   15572.9600     4.30572      1 chain_01/itr_00159_trial_01.rho
     1      160      0.06375     31432.6438    -432.7925      6.11717     6.11717   15572.9600     4.30572      1 chain_01/itr_00160_trial_01.rho
     1      161      0.06266     29447.3552   -1985.2886      5.92084     5.92084   15572.9600     4.30572      1 chain_01/itr_00161_trial_01.rho
     1      162      0.06158     29296.0809    -151.2743      5.90561     5.90561   15572.9600     4.30572      1 chain_01/itr_00162_trial_01.rho
     1      163      0.06053     29457.2024     161.1216      5.92183     5.92183   15572.9600     4.30572      1 chain_01/itr_00163_trial_01.rho
     1      164      0.05949     29244.6943    -212.5081      5.90043     5.90043   15572.9600     4.30572      1 chain_01/itr_00164_trial_01.rho
     1      165      0.05847     30096.7737     852.0793      5.98577     5.98577   15572.9600     4.30572      1 chain_01/itr_00165_trial_01.rho
     1      166      0.05746     30852.2885     755.5149      6.06044     6.06044   15572.9600     4.30572      1 chain_01/itr_00166_trial_01.rho
     1      167      0.05648     29030.1130   -1822.1755      5.87875     5.87875   15572.9600     4.30572      1 chain_01/itr_00167_trial_01.rho
     1      168      0.05551     28569.5626    -460.5504      5.83193     5.83193   15572.9600     4.30572      1 chain_01/itr_00168_trial_01.rho
     1      169      0.05456     27930.9928    -638.5698      5.76638     5.76638   15572.9600     4.30572      1 chain_01/itr_00169_trial_01.rho
     1      170      0.05362     29331.4653    1400.4725      5.90918     5.90918   15572.9600     4.30572      1 chain_01/itr_00170_trial_01.rho
     1      171       0.0527     29767.0200     435.5546      5.95289     5.95289   15572.9600     4.30572      1 chain_01/itr_00171_trial_01.rho
     1      172      0.05179     28981.4778    -785.5422      5.87382     5.87382   15572.9600     4.30572      1 chain_01/itr_00172_trial_01.rho
     1      173      0.05091     28981.4778       0.0000      5.87382     5.87382   15572.9600     4.30572      0 -
     1      174      0.05003     29140.0496     158.5719      5.88987     5.88987   15572.9600     4.30572      1 chain_01/itr_00174_trial_01.rho
     1      175      0.04917     29140.0496       0.0000      5.88987     5.88987   15572.9600     4.30572      0 -
     1      176      0.04833     29140.0496       0.0000      5.88987     5.88987   15572.9600     4.30572      0 -
     1      177       0.0475     28382.6356    -757.4140      5.81282     5.81282   15572.9600     4.30572      1 chain_01/itr_00177_trial_01.rho
     1      178      0.04668     28308.3700     -74.2656      5.80521     5.80521   15572.9600     4.30572      1 chain_01/itr_00178_trial_01.rho
     1      179      0.04588     27338.9988    -969.3713      5.70495     5.70495   15572.9600     4.30572      1 chain_01/itr_00179_trial_01.rho
     1      180       0.0451     26671.7570    -667.2417      5.63490     5.63490   15572.9600     4.30572      1 chain_01/itr_00180_trial_01.rho
     1      181      0.04432     27097.8992     426.1422      5.67974     5.67974   15572.9600     4.30572      1 chain_01/itr_00181_trial_01.rho
     1      182      0.04356     26920.2805    -177.6188      5.66109     5.66109   15572.9600     4.30572      1 chain_01/itr_00182_trial_01.rho
     1      183      0.04281     28164.9232    1244.6427      5.79048     5.79048   15572.9600     4.30572      1 chain_01/itr_00183_trial_01.rho
     1      184      0.04208     28336.7998     171.8766      5.80812     5.80812   15572.9600     4.30572      1 chain_01/itr_00184_trial_01.rho
     1      185      0.04136     27874.7117    -462.0881      5.76057     5.76057   15572.9600     4.30572      1 chain_01/itr_00185_trial_01.rho
     1      186      0.04065     27874.7117       0.0000      5.76057     5.76057   15572.9600     4.30572      0 -
     1      187      0.03995     27874.7117       0.0000      5.76057     5.76057   15572.9600     4.30572      0 -
     1      188      0.03926     27874.7117       0.0000      5.76057     5.76057   15572.9600     4.30572      0 -
     1      189      0.03859     25813.4752   -2061.2364      5.54349     5.54349   15572.9600     4.30572      1 chain_01/itr_00189_trial_01.rho
     1      190      0.03793     25829.5621      16.0869      5.54522     5.54522   15572.9600     4.30572      1 chain_01/itr_00190_trial_01.rho
     1      191      0.03728     26479.2510     649.6889      5.61453     5.61453   15572.9600     4.30572      1 chain_01/itr_00191_trial_01.rho
     1      192      0.03664     26830.5345     351.2835      5.65165     5.65165   15572.9600     4.30572      1 chain_01/itr_00192_trial_01.rho
     1      193      0.03601     26693.8966    -136.6379      5.63724     5.63724   15572.9600     4.30572      1 chain_01/itr_00193_trial_01.rho
     1      194      0.03539     27602.5669     908.6703      5.73238     5.73238   15572.9600     4.30572      1 chain_01/itr_00194_trial_01.rho
     1      195      0.03478     26952.6635    -649.9033      5.66450     5.66450   15572.9600     4.30572      1 chain_01/itr_00195_trial_01.rho
     1      196      0.03418     25845.8807   -1106.7829      5.54697     5.54697   15572.9600     4.30572      1 chain_01/itr_00196_trial_01.rho
     1      197       0.0336     25367.2640    -478.6167      5.49537     5.49537   15572.9600     4.30572      1 chain_01/itr_00197_trial_01.rho
     1      198      0.03302     25241.3898    -125.8742      5.48172     5.48172   15572.9600     4.30572      1 chain_01/itr_00198_trial_01.rho
     1      199      0.03245     25111.6583    -129.7315      5.46762     5.46762   15572.9600     4.30572      1 chain_01/itr_00199_trial_01.rho
     1      200       0.0319     25098.5777     -13.0806      5.46619     5.46619   15572.9600     4.30572      1 chain_01/itr_00200_trial_01.rho
     1      201      0.03135     24147.5690    -951.0087      5.36163     5.36163   15572.9600     4.30572      1 chain_01/itr_00201_trial_01.rho
     1      202      0.03081     24147.5690       0.0000      5.36163     5.36163   15572.9600     4.30572      0 -
     1      203      0.03028     23924.5932    -222.9758      5.33682     5.33682   15572.9600     4.30572      1 chain_01/itr_00203_trial_01.rho
     1      204      0.02976     24472.8189     548.2257      5.39762     5.39762   15572.9600     4.30572      1 chain_01/itr_00204_trial_01.rho
     1      205      0.02925     24472.8189       0.0000      5.39762     5.39762   15572.9600     4.30572      0 -
     1      206      0.02875     23789.4637    -683.3553      5.32173     5.32173   15572.9600     4.30572      1 chain_01/itr_00206_trial_01.rho
     1      207      0.02826     23789.4637       0.0000      5.32173     5.32173   15572.9600     4.30572      0 -
     1      208      0.02777     23789.4637       0.0000      5.32173     5.32173   15572.9600     4.30572      0 -
     1      209       0.0273     23789.4637       0.0000      5.32173     5.32173   15572.9600     4.30572      0 -
     1      210      0.02683     23789.4637       0.0000      5.32173     5.32173   15572.9600     4.30572      0 -
     1      211      0.02637     23266.2186    -523.2451      5.26288     5.26288   15572.9600     4.30572      1 chain_01/itr_00211_trial_01.rho
     1      212      0.02591     23266.2186       0.0000      5.26288     5.26288   15572.9600     4.30572      0 -
     1      213      0.02547     23060.5955    -205.6230      5.23957     5.23957   15572.9600     4.30572      1 chain_01/itr_00213_trial_01.rho
     1      214      0.02503     23848.7772     788.1817      5.32836     5.32836   15572.9600     4.30572      1 chain_01/itr_00214_trial_01.rho
     1      215       0.0246     23848.7772       0.0000      5.32836     5.32836   15572.9600     4.30572      0 -
     1      216      0.02418     23848.7772       0.0000      5.32836     5.32836   15572.9600     4.30572      0 -
     1      217      0.02377     23224.1572    -624.6200      5.25812     5.25812   15572.9600     4.30572      1 chain_01/itr_00217_trial_01.rho
     1      218      0.02336     22817.4962    -406.6610      5.21188     5.21188   15572.9600     4.30572      1 chain_01/itr_00218_trial_01.rho
     1      219      0.02296     22516.0075    -301.4887      5.17733     5.17733   15572.9600     4.30572      1 chain_01/itr_00219_trial_01.rho
     1      220      0.02256     22922.9838     406.9763      5.22391     5.22391   15572.9600     4.30572      1 chain_01/itr_00220_trial_01.rho
     1      221      0.02218     22922.9838       0.0000      5.22391     5.22391   15572.9600     4.30572      0 -
     1      222      0.02179     22922.9838       0.0000      5.22391     5.22391   15572.9600     4.30572      0 -
