# VFSA 2D iteration best - 2026-09-14 16:27:05
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=0.1  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       56       0.3859       643.0223       5.9386      1.24627     1.24627     613.8184     1.21764      1 chain_01/itr_00056_trial_01.rho
     1       57       0.3793       653.0338      10.0115      1.25594     1.25594     613.8184     1.21764      1 chain_01/itr_00057_trial_01.rho
     1       58       0.3728       704.7477      51.7139      1.30472     1.30472     613.8184     1.21764      1 chain_01/itr_00058_trial_01.rho
     1       59       0.3664       716.2655      11.5178      1.31534     1.31534     613.8184     1.21764      1 chain_01/itr_00059_trial_01.rho
     1       60       0.3601       675.9529     -40.3126      1.27779     1.27779     613.8184     1.21764      1 chain_01/itr_00060_trial_01.rho
     1       61       0.3539       665.3818     -10.5712      1.26775     1.26775     613.8184     1.21764      1 chain_01/itr_00061_trial_01.rho
     1       62       0.3478       685.5312      20.1494      1.28681     1.28681     613.8184     1.21764      1 chain_01/itr_00062_trial_01.rho
     1       63       0.3418       712.8118      27.2807      1.31216     1.31216     613.8184     1.21764      1 chain_01/itr_00063_trial_01.rho
     1       64        0.336       769.0492      56.2374      1.36294     1.36294     613.8184     1.21764      1 chain_01/itr_00064_trial_01.rho
     1       65       0.3302       763.3883      -5.6609      1.35792     1.35792     613.8184     1.21764      1 chain_01/itr_00065_trial_01.rho
     1       66       0.3245       742.7511     -20.6373      1.33943     1.33943     613.8184     1.21764      1 chain_01/itr_00066_trial_01.rho
     1       67        0.319       737.9064      -4.8447      1.33506     1.33506     613.8184     1.21764      1 chain_01/itr_00067_trial_01.rho
     1       68       0.3135       753.2205      15.3141      1.34884     1.34884     613.8184     1.21764      1 chain_01/itr_00068_trial_01.rho
     1       69       0.3081       755.1589       1.9385      1.35058     1.35058     613.8184     1.21764      1 chain_01/itr_00069_trial_01.rho
     1       70       0.3028       739.4710     -15.6879      1.33647     1.33647     613.8184     1.21764      1 chain_01/itr_00070_trial_01.rho
     1       71       0.2976       702.0001     -37.4710      1.30217     1.30217     613.8184     1.21764      1 chain_01/itr_00071_trial_01.rho
     1       72       0.2925       679.4669     -22.5332      1.28110     1.28110     613.8184     1.21764      1 chain_01/itr_00072_trial_01.rho
     1       73       0.2875       675.1814      -4.2855      1.27706     1.27706     613.8184     1.21764      1 chain_01/itr_00073_trial_01.rho
     1       74       0.2826       683.3199       8.1385      1.28473     1.28473     613.8184     1.21764      1 chain_01/itr_00074_trial_01.rho
     1       75       0.2777       686.8648       3.5449      1.28806     1.28806     613.8184     1.21764      1 chain_01/itr_00075_trial_01.rho
     1       76        0.273       702.2627      15.3979      1.30242     1.30242     613.8184     1.21764      1 chain_01/itr_00076_trial_01.rho
     1       77       0.2683       694.5417      -7.7211      1.29524     1.29524     613.8184     1.21764      1 chain_01/itr_00077_trial_01.rho
     1       78       0.2637       701.0041       6.4625      1.30125     1.30125     613.8184     1.21764      1 chain_01/itr_00078_trial_01.rho
     1       79       0.2591       697.5116      -3.4926      1.29800     1.29800     613.8184     1.21764      1 chain_01/itr_00079_trial_01.rho
     1       80       0.2547       688.9210      -8.5906      1.28998     1.28998     613.8184     1.21764      1 chain_01/itr_00080_trial_01.rho
     1       81       0.2503       707.5678      18.6469      1.30733     1.30733     613.8184     1.21764      1 chain_01/itr_00081_trial_01.rho
     1       82        0.246       746.2702      38.7024      1.34260     1.34260     613.8184     1.21764      1 chain_01/itr_00082_trial_01.rho
     1       83       0.2418       717.2826     -28.9877      1.31627     1.31627     613.8184     1.21764      1 chain_01/itr_00083_trial_01.rho
     1       84       0.2377       709.5842      -7.6984      1.30919     1.30919     613.8184     1.21764      1 chain_01/itr_00084_trial_01.rho
     1       85       0.2336       707.8697      -1.7146      1.30760     1.30760     613.8184     1.21764      1 chain_01/itr_00085_trial_01.rho
     1       86       0.2296       712.5667       4.6970      1.31194     1.31194     613.8184     1.21764      1 chain_01/itr_00086_trial_01.rho
     1       87       0.2256       710.6578      -1.9089      1.31018     1.31018     613.8184     1.21764      1 chain_01/itr_00087_trial_01.rho
     1       88       0.2218       720.5920       9.9342      1.31930     1.31930     613.8184     1.21764      1 chain_01/itr_00088_trial_01.rho
     1       89       0.2179       756.6179      36.0259      1.35188     1.35188     613.8184     1.21764      1 chain_01/itr_00089_trial_01.rho
     1       90       0.2142       719.4405     -37.1773      1.31825     1.31825     613.8184     1.21764      1 chain_01/itr_00090_trial_01.rho
     1       91       0.2105       723.3567       3.9162      1.32183     1.32183     613.8184     1.21764      1 chain_01/itr_00091_trial_01.rho
     1       92       0.2069       729.1393       5.7826      1.32710     1.32710     613.8184     1.21764      1 chain_01/itr_00092_trial_01.rho
     1       93       0.2034       736.9193       7.7800      1.33417     1.33417     613.8184     1.21764      1 chain_01/itr_00093_trial_01.rho
     1       94       0.1999       742.5872       5.6679      1.33929     1.33929     613.8184     1.21764      1 chain_01/itr_00094_trial_01.rho
     1       95       0.1964       746.5483       3.9611      1.34285     1.34285     613.8184     1.21764      1 chain_01/itr_00095_trial_01.rho
     1       96       0.1931       773.1474      26.5991      1.36657     1.36657     613.8184     1.21764      1 chain_01/itr_00096_trial_01.rho
     1       97       0.1898       749.0240     -24.1234      1.34508     1.34508     613.8184     1.21764      1 chain_01/itr_00097_trial_01.rho
     1       98       0.1865       787.4436      38.4196      1.37914     1.37914     613.8184     1.21764      1 chain_01/itr_00098_trial_01.rho
     1       99       0.1833       787.0400      -0.4036      1.37879     1.37879     613.8184     1.21764      1 chain_01/itr_00099_trial_01.rho
     1      100       0.1802       801.7813      14.7414      1.39164     1.39164     613.8184     1.21764      1 chain_01/itr_00100_trial_01.rho
     1      101       0.1771       837.1725      35.3912      1.42203     1.42203     613.8184     1.21764      1 chain_01/itr_00101_trial_01.rho
     1      102        0.174       816.5424     -20.6301      1.40439     1.40439     613.8184     1.21764      1 chain_01/itr_00102_trial_01.rho
     1      103        0.171       799.8239     -16.7185      1.38994     1.38994     613.8184     1.21764      1 chain_01/itr_00103_trial_01.rho
     1      104       0.1681       837.2831      37.4592      1.42212     1.42212     613.8184     1.21764      1 chain_01/itr_00104_trial_01.rho
     1      105       0.1652       810.7006     -26.5825      1.39936     1.39936     613.8184     1.21764      1 chain_01/itr_00105_trial_01.rho
     1      106       0.1624       822.5676      11.8671      1.40957     1.40957     613.8184     1.21764      1 chain_01/itr_00106_trial_01.rho
     1      107       0.1596       805.6884     -16.8792      1.39503     1.39503     613.8184     1.21764      1 chain_01/itr_00107_trial_01.rho
     1      108       0.1569       788.4187     -17.2698      1.38000     1.38000     613.8184     1.21764      1 chain_01/itr_00108_trial_01.rho
     1      109       0.1542       805.2713      16.8526      1.39467     1.39467     613.8184     1.21764      1 chain_01/itr_00109_trial_01.rho
     1      110       0.1515       813.2354       7.9641      1.40155     1.40155     613.8184     1.21764      1 chain_01/itr_00110_trial_01.rho
     1      111       0.1489       809.4447      -3.7907      1.39828     1.39828     613.8184     1.21764      1 chain_01/itr_00111_trial_01.rho
     1      112       0.1464       791.7678     -17.6769      1.38293     1.38293     613.8184     1.21764      1 chain_01/itr_00112_trial_01.rho
     1      113       0.1438       755.9557     -35.8121      1.35129     1.35129     613.8184     1.21764      1 chain_01/itr_00113_trial_01.rho
     1      114       0.1414       761.7667       5.8109      1.35647     1.35647     613.8184     1.21764      1 chain_01/itr_00114_trial_01.rho
     1      115       0.1389       778.0563      16.2896      1.37090     1.37090     613.8184     1.21764      1 chain_01/itr_00115_trial_01.rho
     1      116       0.1366       759.9845     -18.0718      1.35488     1.35488     613.8184     1.21764      1 chain_01/itr_00116_trial_01.rho
     1      117       0.1342       739.7546     -20.2299      1.33673     1.33673     613.8184     1.21764      1 chain_01/itr_00117_trial_01.rho
     1      118       0.1319       731.3864      -8.3682      1.32915     1.32915     613.8184     1.21764      1 chain_01/itr_00118_trial_01.rho
     1      119       0.1297       735.6338       4.2474      1.33300     1.33300     613.8184     1.21764      1 chain_01/itr_00119_trial_01.rho
     1      120       0.1274       735.3793      -0.2545      1.33277     1.33277     613.8184     1.21764      1 chain_01/itr_00120_trial_01.rho
     1      121       0.1252       735.1178      -0.2616      1.33253     1.33253     613.8184     1.21764      1 chain_01/itr_00121_trial_01.rho
     1      122       0.1231       749.9099      14.7921      1.34587     1.34587     613.8184     1.21764      1 chain_01/itr_00122_trial_01.rho
     1      123        0.121       743.4760      -6.4339      1.34009     1.34009     613.8184     1.21764      1 chain_01/itr_00123_trial_01.rho
     1      124       0.1189       743.4760       0.0000      1.34009     1.34009     613.8184     1.21764      0 -
     1      125       0.1169       726.4613     -17.0147      1.32466     1.32466     613.8184     1.21764      1 chain_01/itr_00125_trial_01.rho
     1      126       0.1149       732.4817       6.0205      1.33014     1.33014     613.8184     1.21764      1 chain_01/itr_00126_trial_01.rho
     1      127       0.1129       732.4817       0.0000      1.33014     1.33014     613.8184     1.21764      0 -
     1      128       0.1109       716.0319     -16.4498      1.31512     1.31512     613.8184     1.21764      1 chain_01/itr_00128_trial_01.rho
     1      129        0.109       719.9265       3.8946      1.31869     1.31869     613.8184     1.21764      1 chain_01/itr_00129_trial_01.rho
     1      130       0.1072       705.4234     -14.5031      1.30534     1.30534     613.8184     1.21764      1 chain_01/itr_00130_trial_01.rho
     1      131       0.1053       713.7642       8.3408      1.31304     1.31304     613.8184     1.21764      1 chain_01/itr_00131_trial_01.rho
     1      132       0.1035       696.7519     -17.0123      1.29730     1.29730     613.8184     1.21764      1 chain_01/itr_00132_trial_01.rho
     1      133       0.1017       675.4033     -21.3486      1.27727     1.27727     613.8184     1.21764      1 chain_01/itr_00133_trial_01.rho
     1      134          0.1       675.4033       0.0000      1.27727     1.27727     613.8184     1.21764      0 -
     1      135      0.09828       674.7351      -0.6682      1.27663     1.27663     613.8184     1.21764      1 chain_01/itr_00135_trial_01.rho
     1      136       0.0966       682.5309       7.7958      1.28399     1.28399     613.8184     1.21764      1 chain_01/itr_00136_trial_01.rho
     1      137      0.09494       682.5309       0.0000      1.28399     1.28399     613.8184     1.21764      0 -
     1      138      0.09331       678.6820      -3.8490      1.28036     1.28036     613.8184     1.21764      1 chain_01/itr_00138_trial_01.rho
     1      139      0.09171       696.9230      18.2410      1.29745     1.29745     613.8184     1.21764      1 chain_01/itr_00139_trial_01.rho
     1      140      0.09013       690.5145      -6.4084      1.29148     1.29148     613.8184     1.21764      1 chain_01/itr_00140_trial_01.rho
     1      141      0.08859       682.6612      -7.8534      1.28411     1.28411     613.8184     1.21764      1 chain_01/itr_00141_trial_01.rho
     1      142      0.08707       671.5495     -11.1117      1.27362     1.27362     613.8184     1.21764      1 chain_01/itr_00142_trial_01.rho
     1      143      0.08557       671.7491       0.1996      1.27381     1.27381     613.8184     1.21764      1 chain_01/itr_00143_trial_01.rho
     1      144       0.0841       679.1219       7.3728      1.28078     1.28078     613.8184     1.21764      1 chain_01/itr_00144_trial_01.rho
     1      145      0.08266       705.1184      25.9965      1.30506     1.30506     613.8184     1.21764      1 chain_01/itr_00145_trial_01.rho
     1      146      0.08124       721.9430      16.8246      1.32054     1.32054     613.8184     1.21764      1 chain_01/itr_00146_trial_01.rho
     1      147      0.07985       709.9446     -11.9983      1.30952     1.30952     613.8184     1.21764      1 chain_01/itr_00147_trial_01.rho
     1      148      0.07848       715.9041       5.9594      1.31500     1.31500     613.8184     1.21764      1 chain_01/itr_00148_trial_01.rho
     1      149      0.07713       724.1175       8.2134      1.32253     1.32253     613.8184     1.21764      1 chain_01/itr_00149_trial_01.rho
     1      150      0.07581       724.0251      -0.0923      1.32244     1.32244     613.8184     1.21764      1 chain_01/itr_00150_trial_01.rho
     1      151       0.0745       724.0251       0.0000      1.32244     1.32244     613.8184     1.21764      0 -
     1      152      0.07323       727.4125       3.3874      1.32553     1.32553     613.8184     1.21764      1 chain_01/itr_00152_trial_01.rho
     1      153      0.07197       727.4125       0.0000      1.32553     1.32553     613.8184     1.21764      0 -
     1      154      0.07073       727.9350       0.5225      1.32601     1.32601     613.8184     1.21764      1 chain_01/itr_00154_trial_01.rho
     1      155      0.06952       711.5330     -16.4020      1.31098     1.31098     613.8184     1.21764      1 chain_01/itr_00155_trial_01.rho
     1      156      0.06833       730.1449      18.6119      1.32802     1.32802     613.8184     1.21764      1 chain_01/itr_00156_trial_01.rho
     1      157      0.06715       733.8675       3.7225      1.33140     1.33140     613.8184     1.21764      1 chain_01/itr_00157_trial_01.rho
     1      158        0.066       725.9134      -7.9541      1.32417     1.32417     613.8184     1.21764      1 chain_01/itr_00158_trial_01.rho
     1      159      0.06487       718.5458      -7.3676      1.31743     1.31743     613.8184     1.21764      1 chain_01/itr_00159_trial_01.rho
     1      160      0.06375       723.1482       4.6024      1.32164     1.32164     613.8184     1.21764      1 chain_01/itr_00160_trial_01.rho
     1      161      0.06266       723.8139       0.6658      1.32225     1.32225     613.8184     1.21764      1 chain_01/itr_00161_trial_01.rho
     1      162      0.06158       707.4750     -16.3389      1.30724     1.30724     613.8184     1.21764      1 chain_01/itr_00162_trial_01.rho
     1      163      0.06053       719.4129      11.9379      1.31822     1.31822     613.8184     1.21764      1 chain_01/itr_00163_trial_01.rho
     1      164      0.05949       700.2830     -19.1300      1.30058     1.30058     613.8184     1.21764      1 chain_01/itr_00164_trial_01.rho
     1      165      0.05847       695.8410      -4.4420      1.29645     1.29645     613.8184     1.21764      1 chain_01/itr_00165_trial_01.rho
     1      166      0.05746       693.8029      -2.0381      1.29455     1.29455     613.8184     1.21764      1 chain_01/itr_00166_trial_01.rho
     1      167      0.05648       670.5864     -23.2164      1.27270     1.27270     613.8184     1.21764      1 chain_01/itr_00167_trial_01.rho
     1      168      0.05551       705.4045      34.8180      1.30533     1.30533     613.8184     1.21764      1 chain_01/itr_00168_trial_01.rho
     1      169      0.05456       671.0212     -34.3832      1.27312     1.27312     613.8184     1.21764      1 chain_01/itr_00169_trial_01.rho
     1      170      0.05362       667.9115      -3.1097      1.27016     1.27016     613.8184     1.21764      1 chain_01/itr_00170_trial_01.rho
     1      171       0.0527       679.7008      11.7893      1.28132     1.28132     613.8184     1.21764      1 chain_01/itr_00171_trial_01.rho
     1      172      0.05179       679.0372      -0.6637      1.28070     1.28070     613.8184     1.21764      1 chain_01/itr_00172_trial_01.rho
     1      173      0.05091       685.3245       6.2874      1.28661     1.28661     613.8184     1.21764      1 chain_01/itr_00173_trial_01.rho
     1      174      0.05003       681.2112      -4.1133      1.28275     1.28275     613.8184     1.21764      1 chain_01/itr_00174_trial_01.rho
     1      175      0.04917       680.0087      -1.2025      1.28161     1.28161     613.8184     1.21764      1 chain_01/itr_00175_trial_01.rho
     1      176      0.04833       686.6741       6.6654      1.28788     1.28788     613.8184     1.21764      1 chain_01/itr_00176_trial_01.rho
     1      177       0.0475       676.1807     -10.4934      1.27800     1.27800     613.8184     1.21764      1 chain_01/itr_00177_trial_01.rho
     1      178      0.04668       696.1327      19.9520      1.29672     1.29672     613.8184     1.21764      1 chain_01/itr_00178_trial_01.rho
     1      179      0.04588       692.1835      -3.9491      1.29304     1.29304     613.8184     1.21764      1 chain_01/itr_00179_trial_01.rho
     1      180       0.0451       694.6959       2.5123      1.29538     1.29538     613.8184     1.21764      1 chain_01/itr_00180_trial_01.rho
     1      181      0.04432       680.1685     -14.5273      1.28176     1.28176     613.8184     1.21764      1 chain_01/itr_00181_trial_01.rho
     1      182      0.04356       658.3137     -21.8549      1.26100     1.26100     613.8184     1.21764      1 chain_01/itr_00182_trial_01.rho
     1      183      0.04281       662.7317       4.4180      1.26523     1.26523     613.8184     1.21764      1 chain_01/itr_00183_trial_01.rho
     1      184      0.04208       678.3532      15.6215      1.28005     1.28005     613.8184     1.21764      1 chain_01/itr_00184_trial_01.rho
     1      185      0.04136       673.8375      -4.5157      1.27578     1.27578     613.8184     1.21764      1 chain_01/itr_00185_trial_01.rho
     1      186      0.04065       673.8375       0.0000      1.27578     1.27578     613.8184     1.21764      0 -
     1      187      0.03995       664.9595      -8.8780      1.26735     1.26735     613.8184     1.21764      1 chain_01/itr_00187_trial_01.rho
     1      188      0.03926       654.9144     -10.0452      1.25774     1.25774     613.8184     1.21764      1 chain_01/itr_00188_trial_01.rho
     1      189      0.03859       655.1501       0.2357      1.25797     1.25797     613.8184     1.21764      1 chain_01/itr_00189_trial_01.rho
     1      190      0.03793       629.3851     -25.7650      1.23299     1.23299     613.8184     1.21764      1 chain_01/itr_00190_trial_01.rho
     1      191      0.03728       631.0098       1.6246      1.23458     1.23458     613.8184     1.21764      1 chain_01/itr_00191_trial_01.rho
     1      192      0.03664       608.8650     -22.1448      1.21272     1.21272     608.8650     1.21272      1 chain_01/itr_00192_trial_01.rho
     1      193      0.03601       616.1518       7.2868      1.21995     1.21995     608.8650     1.21272      1 chain_01/itr_00193_trial_01.rho
     1      194      0.03539       610.7512      -5.4007      1.21460     1.21460     608.8650     1.21272      1 chain_01/itr_00194_trial_01.rho
     1      195      0.03478       623.7544      13.0032      1.22746     1.22746     608.8650     1.21272      1 chain_01/itr_00195_trial_01.rho
     1      196      0.03418       623.3630      -0.3914      1.22707     1.22707     608.8650     1.21272      1 chain_01/itr_00196_trial_01.rho
     1      197       0.0336       628.7487       5.3857      1.23236     1.23236     608.8650     1.21272      1 chain_01/itr_00197_trial_01.rho
     1      198      0.03302       628.7487       0.0000      1.23236     1.23236     608.8650     1.21272      0 -
     1      199      0.03245       628.2710      -0.4777      1.23189     1.23189     608.8650     1.21272      1 chain_01/itr_00199_trial_01.rho
     1      200       0.0319       631.3293       3.0584      1.23489     1.23489     608.8650     1.21272      1 chain_01/itr_00200_trial_01.rho
     1      201      0.03135       626.9687      -4.3606      1.23062     1.23062     608.8650     1.21272      1 chain_01/itr_00201_trial_01.rho
     1      202      0.03081       623.6470      -3.3217      1.22735     1.22735     608.8650     1.21272      1 chain_01/itr_00202_trial_01.rho
     1      203      0.03028       623.6470       0.0000      1.22735     1.22735     608.8650     1.21272      0 -
     1      204      0.02976       626.8128       3.1658      1.23046     1.23046     608.8650     1.21272      1 chain_01/itr_00204_trial_01.rho
     1      205      0.02925       633.4030       6.5902      1.23692     1.23692     608.8650     1.21272      1 chain_01/itr_00205_trial_01.rho
     1      206      0.02875       622.8690     -10.5340      1.22659     1.22659     608.8650     1.21272      1 chain_01/itr_00206_trial_01.rho
     1      207      0.02826       622.8690       0.0000      1.22659     1.22659     608.8650     1.21272      0 -
     1      208      0.02777       622.8690       0.0000      1.22659     1.22659     608.8650     1.21272      0 -
     1      209       0.0273       621.5729      -1.2961      1.22531     1.22531     608.8650     1.21272      1 chain_01/itr_00209_trial_01.rho
     1      210      0.02683       604.9639     -16.6090      1.20883     1.20883     604.9639     1.20883      1 chain_01/itr_00210_trial_01.rho
     1      211      0.02637       600.4628      -4.5011      1.20432     1.20432     600.4628     1.20432      1 chain_01/itr_00211_trial_01.rho
     1      212      0.02591       600.4628       0.0000      1.20432     1.20432     600.4628     1.20432      0 -
     1      213      0.02547       597.6691      -2.7936      1.20152     1.20152     597.6691     1.20152      1 chain_01/itr_00213_trial_01.rho
     1      214      0.02503       590.3095      -7.3597      1.19410     1.19410     590.3095     1.19410      1 chain_01/itr_00214_trial_01.rho
     1      215       0.0246       594.5281       4.2186      1.19836     1.19836     590.3095     1.19410      1 chain_01/itr_00215_trial_01.rho
     1      216      0.02418       583.7563     -10.7718      1.18745     1.18745     583.7563     1.18745      1 chain_01/itr_00216_trial_01.rho
     1      217      0.02377       581.4869      -2.2694      1.18514     1.18514     581.4869     1.18514      1 chain_01/itr_00217_trial_01.rho
     1      218      0.02336       565.1650     -16.3220      1.16839     1.16839     565.1650     1.16839      1 chain_01/itr_00218_trial_01.rho
     1      219      0.02296       565.1650       0.0000      1.16839     1.16839     565.1650     1.16839      0 -
     1      220      0.02256       562.3819      -2.7831      1.16551     1.16551     562.3819     1.16551      1 chain_01/itr_00220_trial_01.rho
     1      221      0.02218       554.0321      -8.3498      1.15682     1.15682     554.0321     1.15682      1 chain_01/itr_00221_trial_01.rho
     1      222      0.02179       564.3280      10.2960      1.16752     1.16752     554.0321     1.15682      1 chain_01/itr_00222_trial_01.rho
     1      223      0.02142       564.3280       0.0000      1.16752     1.16752     554.0321     1.15682      0 -
