# VFSA 2D iteration best - 2026-09-14 17:42:58
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     2       68       0.3135     90739.8786    1672.6008     10.39344    10.39344   89049.2328    10.29616      1 chain_02/itr_00068_trial_01.rho
     2       69       0.3081     86041.5638   -4698.3148     10.12079    10.12079   86041.5638    10.12079      1 chain_02/itr_00069_trial_01.rho
     2       70       0.3028     87866.6506    1825.0867     10.22757    10.22757   86041.5638    10.12079      1 chain_02/itr_00070_trial_01.rho
     2       71       0.2976     87866.6506       0.0000     10.22757    10.22757   86041.5638    10.12079      0 -
     2       72       0.2925     94070.4630    6203.8124     10.58247    10.58247   86041.5638    10.12079      1 chain_02/itr_00072_trial_01.rho
     2       73       0.2875     94070.4630       0.0000     10.58247    10.58247   86041.5638    10.12079      0 -
     2       74       0.2826     83138.1674  -10932.2956      9.94857     9.94857   83138.1674     9.94857      1 chain_02/itr_00074_trial_01.rho
     2       75       0.2777     75725.4146   -7412.7528      9.49470     9.49470   75725.4146     9.49470      1 chain_02/itr_00075_trial_01.rho
     2       76        0.273     75725.4146       0.0000      9.49470     9.49470   75725.4146     9.49470      0 -
     2       77       0.2683     86414.7553   10689.3408     10.14272    10.14272   75725.4146     9.49470      1 chain_02/itr_00077_trial_01.rho
     2       78       0.2637    100471.4086   14056.6533     10.93658    10.93658   75725.4146     9.49470      1 chain_02/itr_00078_trial_01.rho
     2       79       0.2591    107920.6712    7449.2626     11.33477    11.33477   75725.4146     9.49470      1 chain_02/itr_00079_trial_01.rho
     2       80       0.2547    115496.5354    7575.8643     11.72586    11.72586   75725.4146     9.49470      1 chain_02/itr_00080_trial_01.rho
     2       81       0.2503    111662.0008   -3834.5346     11.52957    11.52957   75725.4146     9.49470      1 chain_02/itr_00081_trial_01.rho
     2       82        0.246    118902.4926    7240.4918     11.89750    11.89750   75725.4146     9.49470      1 chain_02/itr_00082_trial_01.rho
     2       83       0.2418    123414.8574    4512.3648     12.12116    12.12116   75725.4146     9.49470      1 chain_02/itr_00083_trial_01.rho
     2       84       0.2377    109015.7906  -14399.0668     11.39213    11.39213   75725.4146     9.49470      1 chain_02/itr_00084_trial_01.rho
     2       85       0.2336    116194.5469    7178.7563     11.76124    11.76124   75725.4146     9.49470      1 chain_02/itr_00085_trial_01.rho
     2       86       0.2296    128010.5016   11815.9547     12.34477    12.34477   75725.4146     9.49470      1 chain_02/itr_00086_trial_01.rho
     2       87       0.2256    120063.9461   -7946.5555     11.95547    11.95547   75725.4146     9.49470      1 chain_02/itr_00087_trial_01.rho
     2       88       0.2218    114768.9520   -5294.9941     11.68887    11.68887   75725.4146     9.49470      1 chain_02/itr_00088_trial_01.rho
     2       89       0.2179    105239.7651   -9529.1869     11.19310    11.19310   75725.4146     9.49470      1 chain_02/itr_00089_trial_01.rho
     2       90       0.2142     93201.2710  -12038.4941     10.53347    10.53347   75725.4146     9.49470      1 chain_02/itr_00090_trial_01.rho
     2       91       0.2105     93201.2710       0.0000     10.53347    10.53347   75725.4146     9.49470      0 -
     2       92       0.2069     87427.7081   -5773.5629     10.20199    10.20199   75725.4146     9.49470      1 chain_02/itr_00092_trial_01.rho
     2       93       0.2034     86802.5239    -625.1842     10.16545    10.16545   75725.4146     9.49470      1 chain_02/itr_00093_trial_01.rho
     2       94       0.1999     85408.9430   -1393.5809     10.08352    10.08352   75725.4146     9.49470      1 chain_02/itr_00094_trial_01.rho
     2       95       0.1964     84797.3760    -611.5670     10.04735    10.04735   75725.4146     9.49470      1 chain_02/itr_00095_trial_01.rho
     2       96       0.1931     82972.3526   -1825.0233      9.93864     9.93864   75725.4146     9.49470      1 chain_02/itr_00096_trial_01.rho
     2       97       0.1898     71776.8650  -11195.4876      9.24384     9.24384   71776.8650     9.24384      1 chain_02/itr_00097_trial_01.rho
     2       98       0.1865     71776.8650       0.0000      9.24384     9.24384   71776.8650     9.24384      0 -
     2       99       0.1833     71776.8650       0.0000      9.24384     9.24384   71776.8650     9.24384      0 -
     2      100       0.1802     72504.3536     727.4886      9.29057     9.29057   71776.8650     9.24384      1 chain_02/itr_00100_trial_01.rho
     2      101       0.1771     76217.9452    3713.5916      9.52553     9.52553   71776.8650     9.24384      1 chain_02/itr_00101_trial_01.rho
     2      102        0.174     77857.8884    1639.9432      9.62746     9.62746   71776.8650     9.24384      1 chain_02/itr_00102_trial_01.rho
     2      103        0.171     76663.6364   -1194.2520      9.55334     9.55334   71776.8650     9.24384      1 chain_02/itr_00103_trial_01.rho
     2      104       0.1681     73459.9636   -3203.6728      9.35160     9.35160   71776.8650     9.24384      1 chain_02/itr_00104_trial_01.rho
     2      105       0.1652     72495.8395    -964.1240      9.29003     9.29003   71776.8650     9.24384      1 chain_02/itr_00105_trial_01.rho
     2      106       0.1624     72154.1202    -341.7193      9.26810     9.26810   71776.8650     9.24384      1 chain_02/itr_00106_trial_01.rho
     2      107       0.1596     70028.2482   -2125.8720      9.13055     9.13055   70028.2482     9.13055      1 chain_02/itr_00107_trial_01.rho
     2      108       0.1569     78914.0609    8885.8128      9.69254     9.69254   70028.2482     9.13055      1 chain_02/itr_00108_trial_01.rho
     2      109       0.1542     78294.2520    -619.8090      9.65440     9.65440   70028.2482     9.13055      1 chain_02/itr_00109_trial_01.rho
     2      110       0.1515     68564.3577   -9729.8943      9.03461     9.03461   68564.3577     9.03461      1 chain_02/itr_00110_trial_01.rho
     2      111       0.1489     75735.9829    7171.6252      9.49536     9.49536   68564.3577     9.03461      1 chain_02/itr_00111_trial_01.rho
     2      112       0.1464     80071.1555    4335.1726      9.76334     9.76334   68564.3577     9.03461      1 chain_02/itr_00112_trial_01.rho
     2      113       0.1438     78290.8115   -1780.3440      9.65419     9.65419   68564.3577     9.03461      1 chain_02/itr_00113_trial_01.rho
     2      114       0.1414     70761.0892   -7529.7223      9.17820     9.17820   68564.3577     9.03461      1 chain_02/itr_00114_trial_01.rho
     2      115       0.1389     70761.0892       0.0000      9.17820     9.17820   68564.3577     9.03461      0 -
     2      116       0.1366     71386.2554     625.1662      9.21866     9.21866   68564.3577     9.03461      1 chain_02/itr_00116_trial_01.rho
     2      117       0.1342     71808.8102     422.5548      9.24590     9.24590   68564.3577     9.03461      1 chain_02/itr_00117_trial_01.rho
     2      118       0.1319     71808.8102       0.0000      9.24590     9.24590   68564.3577     9.03461      0 -
     2      119       0.1297     75263.2293    3454.4191      9.46568     9.46568   68564.3577     9.03461      1 chain_02/itr_00119_trial_01.rho
     2      120       0.1274     78504.2245    3240.9952      9.66734     9.66734   68564.3577     9.03461      1 chain_02/itr_00120_trial_01.rho
     2      121       0.1252     75584.5510   -2919.6735      9.48586     9.48586   68564.3577     9.03461      1 chain_02/itr_00121_trial_01.rho
     2      122       0.1231     72801.9182   -2782.6328      9.30962     9.30962   68564.3577     9.03461      1 chain_02/itr_00122_trial_01.rho
     2      123        0.121     71683.7906   -1118.1276      9.23785     9.23785   68564.3577     9.03461      1 chain_02/itr_00123_trial_01.rho
     2      124       0.1189     71683.7906       0.0000      9.23785     9.23785   68564.3577     9.03461      0 -
     2      125       0.1169     70595.8784   -1087.9122      9.16748     9.16748   68564.3577     9.03461      1 chain_02/itr_00125_trial_01.rho
     2      126       0.1149     75117.9476    4522.0692      9.45654     9.45654   68564.3577     9.03461      1 chain_02/itr_00126_trial_01.rho
     2      127       0.1129     73650.5561   -1467.3915      9.36372     9.36372   68564.3577     9.03461      1 chain_02/itr_00127_trial_01.rho
     2      128       0.1109     73872.0838     221.5277      9.37779     9.37779   68564.3577     9.03461      1 chain_02/itr_00128_trial_01.rho
     2      129        0.109     73872.0838       0.0000      9.37779     9.37779   68564.3577     9.03461      0 -
     2      130       0.1072     77575.9463    3703.8625      9.61001     9.61001   68564.3577     9.03461      1 chain_02/itr_00130_trial_01.rho
     2      131       0.1053     80456.2875    2880.3412      9.78679     9.78679   68564.3577     9.03461      1 chain_02/itr_00131_trial_01.rho
     2      132       0.1035     82671.6568    2215.3693      9.92062     9.92062   68564.3577     9.03461      1 chain_02/itr_00132_trial_01.rho
     2      133       0.1017     86632.7665    3961.1097     10.15550    10.15550   68564.3577     9.03461      1 chain_02/itr_00133_trial_01.rho
     2      134          0.1     86632.7665       0.0000     10.15550    10.15550   68564.3577     9.03461      0 -
     2      135      0.09828     77306.5177   -9326.2488      9.59331     9.59331   68564.3577     9.03461      1 chain_02/itr_00135_trial_01.rho
     2      136       0.0966     73577.7853   -3728.7324      9.35909     9.35909   68564.3577     9.03461      1 chain_02/itr_00136_trial_01.rho
     2      137      0.09494     72172.6003   -1405.1850      9.26929     9.26929   68564.3577     9.03461      1 chain_02/itr_00137_trial_01.rho
     2      138      0.09331     72172.6003       0.0000      9.26929     9.26929   68564.3577     9.03461      0 -
     2      139      0.09171     75281.8550    3109.2547      9.46685     9.46685   68564.3577     9.03461      1 chain_02/itr_00139_trial_01.rho
     2      140      0.09013     70919.5341   -4362.3209      9.18847     9.18847   68564.3577     9.03461      1 chain_02/itr_00140_trial_01.rho
     2      141      0.08859     66517.0202   -4402.5139      8.89870     8.89870   66517.0202     8.89870      1 chain_02/itr_00141_trial_01.rho
     2      142      0.08707     69703.5429    3186.5227      9.10936     9.10936   66517.0202     8.89870      1 chain_02/itr_00142_trial_01.rho
     2      143      0.08557     69703.5429       0.0000      9.10936     9.10936   66517.0202     8.89870      0 -
     2      144       0.0841     72285.5375    2581.9946      9.27654     9.27654   66517.0202     8.89870      1 chain_02/itr_00144_trial_01.rho
     2      145      0.08266     71557.5920    -727.9455      9.22971     9.22971   66517.0202     8.89870      1 chain_02/itr_00145_trial_01.rho
     2      146      0.08124     69336.2660   -2221.3260      9.08533     9.08533   66517.0202     8.89870      1 chain_02/itr_00146_trial_01.rho
     2      147      0.07985     69336.2660       0.0000      9.08533     9.08533   66517.0202     8.89870      0 -
     2      148      0.07848     69481.4357     145.1697      9.09483     9.09483   66517.0202     8.89870      1 chain_02/itr_00148_trial_01.rho
     2      149      0.07713     70670.4646    1189.0289      9.17232     9.17232   66517.0202     8.89870      1 chain_02/itr_00149_trial_01.rho
     2      150      0.07581     72033.3848    1362.9203      9.26035     9.26035   66517.0202     8.89870      1 chain_02/itr_00150_trial_01.rho
     2      151       0.0745     72033.3848       0.0000      9.26035     9.26035   66517.0202     8.89870      0 -
     2      152      0.07323     73119.1763    1085.7914      9.32988     9.32988   66517.0202     8.89870      1 chain_02/itr_00152_trial_01.rho
     2      153      0.07197     66514.3157   -6604.8605      8.89852     8.89852   66514.3157     8.89852      1 chain_02/itr_00153_trial_01.rho
     2      154      0.07073     73359.3236    6845.0079      9.34519     9.34519   66514.3157     8.89852      1 chain_02/itr_00154_trial_01.rho
     2      155      0.06952     69059.7431   -4299.5805      9.06719     9.06719   66514.3157     8.89852      1 chain_02/itr_00155_trial_01.rho
     2      156      0.06833     66378.5129   -2681.2302      8.88943     8.88943   66378.5129     8.88943      1 chain_02/itr_00156_trial_01.rho
     2      157      0.06715     69383.0254    3004.5125      9.08839     9.08839   66378.5129     8.88943      1 chain_02/itr_00157_trial_01.rho
     2      158        0.066     72278.1926    2895.1672      9.27607     9.27607   66378.5129     8.88943      1 chain_02/itr_00158_trial_01.rho
     2      159      0.06487     67596.4329   -4681.7597      8.97062     8.97062   66378.5129     8.88943      1 chain_02/itr_00159_trial_01.rho
     2      160      0.06375     64572.4890   -3023.9439      8.76767     8.76767   64572.4890     8.76767      1 chain_02/itr_00160_trial_01.rho
     2      161      0.06266     63392.6680   -1179.8210      8.68720     8.68720   63392.6680     8.68720      1 chain_02/itr_00161_trial_01.rho
     2      162      0.06158     63920.5446     527.8766      8.72330     8.72330   63392.6680     8.68720      1 chain_02/itr_00162_trial_01.rho
     2      163      0.06053     61234.0247   -2686.5199      8.53801     8.53801   61234.0247     8.53801      1 chain_02/itr_00163_trial_01.rho
     2      164      0.05949     61989.6306     755.6059      8.59053     8.59053   61234.0247     8.53801      1 chain_02/itr_00164_trial_01.rho
     2      165      0.05847     61989.6306       0.0000      8.59053     8.59053   61234.0247     8.53801      0 -
     2      166      0.05746     61989.6306       0.0000      8.59053     8.59053   61234.0247     8.53801      0 -
     2      167      0.05648     61989.6306       0.0000      8.59053     8.59053   61234.0247     8.53801      0 -
     2      168      0.05551     65518.9436    3529.3131      8.83169     8.83169   61234.0247     8.53801      1 chain_02/itr_00168_trial_01.rho
     2      169      0.05456     65918.3339     399.3903      8.85857     8.85857   61234.0247     8.53801      1 chain_02/itr_00169_trial_01.rho
     2      170      0.05362     65918.3339       0.0000      8.85857     8.85857   61234.0247     8.53801      0 -
     2      171       0.0527     65918.3339       0.0000      8.85857     8.85857   61234.0247     8.53801      0 -
     2      172      0.05179     61141.2863   -4777.0476      8.53154     8.53154   61141.2863     8.53154      1 chain_02/itr_00172_trial_01.rho
     2      173      0.05091     60531.2125    -610.0739      8.48887     8.48887   60531.2125     8.48887      1 chain_02/itr_00173_trial_01.rho
     2      174      0.05003     60531.2125       0.0000      8.48887     8.48887   60531.2125     8.48887      0 -
     2      175      0.04917     59418.4412   -1112.7713      8.41048     8.41048   59418.4412     8.41048      1 chain_02/itr_00175_trial_01.rho
     2      176      0.04833     59951.6222     533.1811      8.44813     8.44813   59418.4412     8.41048      1 chain_02/itr_00176_trial_01.rho
     2      177       0.0475     62979.7906    3028.1683      8.65886     8.65886   59418.4412     8.41048      1 chain_02/itr_00177_trial_01.rho
     2      178      0.04668     62979.7906       0.0000      8.65886     8.65886   59418.4412     8.41048      0 -
     2      179      0.04588     62979.7906       0.0000      8.65886     8.65886   59418.4412     8.41048      0 -
     2      180       0.0451     60886.7287   -2093.0618      8.51377     8.51377   59418.4412     8.41048      1 chain_02/itr_00180_trial_01.rho
     2      181      0.04432     60886.7287       0.0000      8.51377     8.51377   59418.4412     8.41048      0 -
     2      182      0.04356     59402.9537   -1483.7750      8.40939     8.40939   59402.9537     8.40939      1 chain_02/itr_00182_trial_01.rho
     2      183      0.04281     58863.3479    -539.6058      8.37111     8.37111   58863.3479     8.37111      1 chain_02/itr_00183_trial_01.rho
     2      184      0.04208     58787.4276     -75.9203      8.36571     8.36571   58787.4276     8.36571      1 chain_02/itr_00184_trial_01.rho
     2      185      0.04136     59216.6462     429.2186      8.39619     8.39619   58787.4276     8.36571      1 chain_02/itr_00185_trial_01.rho
     2      186      0.04065     57622.7699   -1593.8763      8.28242     8.28242   57622.7699     8.28242      1 chain_02/itr_00186_trial_01.rho
     2      187      0.03995     57622.7699       0.0000      8.28242     8.28242   57622.7699     8.28242      0 -
     2      188      0.03926     53582.7882   -4039.9817      7.98680     7.98680   53582.7882     7.98680      1 chain_02/itr_00188_trial_01.rho
     2      189      0.03859     53582.7882       0.0000      7.98680     7.98680   53582.7882     7.98680      0 -
     2      190      0.03793     53582.7882       0.0000      7.98680     7.98680   53582.7882     7.98680      0 -
     2      191      0.03728     53582.7882       0.0000      7.98680     7.98680   53582.7882     7.98680      0 -
     2      192      0.03664     51722.0398   -1860.7485      7.84690     7.84690   51722.0398     7.84690      1 chain_02/itr_00192_trial_01.rho
     2      193      0.03601     51722.0398       0.0000      7.84690     7.84690   51722.0398     7.84690      0 -
     2      194      0.03539     51128.5476    -593.4921      7.80175     7.80175   51128.5476     7.80175      1 chain_02/itr_00194_trial_01.rho
     2      195      0.03478     50265.2016    -863.3461      7.73560     7.73560   50265.2016     7.73560      1 chain_02/itr_00195_trial_01.rho
     2      196      0.03418     50265.2016       0.0000      7.73560     7.73560   50265.2016     7.73560      0 -
     2      197       0.0336     50265.2016       0.0000      7.73560     7.73560   50265.2016     7.73560      0 -
     2      198      0.03302     48201.6905   -2063.5111      7.57515     7.57515   48201.6905     7.57515      1 chain_02/itr_00198_trial_01.rho
     2      199      0.03245     49180.8412     979.1507      7.65171     7.65171   48201.6905     7.57515      1 chain_02/itr_00199_trial_01.rho
     2      200       0.0319     47011.3270   -2169.5142      7.48103     7.48103   47011.3270     7.48103      1 chain_02/itr_00200_trial_01.rho
     2      201      0.03135     47011.3270       0.0000      7.48103     7.48103   47011.3270     7.48103      0 -
     2      202      0.03081     46456.4002    -554.9269      7.43675     7.43675   46456.4002     7.43675      1 chain_02/itr_00202_trial_01.rho
     2      203      0.03028     46456.4002       0.0000      7.43675     7.43675   46456.4002     7.43675      0 -
     2      204      0.02976     44752.9428   -1703.4574      7.29913     7.29913   44752.9428     7.29913      1 chain_02/itr_00204_trial_01.rho
     2      205      0.02925     43793.4872    -959.4556      7.22046     7.22046   43793.4872     7.22046      1 chain_02/itr_00205_trial_01.rho
     2      206      0.02875     42803.2529    -990.2343      7.13836     7.13836   42803.2529     7.13836      1 chain_02/itr_00206_trial_01.rho
     2      207      0.02826     42803.2529       0.0000      7.13836     7.13836   42803.2529     7.13836      0 -
     2      208      0.02777     42803.2529       0.0000      7.13836     7.13836   42803.2529     7.13836      0 -
     2      209       0.0273     42803.2529       0.0000      7.13836     7.13836   42803.2529     7.13836      0 -
     2      210      0.02683     42803.2529       0.0000      7.13836     7.13836   42803.2529     7.13836      0 -
     2      211      0.02637     42803.2529       0.0000      7.13836     7.13836   42803.2529     7.13836      0 -
     2      212      0.02591     42322.6026    -480.6503      7.09817     7.09817   42322.6026     7.09817      1 chain_02/itr_00212_trial_01.rho
     2      213      0.02547     43147.1551     824.5525      7.16698     7.16698   42322.6026     7.09817      1 chain_02/itr_00213_trial_01.rho
     2      214      0.02503     41585.5189   -1561.6362      7.03609     7.03609   41585.5189     7.03609      1 chain_02/itr_00214_trial_01.rho
     2      215       0.0246     41585.5189       0.0000      7.03609     7.03609   41585.5189     7.03609      0 -
     2      216      0.02418     41585.5189       0.0000      7.03609     7.03609   41585.5189     7.03609      0 -
     2      217      0.02377     41585.5189       0.0000      7.03609     7.03609   41585.5189     7.03609      0 -
     2      218      0.02336     41090.6957    -494.8232      6.99410     6.99410   41090.6957     6.99410      1 chain_02/itr_00218_trial_01.rho
     2      219      0.02296     40879.9373    -210.7584      6.97614     6.97614   40879.9373     6.97614      1 chain_02/itr_00219_trial_01.rho
     2      220      0.02256     41532.1762     652.2389      7.03158     7.03158   40879.9373     6.97614      1 chain_02/itr_00220_trial_01.rho
     2      221      0.02218     40925.8377    -606.3384      6.98006     6.98006   40879.9373     6.97614      1 chain_02/itr_00221_trial_01.rho
     2      222      0.02179     40925.8377       0.0000      6.98006     6.98006   40879.9373     6.97614      0 -
     2      223      0.02142     40925.8377       0.0000      6.98006     6.98006   40879.9373     6.97614      0 -
     2      224      0.02105     40925.8377       0.0000      6.98006     6.98006   40879.9373     6.97614      0 -
     2      225      0.02069     40925.8377       0.0000      6.98006     6.98006   40879.9373     6.97614      0 -
     2      226      0.02034     42350.1339    1424.2962      7.10048     7.10048   40879.9373     6.97614      1 chain_02/itr_00226_trial_01.rho
