# VFSA 2D iteration best - 2026-09-14 17:40:40
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      222      0.02179     45206.8126     481.7038      7.33605     7.33605   44725.1088     7.29686      1 chain_01/itr_00222_trial_01.rho
     1      223      0.02142     45206.8126       0.0000      7.33605     7.33605   44725.1088     7.29686      0 -
     1      224      0.02105     45494.4036     287.5910      7.35935     7.35935   44725.1088     7.29686      1 chain_01/itr_00224_trial_01.rho
     1      225      0.02069     45494.4036       0.0000      7.35935     7.35935   44725.1088     7.29686      0 -
     1      226      0.02034     45494.4036       0.0000      7.35935     7.35935   44725.1088     7.29686      0 -
     1      227      0.01999     44453.8610   -1040.5426      7.27470     7.27470   44453.8610     7.27470      1 chain_01/itr_00227_trial_01.rho
     1      228      0.01964     44429.3937     -24.4673      7.27270     7.27270   44429.3937     7.27270      1 chain_01/itr_00228_trial_01.rho
     1      229      0.01931     42701.6960   -1727.6977      7.12989     7.12989   42701.6960     7.12989      1 chain_01/itr_00229_trial_01.rho
     1      230      0.01898     42701.6960       0.0000      7.12989     7.12989   42701.6960     7.12989      0 -
     1      231      0.01865     43383.6781     681.9821      7.18660     7.18660   42701.6960     7.12989      1 chain_01/itr_00231_trial_01.rho
     1      232      0.01833     43329.8832     -53.7949      7.18214     7.18214   42701.6960     7.12989      1 chain_01/itr_00232_trial_01.rho
     1      233      0.01802     44308.1737     978.2905      7.26277     7.26277   42701.6960     7.12989      1 chain_01/itr_00233_trial_01.rho
     1      234      0.01771     43737.9567    -570.2171      7.21588     7.21588   42701.6960     7.12989      1 chain_01/itr_00234_trial_01.rho
     1      235       0.0174     43737.9567       0.0000      7.21588     7.21588   42701.6960     7.12989      0 -
     1      236       0.0171     43737.9567       0.0000      7.21588     7.21588   42701.6960     7.12989      0 -
     1      237      0.01681     42749.1335    -988.8231      7.13385     7.13385   42701.6960     7.12989      1 chain_01/itr_00237_trial_01.rho
     1      238      0.01652     42080.6020    -668.5316      7.07785     7.07785   42080.6020     7.07785      1 chain_01/itr_00238_trial_01.rho
     1      239      0.01624     42080.6020       0.0000      7.07785     7.07785   42080.6020     7.07785      0 -
     1      240      0.01596     40761.3621   -1319.2399      6.96602     6.96602   40761.3621     6.96602      1 chain_01/itr_00240_trial_01.rho
     1      241      0.01569     40761.3621       0.0000      6.96602     6.96602   40761.3621     6.96602      0 -
     1      242      0.01542     40761.3621       0.0000      6.96602     6.96602   40761.3621     6.96602      0 -
     1      243      0.01515     40761.3621       0.0000      6.96602     6.96602   40761.3621     6.96602      0 -
     1      244      0.01489     40780.4322      19.0701      6.96765     6.96765   40761.3621     6.96602      1 chain_01/itr_00244_trial_01.rho
     1      245      0.01464     40394.4253    -386.0069      6.93459     6.93459   40394.4253     6.93459      1 chain_01/itr_00245_trial_01.rho
     1      246      0.01438     39849.7148    -544.7105      6.88768     6.88768   39849.7148     6.88768      1 chain_01/itr_00246_trial_01.rho
     1      247      0.01414     39849.7148       0.0000      6.88768     6.88768   39849.7148     6.88768      0 -
     1      248      0.01389     40779.3769     929.6621      6.96756     6.96756   39849.7148     6.88768      1 chain_01/itr_00248_trial_01.rho
     1      249      0.01366     40779.3769       0.0000      6.96756     6.96756   39849.7148     6.88768      0 -
     1      250      0.01342     40779.3769       0.0000      6.96756     6.96756   39849.7148     6.88768      0 -
     1      251      0.01319     40779.3769       0.0000      6.96756     6.96756   39849.7148     6.88768      0 -
     1      252      0.01297     40291.0322    -488.3447      6.92571     6.92571   39849.7148     6.88768      1 chain_01/itr_00252_trial_01.rho
     1      253      0.01274     40334.1010      43.0687      6.92941     6.92941   39849.7148     6.88768      1 chain_01/itr_00253_trial_01.rho
     1      254      0.01252     40334.1010       0.0000      6.92941     6.92941   39849.7148     6.88768      0 -
     1      255      0.01231     40334.1010       0.0000      6.92941     6.92941   39849.7148     6.88768      0 -
     1      256       0.0121     40334.1010       0.0000      6.92941     6.92941   39849.7148     6.88768      0 -
     1      257      0.01189     40334.1010       0.0000      6.92941     6.92941   39849.7148     6.88768      0 -
     1      258      0.01169     40106.0845    -228.0164      6.90980     6.90980   39849.7148     6.88768      1 chain_01/itr_00258_trial_01.rho
     1      259      0.01149     40106.0845       0.0000      6.90980     6.90980   39849.7148     6.88768      0 -
     1      260      0.01129     40106.0845       0.0000      6.90980     6.90980   39849.7148     6.88768      0 -
     1      261      0.01109     39350.1095    -755.9750      6.84437     6.84437   39350.1095     6.84437      1 chain_01/itr_00261_trial_01.rho
     1      262       0.0109     39350.1095       0.0000      6.84437     6.84437   39350.1095     6.84437      0 -
     1      263      0.01072     39350.1095       0.0000      6.84437     6.84437   39350.1095     6.84437      0 -
     1      264      0.01053     40032.9199     682.8104      6.90349     6.90349   39350.1095     6.84437      1 chain_01/itr_00264_trial_01.rho
     1      265      0.01035     40032.9199       0.0000      6.90349     6.90349   39350.1095     6.84437      0 -
     1      266      0.01017     40032.9199       0.0000      6.90349     6.90349   39350.1095     6.84437      0 -
     1      267         0.01     40641.2822     608.3623      6.95575     6.95575   39350.1095     6.84437      1 chain_01/itr_00267_trial_01.rho
     1      268     0.009828     40641.2822       0.0000      6.95575     6.95575   39350.1095     6.84437      0 -
     1      269      0.00966     40641.2822       0.0000      6.95575     6.95575   39350.1095     6.84437      0 -
     1      270     0.009494     39688.9614    -952.3208      6.87377     6.87377   39350.1095     6.84437      1 chain_01/itr_00270_trial_01.rho
     1      271     0.009331     39688.9614       0.0000      6.87377     6.87377   39350.1095     6.84437      0 -
     1      272     0.009171     39688.9614       0.0000      6.87377     6.87377   39350.1095     6.84437      0 -
     1      273     0.009013     39688.9614       0.0000      6.87377     6.87377   39350.1095     6.84437      0 -
     1      274     0.008859     39688.9614       0.0000      6.87377     6.87377   39350.1095     6.84437      0 -
     1      275     0.008707     39688.9614       0.0000      6.87377     6.87377   39350.1095     6.84437      0 -
     1      276     0.008557     39755.3083      66.3469      6.87952     6.87952   39350.1095     6.84437      1 chain_01/itr_00276_trial_01.rho
     1      277      0.00841     39755.3083       0.0000      6.87952     6.87952   39350.1095     6.84437      0 -
     1      278     0.008266     39755.3083       0.0000      6.87952     6.87952   39350.1095     6.84437      0 -
     1      279     0.008124     39755.3083       0.0000      6.87952     6.87952   39350.1095     6.84437      0 -
     1      280     0.007985     39755.3083       0.0000      6.87952     6.87952   39350.1095     6.84437      0 -
     1      281     0.007848     39755.3083       0.0000      6.87952     6.87952   39350.1095     6.84437      0 -
     1      282     0.007713     39089.2543    -666.0540      6.82164     6.82164   39089.2543     6.82164      1 chain_01/itr_00282_trial_01.rho
     1      283     0.007581     38322.2735    -766.9809      6.75439     6.75439   38322.2735     6.75439      1 chain_01/itr_00283_trial_01.rho
     1      284      0.00745     38227.0409     -95.2326      6.74599     6.74599   38227.0409     6.74599      1 chain_01/itr_00284_trial_01.rho
     1      285     0.007323     37752.2063    -474.8346      6.70396     6.70396   37752.2063     6.70396      1 chain_01/itr_00285_trial_01.rho
     1      286     0.007197     37752.2063       0.0000      6.70396     6.70396   37752.2063     6.70396      0 -
     1      287     0.007073     37752.2063       0.0000      6.70396     6.70396   37752.2063     6.70396      0 -
     1      288     0.006952     37393.0056    -359.2007      6.67199     6.67199   37393.0056     6.67199      1 chain_01/itr_00288_trial_01.rho
     1      289     0.006833     36531.6651    -861.3406      6.59470     6.59470   36531.6651     6.59470      1 chain_01/itr_00289_trial_01.rho
     1      290     0.006715     36531.6651       0.0000      6.59470     6.59470   36531.6651     6.59470      0 -
     1      291       0.0066     36531.6651       0.0000      6.59470     6.59470   36531.6651     6.59470      0 -
     1      292     0.006487     36531.6651       0.0000      6.59470     6.59470   36531.6651     6.59470      0 -
     1      293     0.006375     36531.6651       0.0000      6.59470     6.59470   36531.6651     6.59470      0 -
     1      294     0.006266     36531.6651       0.0000      6.59470     6.59470   36531.6651     6.59470      0 -
     1      295     0.006158     36330.4253    -201.2398      6.57651     6.57651   36330.4253     6.57651      1 chain_01/itr_00295_trial_01.rho
     1      296     0.006053     35387.8291    -942.5962      6.49064     6.49064   35387.8291     6.49064      1 chain_01/itr_00296_trial_01.rho
     1      297     0.005949     35387.8291       0.0000      6.49064     6.49064   35387.8291     6.49064      0 -
     1      298     0.005847     35226.2507    -161.5784      6.47580     6.47580   35226.2507     6.47580      1 chain_01/itr_00298_trial_01.rho
     1      299     0.005746     35175.0177     -51.2330      6.47109     6.47109   35175.0177     6.47109      1 chain_01/itr_00299_trial_01.rho
     1      300     0.005648     33381.7052   -1793.3125      6.30398     6.30398   33381.7052     6.30398      1 chain_01/itr_00300_trial_01.rho
     1      301     0.005551     33196.5567    -185.1485      6.28647     6.28647   33196.5567     6.28647      1 chain_01/itr_00301_trial_01.rho
     1      302     0.005456     33196.5567       0.0000      6.28647     6.28647   33196.5567     6.28647      0 -
     1      303     0.005362     33274.5171      77.9604      6.29385     6.29385   33196.5567     6.28647      1 chain_01/itr_00303_trial_01.rho
     1      304      0.00527     33274.5171       0.0000      6.29385     6.29385   33196.5567     6.28647      0 -
     1      305     0.005179     32713.7430    -560.7741      6.24059     6.24059   32713.7430     6.24059      1 chain_01/itr_00305_trial_01.rho
     1      306     0.005091     32713.7430       0.0000      6.24059     6.24059   32713.7430     6.24059      0 -
     1      307     0.005003     32129.2820    -584.4610      6.18459     6.18459   32129.2820     6.18459      1 chain_01/itr_00307_trial_01.rho
     1      308     0.004917     32129.2820       0.0000      6.18459     6.18459   32129.2820     6.18459      0 -
     1      309     0.004833     31617.5874    -511.6945      6.13514     6.13514   31617.5874     6.13514      1 chain_01/itr_00309_trial_01.rho
     1      310      0.00475     31617.5874       0.0000      6.13514     6.13514   31617.5874     6.13514      0 -
     1      311     0.004668     31766.8487     149.2613      6.14961     6.14961   31617.5874     6.13514      1 chain_01/itr_00311_trial_01.rho
     1      312     0.004588     31766.8487       0.0000      6.14961     6.14961   31617.5874     6.13514      0 -
     1      313      0.00451     31766.8487       0.0000      6.14961     6.14961   31617.5874     6.13514      0 -
     1      314     0.004432     31152.1346    -614.7141      6.08982     6.08982   31152.1346     6.08982      1 chain_01/itr_00314_trial_01.rho
     1      315     0.004356     31152.1346       0.0000      6.08982     6.08982   31152.1346     6.08982      0 -
     1      316     0.004281     30882.5774    -269.5572      6.06341     6.06341   30882.5774     6.06341      1 chain_01/itr_00316_trial_01.rho
     1      317     0.004208     30882.5774       0.0000      6.06341     6.06341   30882.5774     6.06341      0 -
     1      318     0.004136     30882.5774       0.0000      6.06341     6.06341   30882.5774     6.06341      0 -
     1      319     0.004065     30264.7191    -617.8583      6.00245     6.00245   30264.7191     6.00245      1 chain_01/itr_00319_trial_01.rho
     1      320     0.003995     30264.7191       0.0000      6.00245     6.00245   30264.7191     6.00245      0 -
     1      321     0.003926     30290.3638      25.6447      6.00499     6.00499   30264.7191     6.00245      1 chain_01/itr_00321_trial_01.rho
     1      322     0.003859     30290.3638       0.0000      6.00499     6.00499   30264.7191     6.00245      0 -
     1      323     0.003793     30290.3638       0.0000      6.00499     6.00499   30264.7191     6.00245      0 -
     1      324     0.003728     30290.3638       0.0000      6.00499     6.00499   30264.7191     6.00245      0 -
     1      325     0.003664     30290.3638       0.0000      6.00499     6.00499   30264.7191     6.00245      0 -
     1      326     0.003601     30290.3638       0.0000      6.00499     6.00499   30264.7191     6.00245      0 -
     1      327     0.003539     30290.3638       0.0000      6.00499     6.00499   30264.7191     6.00245      0 -
     1      328     0.003478     30290.3638       0.0000      6.00499     6.00499   30264.7191     6.00245      0 -
     1      329     0.003418     30302.6666      12.3028      6.00621     6.00621   30264.7191     6.00245      1 chain_01/itr_00329_trial_01.rho
     1      330      0.00336     30053.1903    -249.4763      5.98144     5.98144   30053.1903     5.98144      1 chain_01/itr_00330_trial_01.rho
     1      331     0.003302     30053.1903       0.0000      5.98144     5.98144   30053.1903     5.98144      0 -
     1      332     0.003245     29586.8641    -466.3262      5.93485     5.93485   29586.8641     5.93485      1 chain_01/itr_00332_trial_01.rho
     1      333      0.00319     29121.6064    -465.2577      5.88800     5.88800   29121.6064     5.88800      1 chain_01/itr_00333_trial_01.rho
     1      334     0.003135     29121.6064       0.0000      5.88800     5.88800   29121.6064     5.88800      0 -
     1      335     0.003081     29121.6064       0.0000      5.88800     5.88800   29121.6064     5.88800      0 -
     1      336     0.003028     29121.6064       0.0000      5.88800     5.88800   29121.6064     5.88800      0 -
     1      337     0.002976     29371.6321     250.0257      5.91322     5.91322   29121.6064     5.88800      1 chain_01/itr_00337_trial_01.rho
     1      338     0.002925     29526.5964     154.9644      5.92880     5.92880   29121.6064     5.88800      1 chain_01/itr_00338_trial_01.rho
     1      339     0.002875     29526.5964       0.0000      5.92880     5.92880   29121.6064     5.88800      0 -
     1      340     0.002826     29526.5964       0.0000      5.92880     5.92880   29121.6064     5.88800      0 -
     1      341     0.002777     29487.1001     -39.4963      5.92484     5.92484   29121.6064     5.88800      1 chain_01/itr_00341_trial_01.rho
     1      342      0.00273     29487.1001       0.0000      5.92484     5.92484   29121.6064     5.88800      0 -
     1      343     0.002683     29487.1001       0.0000      5.92484     5.92484   29121.6064     5.88800      0 -
     1      344     0.002637     29154.2687    -332.8314      5.89130     5.89130   29121.6064     5.88800      1 chain_01/itr_00344_trial_01.rho
     1      345     0.002591     28514.6325    -639.6362      5.82632     5.82632   28514.6325     5.82632      1 chain_01/itr_00345_trial_01.rho
     1      346     0.002547     28514.6325       0.0000      5.82632     5.82632   28514.6325     5.82632      0 -
     1      347     0.002503     28514.6325       0.0000      5.82632     5.82632   28514.6325     5.82632      0 -
     1      348      0.00246     28514.6325       0.0000      5.82632     5.82632   28514.6325     5.82632      0 -
     1      349     0.002418     28514.6325       0.0000      5.82632     5.82632   28514.6325     5.82632      0 -
     1      350     0.002377     28514.6325       0.0000      5.82632     5.82632   28514.6325     5.82632      0 -
     1      351     0.002336     28540.3204      25.6879      5.82894     5.82894   28514.6325     5.82632      1 chain_01/itr_00351_trial_01.rho
     1      352     0.002296     28198.6416    -341.6788      5.79395     5.79395   28198.6416     5.79395      1 chain_01/itr_00352_trial_01.rho
     1      353     0.002256     28198.6416       0.0000      5.79395     5.79395   28198.6416     5.79395      0 -
     1      354     0.002218     28198.6416       0.0000      5.79395     5.79395   28198.6416     5.79395      0 -
     1      355     0.002179     27794.8786    -403.7630      5.75232     5.75232   27794.8786     5.75232      1 chain_01/itr_00355_trial_01.rho
     1      356     0.002142     27748.4358     -46.4428      5.74751     5.74751   27748.4358     5.74751      1 chain_01/itr_00356_trial_01.rho
     1      357     0.002105     27592.6918    -155.7440      5.73136     5.73136   27592.6918     5.73136      1 chain_01/itr_00357_trial_01.rho
     1      358     0.002069     27592.6918       0.0000      5.73136     5.73136   27592.6918     5.73136      0 -
     1      359     0.002034     27592.6918       0.0000      5.73136     5.73136   27592.6918     5.73136      0 -
     1      360     0.001999     27354.5504    -238.1414      5.70657     5.70657   27354.5504     5.70657      1 chain_01/itr_00360_trial_01.rho
     1      361     0.001964     27354.5504       0.0000      5.70657     5.70657   27354.5504     5.70657      0 -
     1      362     0.001931     27354.5504       0.0000      5.70657     5.70657   27354.5504     5.70657      0 -
     1      363     0.001898     27364.1656       9.6152      5.70757     5.70757   27354.5504     5.70657      1 chain_01/itr_00363_trial_01.rho
     1      364     0.001865     27364.1656       0.0000      5.70757     5.70757   27354.5504     5.70657      0 -
     1      365     0.001833     27364.1656       0.0000      5.70757     5.70757   27354.5504     5.70657      0 -
     1      366     0.001802     27364.1656       0.0000      5.70757     5.70757   27354.5504     5.70657      0 -
     1      367     0.001771     27364.1656       0.0000      5.70757     5.70757   27354.5504     5.70657      0 -
     1      368      0.00174     27312.1768     -51.9888      5.70215     5.70215   27312.1768     5.70215      1 chain_01/itr_00368_trial_01.rho
     1      369      0.00171     27312.1768       0.0000      5.70215     5.70215   27312.1768     5.70215      0 -
     1      370     0.001681     27312.1768       0.0000      5.70215     5.70215   27312.1768     5.70215      0 -
     1      371     0.001652     27312.1768       0.0000      5.70215     5.70215   27312.1768     5.70215      0 -
     1      372     0.001624     27287.6794     -24.4975      5.69959     5.69959   27287.6794     5.69959      1 chain_01/itr_00372_trial_01.rho
     1      373     0.001596     27287.6794       0.0000      5.69959     5.69959   27287.6794     5.69959      0 -
     1      374     0.001569     27208.3657     -79.3136      5.69130     5.69130   27208.3657     5.69130      1 chain_01/itr_00374_trial_01.rho
     1      375     0.001542     27094.5536    -113.8121      5.67939     5.67939   27094.5536     5.67939      1 chain_01/itr_00375_trial_01.rho
     1      376     0.001515     26364.0840    -730.4696      5.60230     5.60230   26364.0840     5.60230      1 chain_01/itr_00376_trial_01.rho
     1      377     0.001489     25832.9691    -531.1149      5.54559     5.54559   25832.9691     5.54559      1 chain_01/itr_00377_trial_01.rho
     1      378     0.001464     25634.3382    -198.6309      5.52423     5.52423   25634.3382     5.52423      1 chain_01/itr_00378_trial_01.rho
     1      379     0.001438     25460.8474    -173.4907      5.50550     5.50550   25460.8474     5.50550      1 chain_01/itr_00379_trial_01.rho
     1      380     0.001414     25460.8474       0.0000      5.50550     5.50550   25460.8474     5.50550      0 -
     1      381     0.001389     25521.6981      60.8507      5.51208     5.51208   25460.8474     5.50550      1 chain_01/itr_00381_trial_01.rho
     1      382     0.001366     25170.4840    -351.2142      5.47402     5.47402   25170.4840     5.47402      1 chain_01/itr_00382_trial_01.rho
     1      383     0.001342     25170.4840       0.0000      5.47402     5.47402   25170.4840     5.47402      0 -
     1      384     0.001319     25170.4840       0.0000      5.47402     5.47402   25170.4840     5.47402      0 -
     1      385     0.001297     25203.2388      32.7549      5.47758     5.47758   25170.4840     5.47402      1 chain_01/itr_00385_trial_01.rho
     1      386     0.001274     25096.5945    -106.6443      5.46598     5.46598   25096.5945     5.46598      1 chain_01/itr_00386_trial_01.rho
     1      387     0.001252     25096.5945       0.0000      5.46598     5.46598   25096.5945     5.46598      0 -
     1      388     0.001231     25096.5945       0.0000      5.46598     5.46598   25096.5945     5.46598      0 -
     1      389      0.00121     25096.5945       0.0000      5.46598     5.46598   25096.5945     5.46598      0 -
     1      390     0.001189     24818.4836    -278.1109      5.43561     5.43561   24818.4836     5.43561      1 chain_01/itr_00390_trial_01.rho
     1      391     0.001169     24818.4836       0.0000      5.43561     5.43561   24818.4836     5.43561      0 -
     1      392     0.001149     24350.0376    -468.4460      5.38406     5.38406   24350.0376     5.38406      1 chain_01/itr_00392_trial_01.rho
     1      393     0.001129     23962.4443    -387.5933      5.34104     5.34104   23962.4443     5.34104      1 chain_01/itr_00393_trial_01.rho
     1      394     0.001109     23892.7361     -69.7082      5.33327     5.33327   23892.7361     5.33327      1 chain_01/itr_00394_trial_01.rho
     1      395      0.00109     23643.5602    -249.1760      5.30538     5.30538   23643.5602     5.30538      1 chain_01/itr_00395_trial_01.rho
     1      396     0.001072     23163.0106    -480.5495      5.25119     5.25119   23163.0106     5.25119      1 chain_01/itr_00396_trial_01.rho
     1      397     0.001053     23163.0106       0.0000      5.25119     5.25119   23163.0106     5.25119      0 -
     1      398     0.001035     23142.2821     -20.7285      5.24884     5.24884   23142.2821     5.24884      1 chain_01/itr_00398_trial_01.rho
     1      399     0.001017     23079.7599     -62.5222      5.24175     5.24175   23079.7599     5.24175      1 chain_01/itr_00399_trial_01.rho
     1      400        0.001     23079.7599       0.0000      5.24175     5.24175   23079.7599     5.24175      0 -
