# VFSA 2D iteration best - 2026-09-14 17:44:19
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       48       0.4432     28859.9627     -94.4507      5.86149     5.86149   16906.6768     4.48631      1 chain_01/itr_00048_trial_01.rho
     1       49       0.4356     28749.4770    -110.4856      5.85026     5.85026   16906.6768     4.48631      1 chain_01/itr_00049_trial_01.rho
     1       50       0.4281     28700.3004     -49.1766      5.84526     5.84526   16906.6768     4.48631      1 chain_01/itr_00050_trial_01.rho
     1       51       0.4208     29031.6194     331.3190      5.87890     5.87890   16906.6768     4.48631      1 chain_01/itr_00051_trial_01.rho
     1       52       0.4136     27712.5643   -1319.0551      5.74379     5.74379   16906.6768     4.48631      1 chain_01/itr_00052_trial_01.rho
     1       53       0.4065     29679.4226    1966.8584      5.94413     5.94413   16906.6768     4.48631      1 chain_01/itr_00053_trial_01.rho
     1       54       0.3995     30393.0231     713.6004      6.01516     6.01516   16906.6768     4.48631      1 chain_01/itr_00054_trial_01.rho
     1       55       0.3926     30393.0231       0.0000      6.01516     6.01516   16906.6768     4.48631      0 -
     1       56       0.3859     31998.5428    1605.5197      6.17199     6.17199   16906.6768     4.48631      1 chain_01/itr_00056_trial_01.rho
     1       57       0.3793     31998.5428       0.0000      6.17199     6.17199   16906.6768     4.48631      0 -
     1       58       0.3728     31906.5603     -91.9824      6.16312     6.16312   16906.6768     4.48631      1 chain_01/itr_00058_trial_01.rho
     1       59       0.3664     31533.6153    -372.9450      6.12699     6.12699   16906.6768     4.48631      1 chain_01/itr_00059_trial_01.rho
     1       60       0.3601     31972.6614     439.0461      6.16950     6.16950   16906.6768     4.48631      1 chain_01/itr_00060_trial_01.rho
     1       61       0.3539     32409.9348     437.2734      6.21154     6.21154   16906.6768     4.48631      1 chain_01/itr_00061_trial_01.rho
     1       62       0.3478     31346.6953   -1063.2395      6.10880     6.10880   16906.6768     4.48631      1 chain_01/itr_00062_trial_01.rho
     1       63       0.3418     31346.6953       0.0000      6.10880     6.10880   16906.6768     4.48631      0 -
     1       64        0.336     28927.8412   -2418.8541      5.86838     5.86838   16906.6768     4.48631      1 chain_01/itr_00064_trial_01.rho
     1       65       0.3302     29063.0759     135.2347      5.88208     5.88208   16906.6768     4.48631      1 chain_01/itr_00065_trial_01.rho
