# VFSA 2D iteration best - 2026-09-15 00:42:25
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       38       0.9183    181657.6292    4077.0537     14.70575    14.70575  177580.5755    14.53979      1 chain_01/itr_00038_trial_01.rho
     1       39       0.9162    187849.6782    6192.0490     14.95428    14.95428  177580.5755    14.53979      1 chain_01/itr_00039_trial_01.rho
     1       40       0.9141    215623.5271   27773.8490     16.02169    16.02169  177580.5755    14.53979      1 chain_01/itr_00040_trial_01.rho
     1       41        0.912    204934.3042  -10689.2229     15.61952    15.61952  177580.5755    14.53979      1 chain_01/itr_00041_trial_01.rho
     1       42       0.9099    194765.1056  -10169.1986     15.22706    15.22706  177580.5755    14.53979      1 chain_01/itr_00042_trial_01.rho
     1       43       0.9078    176181.8855  -18583.2201     14.48241    14.48241  176181.8855    14.48241      1 chain_01/itr_00043_trial_01.rho
     1       44       0.9057    172608.2251   -3573.6604     14.33478    14.33478  172608.2251    14.33478      1 chain_01/itr_00044_trial_01.rho
     1       45       0.9036    146068.7491  -26539.4760     13.18679    13.18679  146068.7491    13.18679      1 chain_01/itr_00045_trial_01.rho
     1       46       0.9015    129498.4211  -16570.3280     12.41631    12.41631  129498.4211    12.41631      1 chain_01/itr_00046_trial_01.rho
     1       47       0.8995    129498.4211       0.0000     12.41631    12.41631  129498.4211    12.41631      0 -
     1       48       0.8974    142443.7309   12945.3098     13.02213    13.02213  129498.4211    12.41631      1 chain_01/itr_00048_trial_01.rho
     1       49       0.8953    140201.9675   -2241.7634     12.91925    12.91925  129498.4211    12.41631      1 chain_01/itr_00049_trial_01.rho
     1       50       0.8933    145265.9707    5064.0032     13.15050    13.15050  129498.4211    12.41631      1 chain_01/itr_00050_trial_01.rho
     1       51       0.8912    139753.6792   -5512.2915     12.89858    12.89858  129498.4211    12.41631      1 chain_01/itr_00051_trial_01.rho
     1       52       0.8892    148738.2632    8984.5840     13.30674    13.30674  129498.4211    12.41631      1 chain_01/itr_00052_trial_01.rho
     1       53       0.8871    154372.7516    5634.4883     13.55644    13.55644  129498.4211    12.41631      1 chain_01/itr_00053_trial_01.rho
     1       54       0.8851    163623.8976    9251.1460     13.95673    13.95673  129498.4211    12.41631      1 chain_01/itr_00054_trial_01.rho
     1       55        0.883    157742.5871   -5881.3105     13.70361    13.70361  129498.4211    12.41631      1 chain_01/itr_00055_trial_01.rho
     1       56        0.881    135607.1995  -22135.3876     12.70579    12.70579  129498.4211    12.41631      1 chain_01/itr_00056_trial_01.rho
     1       57        0.879    169580.9436   33973.7441     14.20852    14.20852  129498.4211    12.41631      1 chain_01/itr_00057_trial_01.rho
     1       58        0.877    169290.6220    -290.3216     14.19635    14.19635  129498.4211    12.41631      1 chain_01/itr_00058_trial_01.rho
     1       59       0.8749    195343.9099   26053.2879     15.24966    15.24966  129498.4211    12.41631      1 chain_01/itr_00059_trial_01.rho
     1       60       0.8729    209718.5761   14374.6662     15.80079    15.80079  129498.4211    12.41631      1 chain_01/itr_00060_trial_01.rho
     1       61       0.8709    175314.4622  -34404.1139     14.44672    14.44672  129498.4211    12.41631      1 chain_01/itr_00061_trial_01.rho
     1       62       0.8689    169878.8592   -5435.6030     14.22100    14.22100  129498.4211    12.41631      1 chain_01/itr_00062_trial_01.rho
     1       63       0.8669    153266.6518  -16612.2074     13.50779    13.50779  129498.4211    12.41631      1 chain_01/itr_00063_trial_01.rho
     1       64       0.8649    152092.1471   -1174.5048     13.45593    13.45593  129498.4211    12.41631      1 chain_01/itr_00064_trial_01.rho
     1       65       0.8629    163947.5978   11855.4507     13.97053    13.97053  129498.4211    12.41631      1 chain_01/itr_00065_trial_01.rho
     1       66        0.861    152637.4810  -11310.1168     13.48003    13.48003  129498.4211    12.41631      1 chain_01/itr_00066_trial_01.rho
     1       67        0.859    149200.7997   -3436.6813     13.32742    13.32742  129498.4211    12.41631      1 chain_01/itr_00067_trial_01.rho
     1       68        0.857    150887.3305    1686.5308     13.40253    13.40253  129498.4211    12.41631      1 chain_01/itr_00068_trial_01.rho
     1       69        0.855    155295.0633    4407.7328     13.59688    13.59688  129498.4211    12.41631      1 chain_01/itr_00069_trial_01.rho
     1       70       0.8531    151378.3286   -3916.7347     13.42432    13.42432  129498.4211    12.41631      1 chain_01/itr_00070_trial_01.rho
     1       71       0.8511    177140.4506   25762.1220     14.52176    14.52176  129498.4211    12.41631      1 chain_01/itr_00071_trial_01.rho
     1       72       0.8491    189179.3128   12038.8622     15.00711    15.00711  129498.4211    12.41631      1 chain_01/itr_00072_trial_01.rho
     1       73       0.8472    191110.1802    1930.8674     15.08350    15.08350  129498.4211    12.41631      1 chain_01/itr_00073_trial_01.rho
     1       74       0.8452    159809.9702  -31300.2100     13.79311    13.79311  129498.4211    12.41631      1 chain_01/itr_00074_trial_01.rho
     1       75       0.8433    159809.9702       0.0000     13.79311    13.79311  129498.4211    12.41631      0 -
     1       76       0.8413    143112.9800  -16696.9902     13.05269    13.05269  129498.4211    12.41631      1 chain_01/itr_00076_trial_01.rho
     1       77       0.8394    136604.1876   -6508.7924     12.75241    12.75241  129498.4211    12.41631      1 chain_01/itr_00077_trial_01.rho
     1       78       0.8375    125139.2980  -11464.8897     12.20555    12.20555  125139.2980    12.20555      1 chain_01/itr_00078_trial_01.rho
     1       79       0.8356    125139.2980       0.0000     12.20555    12.20555  125139.2980    12.20555      0 -
     1       80       0.8336    123150.6585   -1988.6394     12.10818    12.10818  123150.6585    12.10818      1 chain_01/itr_00080_trial_01.rho
     1       81       0.8317    113616.5764   -9534.0821     11.63004    11.63004  113616.5764    11.63004      1 chain_01/itr_00081_trial_01.rho
     1       82       0.8298     88372.6520  -25243.9244     10.25698    10.25698   88372.6520    10.25698      1 chain_01/itr_00082_trial_01.rho
     1       83       0.8279     83573.9543   -4798.6977      9.97461     9.97461   83573.9543     9.97461      1 chain_01/itr_00083_trial_01.rho
     1       84        0.826     88120.8591    4546.9048     10.24235    10.24235   83573.9543     9.97461      1 chain_01/itr_00084_trial_01.rho
     1       85       0.8241     99313.2930   11192.4339     10.87337    10.87337   83573.9543     9.97461      1 chain_01/itr_00085_trial_01.rho
     1       86       0.8222    127083.4178   27770.1247     12.29999    12.29999   83573.9543     9.97461      1 chain_01/itr_00086_trial_01.rho
     1       87       0.8203    124011.1804   -3072.2374     12.15041    12.15041   83573.9543     9.97461      1 chain_01/itr_00087_trial_01.rho
     1       88       0.8184    112669.9932  -11341.1871     11.58149    11.58149   83573.9543     9.97461      1 chain_01/itr_00088_trial_01.rho
     1       89       0.8165     99861.3584  -12808.6348     10.90333    10.90333   83573.9543     9.97461      1 chain_01/itr_00089_trial_01.rho
     1       90       0.8146     79571.5280  -20289.8304      9.73283     9.73283   79571.5280     9.73283      1 chain_01/itr_00090_trial_01.rho
     1       91       0.8128     71836.4956   -7735.0324      9.24768     9.24768   71836.4956     9.24768      1 chain_01/itr_00091_trial_01.rho
     1       92       0.8109     72712.0686     875.5730      9.30387     9.30387   71836.4956     9.24768      1 chain_01/itr_00092_trial_01.rho
     1       93        0.809     65280.2687   -7431.7999      8.81559     8.81559   65280.2687     8.81559      1 chain_01/itr_00093_trial_01.rho
     1       94       0.8072     67378.9877    2098.7190      8.95618     8.95618   65280.2687     8.81559      1 chain_01/itr_00094_trial_01.rho
     1       95       0.8053     77639.4964   10260.5087      9.61395     9.61395   65280.2687     8.81559      1 chain_01/itr_00095_trial_01.rho
     1       96       0.8035     79991.5936    2352.0972      9.75849     9.75849   65280.2687     8.81559      1 chain_01/itr_00096_trial_01.rho
     1       97       0.8016     74719.9588   -5271.6348      9.43145     9.43145   65280.2687     8.81559      1 chain_01/itr_00097_trial_01.rho
     1       98       0.7998     74719.9588       0.0000      9.43145     9.43145   65280.2687     8.81559      0 -
     1       99       0.7979     67149.4456   -7570.5132      8.94091     8.94091   65280.2687     8.81559      1 chain_01/itr_00099_trial_01.rho
     1      100       0.7961     67149.4456       0.0000      8.94091     8.94091   65280.2687     8.81559      0 -
     1      101       0.7943     63749.9441   -3399.5015      8.71165     8.71165   63749.9441     8.71165      1 chain_01/itr_00101_trial_01.rho
     1      102       0.7924     64657.3623     907.4181      8.77343     8.77343   63749.9441     8.71165      1 chain_01/itr_00102_trial_01.rho
     1      103       0.7906     59158.7803   -5498.5820      8.39209     8.39209   59158.7803     8.39209      1 chain_01/itr_00103_trial_01.rho
     1      104       0.7888     60334.8092    1176.0289      8.47509     8.47509   59158.7803     8.39209      1 chain_01/itr_00104_trial_01.rho
     1      105        0.787     59468.6889    -866.1202      8.41404     8.41404   59158.7803     8.39209      1 chain_01/itr_00105_trial_01.rho
     1      106       0.7852     56149.3565   -3319.3324      8.17585     8.17585   56149.3565     8.17585      1 chain_01/itr_00106_trial_01.rho
     1      107       0.7834     57227.0196    1077.6631      8.25393     8.25393   56149.3565     8.17585      1 chain_01/itr_00107_trial_01.rho
     1      108       0.7816     50671.0505   -6555.9691      7.76677     7.76677   50671.0505     7.76677      1 chain_01/itr_00108_trial_01.rho
     1      109       0.7798     50452.0537    -218.9967      7.74997     7.74997   50452.0537     7.74997      1 chain_01/itr_00109_trial_01.rho
     1      110        0.778     52079.8007    1627.7469      7.87399     7.87399   50452.0537     7.74997      1 chain_01/itr_00110_trial_01.rho
     1      111       0.7762     50534.6880   -1545.1127      7.75631     7.75631   50452.0537     7.74997      1 chain_01/itr_00111_trial_01.rho
     1      112       0.7744     48245.7103   -2288.9777      7.57861     7.57861   48245.7103     7.57861      1 chain_01/itr_00112_trial_01.rho
     1      113       0.7726     49123.2014     877.4911      7.64722     7.64722   48245.7103     7.57861      1 chain_01/itr_00113_trial_01.rho
     1      114       0.7708     53134.8625    4011.6612      7.95335     7.95335   48245.7103     7.57861      1 chain_01/itr_00114_trial_01.rho
     1      115       0.7691     49253.5889   -3881.2736      7.65736     7.65736   48245.7103     7.57861      1 chain_01/itr_00115_trial_01.rho
     1      116       0.7673     51428.2317    2174.6428      7.82458     7.82458   48245.7103     7.57861      1 chain_01/itr_00116_trial_01.rho
     1      117       0.7655     58992.2999    7564.0682      8.38027     8.38027   48245.7103     7.57861      1 chain_01/itr_00117_trial_01.rho
     1      118       0.7638     57292.1926   -1700.1074      8.25863     8.25863   48245.7103     7.57861      1 chain_01/itr_00118_trial_01.rho
     1      119        0.762     59773.9462    2481.7537      8.43561     8.43561   48245.7103     7.57861      1 chain_01/itr_00119_trial_01.rho
     1      120       0.7603     58120.8933   -1653.0530      8.31815     8.31815   48245.7103     7.57861      1 chain_01/itr_00120_trial_01.rho
     1      121       0.7585     59661.1387    1540.2454      8.42764     8.42764   48245.7103     7.57861      1 chain_01/itr_00121_trial_01.rho
     1      122       0.7568     53179.2075   -6481.9312      7.95667     7.95667   48245.7103     7.57861      1 chain_01/itr_00122_trial_01.rho
     1      123        0.755     51801.5760   -1377.6315      7.85293     7.85293   48245.7103     7.57861      1 chain_01/itr_00123_trial_01.rho
     1      124       0.7533     53135.5030    1333.9269      7.95340     7.95340   48245.7103     7.57861      1 chain_01/itr_00124_trial_01.rho
     1      125       0.7516     51714.9526   -1420.5503      7.84636     7.84636   48245.7103     7.57861      1 chain_01/itr_00125_trial_01.rho
     1      126       0.7498     54722.3150    3007.3624      8.07128     8.07128   48245.7103     7.57861      1 chain_01/itr_00126_trial_01.rho
     1      127       0.7481     50989.1038   -3733.2112      7.79110     7.79110   48245.7103     7.57861      1 chain_01/itr_00127_trial_01.rho
     1      128       0.7464     50892.4461     -96.6578      7.78372     7.78372   48245.7103     7.57861      1 chain_01/itr_00128_trial_01.rho
     1      129       0.7447     48208.4541   -2683.9919      7.57569     7.57569   48208.4541     7.57569      1 chain_01/itr_00129_trial_01.rho
     1      130       0.7429     46207.4746   -2000.9795      7.41680     7.41680   46207.4746     7.41680      1 chain_01/itr_00130_trial_01.rho
     1      131       0.7412     46589.5838     382.1092      7.44740     7.44740   46207.4746     7.41680      1 chain_01/itr_00131_trial_01.rho
     1      132       0.7395     46465.3601    -124.2237      7.43747     7.43747   46207.4746     7.41680      1 chain_01/itr_00132_trial_01.rho
     1      133       0.7378     46047.9665    -417.3936      7.40399     7.40399   46047.9665     7.40399      1 chain_01/itr_00133_trial_01.rho
     1      134       0.7361     45416.4519    -631.5146      7.35304     7.35304   45416.4519     7.35304      1 chain_01/itr_00134_trial_01.rho
     1      135       0.7344     46831.3780    1414.9261      7.46670     7.46670   45416.4519     7.35304      1 chain_01/itr_00135_trial_01.rho
     1      136       0.7327     46831.3780       0.0000      7.46670     7.46670   45416.4519     7.35304      0 -
     1      137       0.7311     50725.6650    3894.2870      7.77095     7.77095   45416.4519     7.35304      1 chain_01/itr_00137_trial_01.rho
     1      138       0.7294     48326.4588   -2399.2062      7.58495     7.58495   45416.4519     7.35304      1 chain_01/itr_00138_trial_01.rho
     1      139       0.7277     48591.8795     265.4207      7.60575     7.60575   45416.4519     7.35304      1 chain_01/itr_00139_trial_01.rho
     1      140        0.726     48963.5383     371.6588      7.63478     7.63478   45416.4519     7.35304      1 chain_01/itr_00140_trial_01.rho
     1      141       0.7244     50416.1646    1452.6263      7.74721     7.74721   45416.4519     7.35304      1 chain_01/itr_00141_trial_01.rho
     1      142       0.7227     51501.2592    1085.0946      7.83014     7.83014   45416.4519     7.35304      1 chain_01/itr_00142_trial_01.rho
     1      143        0.721     51501.2592       0.0000      7.83014     7.83014   45416.4519     7.35304      0 -
     1      144       0.7194     51297.6141    -203.6451      7.81464     7.81464   45416.4519     7.35304      1 chain_01/itr_00144_trial_01.rho
     1      145       0.7177     51701.5032     403.8891      7.84534     7.84534   45416.4519     7.35304      1 chain_01/itr_00145_trial_01.rho
     1      146       0.7161     48916.4886   -2785.0146      7.63111     7.63111   45416.4519     7.35304      1 chain_01/itr_00146_trial_01.rho
     1      147       0.7144     49871.7192     955.2306      7.70526     7.70526   45416.4519     7.35304      1 chain_01/itr_00147_trial_01.rho
     1      148       0.7128     49563.6384    -308.0808      7.68143     7.68143   45416.4519     7.35304      1 chain_01/itr_00148_trial_01.rho
     1      149       0.7111     49563.6384       0.0000      7.68143     7.68143   45416.4519     7.35304      0 -
     1      150       0.7095     50084.8878     521.2494      7.72171     7.72171   45416.4519     7.35304      1 chain_01/itr_00150_trial_01.rho
     1      151       0.7079     49466.9896    -617.8982      7.67393     7.67393   45416.4519     7.35304      1 chain_01/itr_00151_trial_01.rho
     1      152       0.7062     47540.9993   -1925.9903      7.52306     7.52306   45416.4519     7.35304      1 chain_01/itr_00152_trial_01.rho
     1      153       0.7046     48804.3652    1263.3659      7.62236     7.62236   45416.4519     7.35304      1 chain_01/itr_00153_trial_01.rho
     1      154        0.703     46057.3380   -2747.0272      7.40474     7.40474   45416.4519     7.35304      1 chain_01/itr_00154_trial_01.rho
     1      155       0.7014     45047.4441   -1009.8939      7.32311     7.32311   45047.4441     7.32311      1 chain_01/itr_00155_trial_01.rho
     1      156       0.6998     47701.3465    2653.9023      7.53574     7.53574   45047.4441     7.32311      1 chain_01/itr_00156_trial_01.rho
     1      157       0.6981     48266.1531     564.8067      7.58022     7.58022   45047.4441     7.32311      1 chain_01/itr_00157_trial_01.rho
     1      158       0.6965     50243.4635    1977.3103      7.73393     7.73393   45047.4441     7.32311      1 chain_01/itr_00158_trial_01.rho
     1      159       0.6949     47999.6494   -2243.8140      7.55926     7.55926   45047.4441     7.32311      1 chain_01/itr_00159_trial_01.rho
     1      160       0.6933     49238.0667    1238.4172      7.65616     7.65616   45047.4441     7.32311      1 chain_01/itr_00160_trial_01.rho
     1      161       0.6917     46654.2020   -2583.8647      7.45256     7.45256   45047.4441     7.32311      1 chain_01/itr_00161_trial_01.rho
     1      162       0.6902     48440.4349    1786.2329      7.59389     7.59389   45047.4441     7.32311      1 chain_01/itr_00162_trial_01.rho
     1      163       0.6886     54129.5173    5689.0825      8.02745     8.02745   45047.4441     7.32311      1 chain_01/itr_00163_trial_01.rho
     1      164        0.687     52089.6247   -2039.8926      7.87474     7.87474   45047.4441     7.32311      1 chain_01/itr_00164_trial_01.rho
     1      165       0.6854     51159.2278    -930.3969      7.80409     7.80409   45047.4441     7.32311      1 chain_01/itr_00165_trial_01.rho
     1      166       0.6838     51073.0999     -86.1279      7.79752     7.79752   45047.4441     7.32311      1 chain_01/itr_00166_trial_01.rho
     1      167       0.6823     46960.8799   -4112.2200      7.47702     7.47702   45047.4441     7.32311      1 chain_01/itr_00167_trial_01.rho
     1      168       0.6807     47617.9081     657.0282      7.52914     7.52914   45047.4441     7.32311      1 chain_01/itr_00168_trial_01.rho
     1      169       0.6791     49199.1275    1581.2195      7.65313     7.65313   45047.4441     7.32311      1 chain_01/itr_00169_trial_01.rho
     1      170       0.6776     55917.1866    6718.0591      8.15893     8.15893   45047.4441     7.32311      1 chain_01/itr_00170_trial_01.rho
     1      171        0.676     56455.9651     538.7784      8.19814     8.19814   45047.4441     7.32311      1 chain_01/itr_00171_trial_01.rho
     1      172       0.6744     57901.4498    1445.4848      8.30243     8.30243   45047.4441     7.32311      1 chain_01/itr_00172_trial_01.rho
     1      173       0.6729     65002.9093    7101.4595      8.79684     8.79684   45047.4441     7.32311      1 chain_01/itr_00173_trial_01.rho
     1      174       0.6713     66934.4630    1931.5537      8.92658     8.92658   45047.4441     7.32311      1 chain_01/itr_00174_trial_01.rho
     1      175       0.6698     80441.2664   13506.8034      9.78588     9.78588   45047.4441     7.32311      1 chain_01/itr_00175_trial_01.rho
     1      176       0.6683     86142.7587    5701.4923     10.12674    10.12674   45047.4441     7.32311      1 chain_01/itr_00176_trial_01.rho
     1      177       0.6667     86762.2217     619.4629     10.16309    10.16309   45047.4441     7.32311      1 chain_01/itr_00177_trial_01.rho
     1      178       0.6652     84891.4899   -1870.7317     10.05292    10.05292   45047.4441     7.32311      1 chain_01/itr_00178_trial_01.rho
     1      179       0.6637     85175.0313     283.5413     10.06970    10.06970   45047.4441     7.32311      1 chain_01/itr_00179_trial_01.rho
     1      180       0.6621     79855.3689   -5319.6624      9.75018     9.75018   45047.4441     7.32311      1 chain_01/itr_00180_trial_01.rho
     1      181       0.6606     75961.4446   -3893.9243      9.50948     9.50948   45047.4441     7.32311      1 chain_01/itr_00181_trial_01.rho
     1      182       0.6591     72954.2500   -3007.1946      9.31935     9.31935   45047.4441     7.32311      1 chain_01/itr_00182_trial_01.rho
     1      183       0.6576     73276.4418     322.1918      9.33991     9.33991   45047.4441     7.32311      1 chain_01/itr_00183_trial_01.rho
     1      184       0.6561     81525.6859    8249.2441      9.85162     9.85162   45047.4441     7.32311      1 chain_01/itr_00184_trial_01.rho
     1      185       0.6545     77868.2740   -3657.4119      9.62810     9.62810   45047.4441     7.32311      1 chain_01/itr_00185_trial_01.rho
     1      186        0.653     77732.6070    -135.6670      9.61971     9.61971   45047.4441     7.32311      1 chain_01/itr_00186_trial_01.rho
     1      187       0.6515     70058.4393   -7674.1677      9.13252     9.13252   45047.4441     7.32311      1 chain_01/itr_00187_trial_01.rho
     1      188         0.65     89202.0196   19143.5803     10.30499    10.30499   45047.4441     7.32311      1 chain_01/itr_00188_trial_01.rho
     1      189       0.6485     78355.3273  -10846.6923      9.65817     9.65817   45047.4441     7.32311      1 chain_01/itr_00189_trial_01.rho
     1      190        0.647     76362.9963   -1992.3310      9.53459     9.53459   45047.4441     7.32311      1 chain_01/itr_00190_trial_01.rho
     1      191       0.6456     73986.0034   -2376.9930      9.38502     9.38502   45047.4441     7.32311      1 chain_01/itr_00191_trial_01.rho
     1      192       0.6441     74722.5559     736.5526      9.43162     9.43162   45047.4441     7.32311      1 chain_01/itr_00192_trial_01.rho
     1      193       0.6426     66372.2395   -8350.3164      8.88901     8.88901   45047.4441     7.32311      1 chain_01/itr_00193_trial_01.rho
     1      194       0.6411     66606.1965     233.9570      8.90467     8.90467   45047.4441     7.32311      1 chain_01/itr_00194_trial_01.rho
     1      195       0.6396     64893.1145   -1713.0820      8.78941     8.78941   45047.4441     7.32311      1 chain_01/itr_00195_trial_01.rho
     1      196       0.6382     65179.1121     285.9976      8.80876     8.80876   45047.4441     7.32311      1 chain_01/itr_00196_trial_01.rho
     1      197       0.6367     69762.2272    4583.1152      9.11319     9.11319   45047.4441     7.32311      1 chain_01/itr_00197_trial_01.rho
     1      198       0.6352     71107.9554    1345.7282      9.20067     9.20067   45047.4441     7.32311      1 chain_01/itr_00198_trial_01.rho
     1      199       0.6338     69878.2040   -1229.7514      9.12076     9.12076   45047.4441     7.32311      1 chain_01/itr_00199_trial_01.rho
     1      200       0.6323     71005.9848    1127.7808      9.19407     9.19407   45047.4441     7.32311      1 chain_01/itr_00200_trial_01.rho
     1      201       0.6309     70974.8407     -31.1441      9.19205     9.19205   45047.4441     7.32311      1 chain_01/itr_00201_trial_01.rho
     1      202       0.6294     77820.5453    6845.7047      9.62515     9.62515   45047.4441     7.32311      1 chain_01/itr_00202_trial_01.rho
     1      203        0.628     76595.6672   -1224.8782      9.54910     9.54910   45047.4441     7.32311      1 chain_01/itr_00203_trial_01.rho
     1      204       0.6265     84968.8809    8373.2138     10.05751    10.05751   45047.4441     7.32311      1 chain_01/itr_00204_trial_01.rho
     1      205       0.6251     84112.0227    -856.8582     10.00667    10.00667   45047.4441     7.32311      1 chain_01/itr_00205_trial_01.rho
     1      206       0.6236     84221.7626     109.7399     10.01319    10.01319   45047.4441     7.32311      1 chain_01/itr_00206_trial_01.rho
     1      207       0.6222     83932.4316    -289.3309      9.99598     9.99598   45047.4441     7.32311      1 chain_01/itr_00207_trial_01.rho
     1      208       0.6208     88504.5931    4572.1615     10.26463    10.26463   45047.4441     7.32311      1 chain_01/itr_00208_trial_01.rho
     1      209       0.6193     96529.9001    8025.3070     10.71991    10.71991   45047.4441     7.32311      1 chain_01/itr_00209_trial_01.rho
     1      210       0.6179     96529.9001       0.0000     10.71991    10.71991   45047.4441     7.32311      0 -
     1      211       0.6165     93348.9315   -3180.9686     10.54181    10.54181   45047.4441     7.32311      1 chain_01/itr_00211_trial_01.rho
     1      212       0.6151     89513.2437   -3835.6878     10.32295    10.32295   45047.4441     7.32311      1 chain_01/itr_00212_trial_01.rho
     1      213       0.6137     96096.9093    6583.6656     10.69584    10.69584   45047.4441     7.32311      1 chain_01/itr_00213_trial_01.rho
     1      214       0.6123    103249.4452    7152.5359     11.08675    11.08675   45047.4441     7.32311      1 chain_01/itr_00214_trial_01.rho
