# VFSA 2D iteration best - 2026-09-14 18:08:14
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     2       75       0.2777    327592.5740  -21784.6110     19.74819    19.74819  280568.6002    18.27595      1 chain_02/itr_00075_trial_01.rho
     2       76        0.273    321015.1870   -6577.3870     19.54894    19.54894  280568.6002    18.27595      1 chain_02/itr_00076_trial_01.rho
     2       77       0.2683    320627.1450    -388.0420     19.53712    19.53712  280568.6002    18.27595      1 chain_02/itr_00077_trial_01.rho
     2       78       0.2637    339405.1973   18778.0523     20.10109    20.10109  280568.6002    18.27595      1 chain_02/itr_00078_trial_01.rho
     2       79       0.2591    325020.8989  -14384.2983     19.67053    19.67053  280568.6002    18.27595      1 chain_02/itr_00079_trial_01.rho
     2       80       0.2547    328920.3501    3899.4512     19.78817    19.78817  280568.6002    18.27595      1 chain_02/itr_00080_trial_01.rho
     2       81       0.2503    328920.3501       0.0000     19.78817    19.78817  280568.6002    18.27595      0 -
     2       82        0.246    310637.1311  -18283.2190     19.23034    19.23034  280568.6002    18.27595      1 chain_02/itr_00082_trial_01.rho
     2       83       0.2418    353821.6338   43184.5027     20.52355    20.52355  280568.6002    18.27595      1 chain_02/itr_00083_trial_01.rho
     2       84       0.2377    316043.2336  -37778.4002     19.39696    19.39696  280568.6002    18.27595      1 chain_02/itr_00084_trial_01.rho
     2       85       0.2336    297179.5062  -18863.7274     18.80918    18.80918  280568.6002    18.27595      1 chain_02/itr_00085_trial_01.rho
     2       86       0.2296    297165.6962     -13.8100     18.80874    18.80874  280568.6002    18.27595      1 chain_02/itr_00086_trial_01.rho
     2       87       0.2256    306150.1844    8984.4882     19.09095    19.09095  280568.6002    18.27595      1 chain_02/itr_00087_trial_01.rho
     2       88       0.2218    334990.9165   28840.7321     19.96995    19.96995  280568.6002    18.27595      1 chain_02/itr_00088_trial_01.rho
     2       89       0.2179    406017.0989   71026.1825     21.98531    21.98531  280568.6002    18.27595      1 chain_02/itr_00089_trial_01.rho
     2       90       0.2142    384116.6245  -21900.4744     21.38415    21.38415  280568.6002    18.27595      1 chain_02/itr_00090_trial_01.rho
     2       91       0.2105    368173.4216  -15943.2029     20.93566    20.93566  280568.6002    18.27595      1 chain_02/itr_00091_trial_01.rho
     2       92       0.2069    343271.6927  -24901.7289     20.21526    20.21526  280568.6002    18.27595      1 chain_02/itr_00092_trial_01.rho
     2       93       0.2034    342205.6742   -1066.0185     20.18385    20.18385  280568.6002    18.27595      1 chain_02/itr_00093_trial_01.rho
     2       94       0.1999    324657.9449  -17547.7293     19.65954    19.65954  280568.6002    18.27595      1 chain_02/itr_00094_trial_01.rho
     2       95       0.1964    254012.3696  -70645.5753     17.38953    17.38953  254012.3696    17.38953      1 chain_02/itr_00095_trial_01.rho
     2       96       0.1931    224468.7719  -29543.5977     16.34701    16.34701  224468.7719    16.34701      1 chain_02/itr_00096_trial_01.rho
     2       97       0.1898    185770.0007  -38698.7712     14.87127    14.87127  185770.0007    14.87127      1 chain_02/itr_00097_trial_01.rho
     2       98       0.1865    148485.5588  -37284.4419     13.29543    13.29543  148485.5588    13.29543      1 chain_02/itr_00098_trial_01.rho
     2       99       0.1833    206481.3770   57995.8183     15.67837    15.67837  148485.5588    13.29543      1 chain_02/itr_00099_trial_01.rho
     2      100       0.1802    189073.8514  -17407.5256     15.00293    15.00293  148485.5588    13.29543      1 chain_02/itr_00100_trial_01.rho
     2      101       0.1771    164376.8750  -24696.9763     13.98881    13.98881  148485.5588    13.29543      1 chain_02/itr_00101_trial_01.rho
     2      102        0.174    190686.6394   26309.7643     15.06678    15.06678  148485.5588    13.29543      1 chain_02/itr_00102_trial_01.rho
     2      103        0.171    165218.2563  -25468.3831     14.02456    14.02456  148485.5588    13.29543      1 chain_02/itr_00103_trial_01.rho
     2      104       0.1681    165218.2563       0.0000     14.02456    14.02456  148485.5588    13.29543      0 -
     2      105       0.1652    165218.2563       0.0000     14.02456    14.02456  148485.5588    13.29543      0 -
     2      106       0.1624    165218.2563       0.0000     14.02456    14.02456  148485.5588    13.29543      0 -
     2      107       0.1596    167541.4728    2323.2165     14.12282    14.12282  148485.5588    13.29543      1 chain_02/itr_00107_trial_01.rho
     2      108       0.1569    158245.8000   -9295.6727     13.72545    13.72545  148485.5588    13.29543      1 chain_02/itr_00108_trial_01.rho
     2      109       0.1542    210259.2815   52013.4814     15.82115    15.82115  148485.5588    13.29543      1 chain_02/itr_00109_trial_01.rho
     2      110       0.1515    228692.4220   18433.1406     16.50009    16.50009  148485.5588    13.29543      1 chain_02/itr_00110_trial_01.rho
     2      111       0.1489    229424.1962     731.7741     16.52646    16.52646  148485.5588    13.29543      1 chain_02/itr_00111_trial_01.rho
     2      112       0.1464    217247.5934  -12176.6028     16.08192    16.08192  148485.5588    13.29543      1 chain_02/itr_00112_trial_01.rho
     2      113       0.1438    219313.2990    2065.7056     16.15819    16.15819  148485.5588    13.29543      1 chain_02/itr_00113_trial_01.rho
     2      114       0.1414    202273.6706  -17039.6284     15.51780    15.51780  148485.5588    13.29543      1 chain_02/itr_00114_trial_01.rho
     2      115       0.1389    238830.8759   36557.2053     16.86186    16.86186  148485.5588    13.29543      1 chain_02/itr_00115_trial_01.rho
     2      116       0.1366    240397.1864    1566.3105     16.91707    16.91707  148485.5588    13.29543      1 chain_02/itr_00116_trial_01.rho
     2      117       0.1342    242106.4334    1709.2470     16.97710    16.97710  148485.5588    13.29543      1 chain_02/itr_00117_trial_01.rho
     2      118       0.1319    242106.4334       0.0000     16.97710    16.97710  148485.5588    13.29543      0 -
     2      119       0.1297    239632.9162   -2473.5172     16.89015    16.89015  148485.5588    13.29543      1 chain_02/itr_00119_trial_01.rho
     2      120       0.1274    214104.0727  -25528.8436     15.96514    15.96514  148485.5588    13.29543      1 chain_02/itr_00120_trial_01.rho
     2      121       0.1252    228754.0870   14650.0144     16.50231    16.50231  148485.5588    13.29543      1 chain_02/itr_00121_trial_01.rho
     2      122       0.1231    235869.2609    7115.1738     16.75699    16.75699  148485.5588    13.29543      1 chain_02/itr_00122_trial_01.rho
     2      123        0.121    284872.1446   49002.8837     18.41558    18.41558  148485.5588    13.29543      1 chain_02/itr_00123_trial_01.rho
     2      124       0.1189    272276.8424  -12595.3022     18.00386    18.00386  148485.5588    13.29543      1 chain_02/itr_00124_trial_01.rho
     2      125       0.1169    272276.8424       0.0000     18.00386    18.00386  148485.5588    13.29543      0 -
     2      126       0.1149    272276.8424       0.0000     18.00386    18.00386  148485.5588    13.29543      0 -
     2      127       0.1129    248866.9704  -23409.8720     17.21250    17.21250  148485.5588    13.29543      1 chain_02/itr_00127_trial_01.rho
     2      128       0.1109    246277.5726   -2589.3978     17.12272    17.12272  148485.5588    13.29543      1 chain_02/itr_00128_trial_01.rho
     2      129        0.109    246277.5726       0.0000     17.12272    17.12272  148485.5588    13.29543      0 -
     2      130       0.1072    246277.5726       0.0000     17.12272    17.12272  148485.5588    13.29543      0 -
     2      131       0.1053    251393.6816    5116.1090     17.29966    17.29966  148485.5588    13.29543      1 chain_02/itr_00131_trial_01.rho
     2      132       0.1035    204308.5525  -47085.1291     15.59566    15.59566  148485.5588    13.29543      1 chain_02/itr_00132_trial_01.rho
     2      133       0.1017    199125.3899   -5183.1626     15.39656    15.39656  148485.5588    13.29543      1 chain_02/itr_00133_trial_01.rho
     2      134          0.1    186841.2264  -12284.1635     14.91409    14.91409  148485.5588    13.29543      1 chain_02/itr_00134_trial_01.rho
     2      135      0.09828    201976.6692   15135.4428     15.50640    15.50640  148485.5588    13.29543      1 chain_02/itr_00135_trial_01.rho
     2      136       0.0966    201976.6692       0.0000     15.50640    15.50640  148485.5588    13.29543      0 -
     2      137      0.09494    182996.1652  -18980.5040     14.75983    14.75983  148485.5588    13.29543      1 chain_02/itr_00137_trial_01.rho
     2      138      0.09331    196102.9490   13106.7838     15.27926    15.27926  148485.5588    13.29543      1 chain_02/itr_00138_trial_01.rho
     2      139      0.09171    194802.8924   -1300.0566     15.22853    15.22853  148485.5588    13.29543      1 chain_02/itr_00139_trial_01.rho
     2      140      0.09013    163476.1966  -31326.6959     13.95043    13.95043  148485.5588    13.29543      1 chain_02/itr_00140_trial_01.rho
     2      141      0.08859    170503.0131    7026.8166     14.24710    14.24710  148485.5588    13.29543      1 chain_02/itr_00141_trial_01.rho
     2      142      0.08707    166092.2064   -4410.8068     14.06161    14.06161  148485.5588    13.29543      1 chain_02/itr_00142_trial_01.rho
     2      143      0.08557    174513.5588    8421.3524     14.41368    14.41368  148485.5588    13.29543      1 chain_02/itr_00143_trial_01.rho
     2      144       0.0841    174513.5588       0.0000     14.41368    14.41368  148485.5588    13.29543      0 -
     2      145      0.08266    174513.5588       0.0000     14.41368    14.41368  148485.5588    13.29543      0 -
     2      146      0.08124    167626.8254   -6886.7334     14.12642    14.12642  148485.5588    13.29543      1 chain_02/itr_00146_trial_01.rho
     2      147      0.07985    167626.8254       0.0000     14.12642    14.12642  148485.5588    13.29543      0 -
     2      148      0.07848    169127.6898    1500.8644     14.18952    14.18952  148485.5588    13.29543      1 chain_02/itr_00148_trial_01.rho
     2      149      0.07713    155061.5637  -14066.1261     13.58665    13.58665  148485.5588    13.29543      1 chain_02/itr_00149_trial_01.rho
     2      150      0.07581    136678.3792  -18383.1845     12.75588    12.75588  136678.3792    12.75588      1 chain_02/itr_00150_trial_01.rho
     2      151       0.0745    134289.2076   -2389.1716     12.64390    12.64390  134289.2076    12.64390      1 chain_02/itr_00151_trial_01.rho
     2      152      0.07323    129655.1820   -4634.0255     12.42382    12.42382  129655.1820    12.42382      1 chain_02/itr_00152_trial_01.rho
     2      153      0.07197    129655.1820       0.0000     12.42382    12.42382  129655.1820    12.42382      0 -
     2      154      0.07073    119339.4798  -10315.7022     11.91935    11.91935  119339.4798    11.91935      1 chain_02/itr_00154_trial_01.rho
     2      155      0.06952    129339.8492   10000.3694     12.40871    12.40871  119339.4798    11.91935      1 chain_02/itr_00155_trial_01.rho
     2      156      0.06833    124817.7072   -4522.1420     12.18985    12.18985  119339.4798    11.91935      1 chain_02/itr_00156_trial_01.rho
     2      157      0.06715    135043.9856   10226.2785     12.67938    12.67938  119339.4798    11.91935      1 chain_02/itr_00157_trial_01.rho
     2      158        0.066    134979.5541     -64.4316     12.67635    12.67635  119339.4798    11.91935      1 chain_02/itr_00158_trial_01.rho
     2      159      0.06487    127981.0883   -6998.4658     12.34336    12.34336  119339.4798    11.91935      1 chain_02/itr_00159_trial_01.rho
     2      160      0.06375    127981.0883       0.0000     12.34336    12.34336  119339.4798    11.91935      0 -
     2      161      0.06266    127981.0883       0.0000     12.34336    12.34336  119339.4798    11.91935      0 -
     2      162      0.06158    127981.0883       0.0000     12.34336    12.34336  119339.4798    11.91935      0 -
     2      163      0.06053    124267.2908   -3713.7974     12.16295    12.16295  119339.4798    11.91935      1 chain_02/itr_00163_trial_01.rho
     2      164      0.05949    124267.2908       0.0000     12.16295    12.16295  119339.4798    11.91935      0 -
     2      165      0.05847    115056.2702   -9211.0206     11.70349    11.70349  115056.2702    11.70349      1 chain_02/itr_00165_trial_01.rho
     2      166      0.05746    115056.2702       0.0000     11.70349    11.70349  115056.2702    11.70349      0 -
     2      167      0.05648    115056.2702       0.0000     11.70349    11.70349  115056.2702    11.70349      0 -
     2      168      0.05551    115056.2702       0.0000     11.70349    11.70349  115056.2702    11.70349      0 -
     2      169      0.05456    115056.2702       0.0000     11.70349    11.70349  115056.2702    11.70349      0 -
     2      170      0.05362    102959.7790  -12096.4912     11.07119    11.07119  102959.7790    11.07119      1 chain_02/itr_00170_trial_01.rho
     2      171       0.0527    110380.2098    7420.4308     11.46320    11.46320  102959.7790    11.07119      1 chain_02/itr_00171_trial_01.rho
     2      172      0.05179    110832.5743     452.3646     11.48667    11.48667  102959.7790    11.07119      1 chain_02/itr_00172_trial_01.rho
     2      173      0.05091    110832.5743       0.0000     11.48667    11.48667  102959.7790    11.07119      0 -
     2      174      0.05003    102888.8046   -7943.7697     11.06737    11.06737  102888.8046    11.06737      1 chain_02/itr_00174_trial_01.rho
     2      175      0.04917     98968.7469   -3920.0578     10.85449    10.85449   98968.7469    10.85449      1 chain_02/itr_00175_trial_01.rho
     2      176      0.04833     98968.7469       0.0000     10.85449    10.85449   98968.7469    10.85449      0 -
     2      177       0.0475     98968.7469       0.0000     10.85449    10.85449   98968.7469    10.85449      0 -
     2      178      0.04668     99297.6963     328.9495     10.87251    10.87251   98968.7469    10.85449      1 chain_02/itr_00178_trial_01.rho
     2      179      0.04588     99297.6963       0.0000     10.87251    10.87251   98968.7469    10.85449      0 -
     2      180       0.0451     98761.9300    -535.7664     10.84314    10.84314   98761.9300    10.84314      1 chain_02/itr_00180_trial_01.rho
     2      181      0.04432     90975.9112   -7786.0187     10.40695    10.40695   90975.9112    10.40695      1 chain_02/itr_00181_trial_01.rho
     2      182      0.04356     90975.9112       0.0000     10.40695    10.40695   90975.9112    10.40695      0 -
     2      183      0.04281     84846.9202   -6128.9911     10.05029    10.05029   84846.9202    10.05029      1 chain_02/itr_00183_trial_01.rho
     2      184      0.04208     80188.6218   -4658.2984      9.77050     9.77050   80188.6218     9.77050      1 chain_02/itr_00184_trial_01.rho
     2      185      0.04136     80188.6218       0.0000      9.77050     9.77050   80188.6218     9.77050      0 -
     2      186      0.04065     80188.6218       0.0000      9.77050     9.77050   80188.6218     9.77050      0 -
     2      187      0.03995     65757.3881  -14431.2337      8.84775     8.84775   65757.3881     8.84775      1 chain_02/itr_00187_trial_01.rho
     2      188      0.03926     62815.2406   -2942.1475      8.64755     8.64755   62815.2406     8.64755      1 chain_02/itr_00188_trial_01.rho
     2      189      0.03859     63263.1685     447.9279      8.67832     8.67832   62815.2406     8.64755      1 chain_02/itr_00189_trial_01.rho
     2      190      0.03793     65605.4749    2342.3064      8.83752     8.83752   62815.2406     8.64755      1 chain_02/itr_00190_trial_01.rho
     2      191      0.03728     63278.3679   -2327.1070      8.67937     8.67937   62815.2406     8.64755      1 chain_02/itr_00191_trial_01.rho
     2      192      0.03664     63189.7962     -88.5717      8.67329     8.67329   62815.2406     8.64755      1 chain_02/itr_00192_trial_01.rho
     2      193      0.03601     63713.1898     523.3936      8.70914     8.70914   62815.2406     8.64755      1 chain_02/itr_00193_trial_01.rho
     2      194      0.03539     63993.7881     280.5983      8.72829     8.72829   62815.2406     8.64755      1 chain_02/itr_00194_trial_01.rho
     2      195      0.03478     63627.0340    -366.7541      8.70324     8.70324   62815.2406     8.64755      1 chain_02/itr_00195_trial_01.rho
     2      196      0.03418     63627.0340       0.0000      8.70324     8.70324   62815.2406     8.64755      0 -
     2      197       0.0336     61432.6937   -2194.3403      8.55185     8.55185   61432.6937     8.55185      1 chain_02/itr_00197_trial_01.rho
     2      198      0.03302     62420.2372     987.5436      8.62031     8.62031   61432.6937     8.55185      1 chain_02/itr_00198_trial_01.rho
     2      199      0.03245     57259.9557   -5160.2815      8.25631     8.25631   57259.9557     8.25631      1 chain_02/itr_00199_trial_01.rho
     2      200       0.0319     57559.4485     299.4928      8.27787     8.27787   57259.9557     8.25631      1 chain_02/itr_00200_trial_01.rho
     2      201      0.03135     57953.2355     393.7870      8.30614     8.30614   57259.9557     8.25631      1 chain_02/itr_00201_trial_01.rho
     2      202      0.03081     57953.2355       0.0000      8.30614     8.30614   57259.9557     8.25631      0 -
     2      203      0.03028     57953.2355       0.0000      8.30614     8.30614   57259.9557     8.25631      0 -
     2      204      0.02976     60878.8431    2925.6076      8.51321     8.51321   57259.9557     8.25631      1 chain_02/itr_00204_trial_01.rho
     2      205      0.02925     62521.7788    1642.9357      8.62732     8.62732   57259.9557     8.25631      1 chain_02/itr_00205_trial_01.rho
     2      206      0.02875     58933.9001   -3587.8787      8.37612     8.37612   57259.9557     8.25631      1 chain_02/itr_00206_trial_01.rho
     2      207      0.02826     60335.6343    1401.7341      8.47515     8.47515   57259.9557     8.25631      1 chain_02/itr_00207_trial_01.rho
     2      208      0.02777     60335.6343       0.0000      8.47515     8.47515   57259.9557     8.25631      0 -
     2      209       0.0273     60335.6343       0.0000      8.47515     8.47515   57259.9557     8.25631      0 -
     2      210      0.02683     60865.5410     529.9068      8.51228     8.51228   57259.9557     8.25631      1 chain_02/itr_00210_trial_01.rho
     2      211      0.02637     59900.0173    -965.5238      8.44450     8.44450   57259.9557     8.25631      1 chain_02/itr_00211_trial_01.rho
     2      212      0.02591     59900.0173       0.0000      8.44450     8.44450   57259.9557     8.25631      0 -
     2      213      0.02547     61312.8030    1412.7857      8.54350     8.54350   57259.9557     8.25631      1 chain_02/itr_00213_trial_01.rho
     2      214      0.02503     60432.2000    -880.6030      8.48193     8.48193   57259.9557     8.25631      1 chain_02/itr_00214_trial_01.rho
     2      215       0.0246     60432.2000       0.0000      8.48193     8.48193   57259.9557     8.25631      0 -
     2      216      0.02418     57161.7809   -3270.4191      8.24923     8.24923   57161.7809     8.24923      1 chain_02/itr_00216_trial_01.rho
     2      217      0.02377     56984.7669    -177.0140      8.23644     8.23644   56984.7669     8.23644      1 chain_02/itr_00217_trial_01.rho
     2      218      0.02336     55654.7876   -1329.9793      8.13976     8.13976   55654.7876     8.13976      1 chain_02/itr_00218_trial_01.rho
     2      219      0.02296     54379.3744   -1275.4133      8.04595     8.04595   54379.3744     8.04595      1 chain_02/itr_00219_trial_01.rho
     2      220      0.02256     54379.3744       0.0000      8.04595     8.04595   54379.3744     8.04595      0 -
     2      221      0.02218     53680.5862    -698.7882      7.99409     7.99409   53680.5862     7.99409      1 chain_02/itr_00221_trial_01.rho
     2      222      0.02179     54624.2531     943.6669      8.06405     8.06405   53680.5862     7.99409      1 chain_02/itr_00222_trial_01.rho
     2      223      0.02142     54624.2531       0.0000      8.06405     8.06405   53680.5862     7.99409      0 -
