# VFSA 2D iteration best - 2026-09-15 01:08:56
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     2       35       0.9247     30759.9558    2244.4369      6.05136     6.05136   17480.4608     4.56181      1 chain_02/itr_00035_trial_01.rho
     2       36       0.9225     38358.4877    7598.5319      6.75758     6.75758   17480.4608     4.56181      1 chain_02/itr_00036_trial_01.rho
     2       37       0.9204     35902.4338   -2456.0539      6.53766     6.53766   17480.4608     4.56181      1 chain_02/itr_00037_trial_01.rho
     2       38       0.9183     36029.4982     127.0644      6.54922     6.54922   17480.4608     4.56181      1 chain_02/itr_00038_trial_01.rho
     2       39       0.9162     32955.7203   -3073.7779      6.26363     6.26363   17480.4608     4.56181      1 chain_02/itr_00039_trial_01.rho
     2       40       0.9141     33006.9965      51.2762      6.26850     6.26850   17480.4608     4.56181      1 chain_02/itr_00040_trial_01.rho
     2       41        0.912     32912.1160     -94.8805      6.25948     6.25948   17480.4608     4.56181      1 chain_02/itr_00041_trial_01.rho
     2       42       0.9099     36640.2929    3728.1769      6.60450     6.60450   17480.4608     4.56181      1 chain_02/itr_00042_trial_01.rho
     2       43       0.9078     35004.0562   -1636.2367      6.45535     6.45535   17480.4608     4.56181      1 chain_02/itr_00043_trial_01.rho
     2       44       0.9057     35337.3177     333.2615      6.48600     6.48600   17480.4608     4.56181      1 chain_02/itr_00044_trial_01.rho
     2       45       0.9036     36796.7325    1459.4148      6.61858     6.61858   17480.4608     4.56181      1 chain_02/itr_00045_trial_01.rho
     2       46       0.9015     31292.0801   -5504.6523      6.10348     6.10348   17480.4608     4.56181      1 chain_02/itr_00046_trial_01.rho
     2       47       0.8995     30078.6960   -1213.3841      5.98398     5.98398   17480.4608     4.56181      1 chain_02/itr_00047_trial_01.rho
     2       48       0.8974     29813.7019    -264.9941      5.95756     5.95756   17480.4608     4.56181      1 chain_02/itr_00048_trial_01.rho
     2       49       0.8953     29366.4262    -447.2757      5.91270     5.91270   17480.4608     4.56181      1 chain_02/itr_00049_trial_01.rho
     2       50       0.8933     28899.9584    -466.4678      5.86555     5.86555   17480.4608     4.56181      1 chain_02/itr_00050_trial_01.rho
     2       51       0.8912     29273.5315     373.5731      5.90334     5.90334   17480.4608     4.56181      1 chain_02/itr_00051_trial_01.rho
     2       52       0.8892     27760.8928   -1512.6386      5.74880     5.74880   17480.4608     4.56181      1 chain_02/itr_00052_trial_01.rho
     2       53       0.8871     29212.0584    1451.1656      5.89714     5.89714   17480.4608     4.56181      1 chain_02/itr_00053_trial_01.rho
     2       54       0.8851     30295.9384    1083.8800      6.00555     6.00555   17480.4608     4.56181      1 chain_02/itr_00054_trial_01.rho
     2       55        0.883     34980.3575    4684.4191      6.45316     6.45316   17480.4608     4.56181      1 chain_02/itr_00055_trial_01.rho
     2       56        0.881     36998.8183    2018.4608      6.63673     6.63673   17480.4608     4.56181      1 chain_02/itr_00056_trial_01.rho
     2       57        0.879     36998.8183       0.0000      6.63673     6.63673   17480.4608     4.56181      0 -
     2       58        0.877     37208.3527     209.5344      6.65550     6.65550   17480.4608     4.56181      1 chain_02/itr_00058_trial_01.rho
     2       59       0.8749     36253.6129    -954.7398      6.56956     6.56956   17480.4608     4.56181      1 chain_02/itr_00059_trial_01.rho
     2       60       0.8729     34961.3687   -1292.2442      6.45141     6.45141   17480.4608     4.56181      1 chain_02/itr_00060_trial_01.rho
     2       61       0.8709     34891.4775     -69.8912      6.44496     6.44496   17480.4608     4.56181      1 chain_02/itr_00061_trial_01.rho
     2       62       0.8689     32901.7037   -1989.7737      6.25849     6.25849   17480.4608     4.56181      1 chain_02/itr_00062_trial_01.rho
     2       63       0.8669     32901.7037       0.0000      6.25849     6.25849   17480.4608     4.56181      0 -
     2       64       0.8649     30111.1002   -2790.6035      5.98720     5.98720   17480.4608     4.56181      1 chain_02/itr_00064_trial_01.rho
     2       65       0.8629     30274.4225     163.3223      6.00341     6.00341   17480.4608     4.56181      1 chain_02/itr_00065_trial_01.rho
     2       66        0.861     30487.0961     212.6736      6.02446     6.02446   17480.4608     4.56181      1 chain_02/itr_00066_trial_01.rho
     2       67        0.859     29911.0143    -576.0818      5.96727     5.96727   17480.4608     4.56181      1 chain_02/itr_00067_trial_01.rho
     2       68        0.857     29047.0057    -864.0086      5.88046     5.88046   17480.4608     4.56181      1 chain_02/itr_00068_trial_01.rho
     2       69        0.855     29047.0057       0.0000      5.88046     5.88046   17480.4608     4.56181      0 -
     2       70       0.8531     26952.4610   -2094.5448      5.66447     5.66447   17480.4608     4.56181      1 chain_02/itr_00070_trial_01.rho
     2       71       0.8511     29394.4602    2441.9993      5.91552     5.91552   17480.4608     4.56181      1 chain_02/itr_00071_trial_01.rho
     2       72       0.8491     29625.3361     230.8758      5.93871     5.93871   17480.4608     4.56181      1 chain_02/itr_00072_trial_01.rho
     2       73       0.8472     31112.5516    1487.2155      6.08595     6.08595   17480.4608     4.56181      1 chain_02/itr_00073_trial_01.rho
     2       74       0.8452     31468.8462     356.2946      6.12070     6.12070   17480.4608     4.56181      1 chain_02/itr_00074_trial_01.rho
     2       75       0.8433     33283.9231    1815.0769      6.29474     6.29474   17480.4608     4.56181      1 chain_02/itr_00075_trial_01.rho
     2       76       0.8413     31106.5273   -2177.3957      6.08536     6.08536   17480.4608     4.56181      1 chain_02/itr_00076_trial_01.rho
     2       77       0.8394     31083.6307     -22.8967      6.08312     6.08312   17480.4608     4.56181      1 chain_02/itr_00077_trial_01.rho
     2       78       0.8375     31083.6307       0.0000      6.08312     6.08312   17480.4608     4.56181      0 -
     2       79       0.8356     30145.1977    -938.4330      5.99059     5.99059   17480.4608     4.56181      1 chain_02/itr_00079_trial_01.rho
     2       80       0.8336     29076.4795   -1068.7182      5.88344     5.88344   17480.4608     4.56181      1 chain_02/itr_00080_trial_01.rho
     2       81       0.8317     33644.1911    4567.7116      6.32871     6.32871   17480.4608     4.56181      1 chain_02/itr_00081_trial_01.rho
     2       82       0.8298     37046.5005    3402.3094      6.64101     6.64101   17480.4608     4.56181      1 chain_02/itr_00082_trial_01.rho
     2       83       0.8279     39929.8713    2883.3708      6.89460     6.89460   17480.4608     4.56181      1 chain_02/itr_00083_trial_01.rho
     2       84        0.826     39989.4470      59.5757      6.89975     6.89975   17480.4608     4.56181      1 chain_02/itr_00084_trial_01.rho
     2       85       0.8241     39014.3041    -975.1429      6.81510     6.81510   17480.4608     4.56181      1 chain_02/itr_00085_trial_01.rho
     2       86       0.8222     37192.4066   -1821.8975      6.65407     6.65407   17480.4608     4.56181      1 chain_02/itr_00086_trial_01.rho
     2       87       0.8203     52254.2069   15061.8003      7.88717     7.88717   17480.4608     4.56181      1 chain_02/itr_00087_trial_01.rho
     2       88       0.8184     50268.2661   -1985.9408      7.73584     7.73584   17480.4608     4.56181      1 chain_02/itr_00088_trial_01.rho
     2       89       0.8165     51323.7453    1055.4792      7.81663     7.81663   17480.4608     4.56181      1 chain_02/itr_00089_trial_01.rho
     2       90       0.8146     53600.5825    2276.8373      7.98813     7.98813   17480.4608     4.56181      1 chain_02/itr_00090_trial_01.rho
     2       91       0.8128     50213.4429   -3387.1397      7.73162     7.73162   17480.4608     4.56181      1 chain_02/itr_00091_trial_01.rho
     2       92       0.8109     53211.7810    2998.3381      7.95911     7.95911   17480.4608     4.56181      1 chain_02/itr_00092_trial_01.rho
     2       93        0.809     59032.4164    5820.6354      8.38312     8.38312   17480.4608     4.56181      1 chain_02/itr_00093_trial_01.rho
     2       94       0.8072     65816.1224    6783.7060      8.85170     8.85170   17480.4608     4.56181      1 chain_02/itr_00094_trial_01.rho
     2       95       0.8053     72381.1795    6565.0571      9.28268     9.28268   17480.4608     4.56181      1 chain_02/itr_00095_trial_01.rho
     2       96       0.8035     83958.1178   11576.9382      9.99751     9.99751   17480.4608     4.56181      1 chain_02/itr_00096_trial_01.rho
     2       97       0.8016     88257.9974    4299.8796     10.25032    10.25032   17480.4608     4.56181      1 chain_02/itr_00097_trial_01.rho
     2       98       0.7998    106244.5187   17986.5213     11.24640    11.24640   17480.4608     4.56181      1 chain_02/itr_00098_trial_01.rho
     2       99       0.7979     85611.7152  -20632.8035     10.09548    10.09548   17480.4608     4.56181      1 chain_02/itr_00099_trial_01.rho
     2      100       0.7961     96112.3566   10500.6414     10.69670    10.69670   17480.4608     4.56181      1 chain_02/itr_00100_trial_01.rho
     2      101       0.7943    103059.6408    6947.2842     11.07655    11.07655   17480.4608     4.56181      1 chain_02/itr_00101_trial_01.rho
     2      102       0.7924    121250.3223   18190.6815     12.01439    12.01439   17480.4608     4.56181      1 chain_02/itr_00102_trial_01.rho
     2      103       0.7906    127634.1376    6383.8154     12.32661    12.32661   17480.4608     4.56181      1 chain_02/itr_00103_trial_01.rho
     2      104       0.7888    102442.8935  -25191.2441     11.04336    11.04336   17480.4608     4.56181      1 chain_02/itr_00104_trial_01.rho
     2      105        0.787    107678.0482    5235.1548     11.32202    11.32202   17480.4608     4.56181      1 chain_02/itr_00105_trial_01.rho
     2      106       0.7852     99681.8468   -7996.2014     10.89352    10.89352   17480.4608     4.56181      1 chain_02/itr_00106_trial_01.rho
     2      107       0.7834    107431.6949    7749.8480     11.30906    11.30906   17480.4608     4.56181      1 chain_02/itr_00107_trial_01.rho
     2      108       0.7816    109780.2083    2348.5134     11.43200    11.43200   17480.4608     4.56181      1 chain_02/itr_00108_trial_01.rho
     2      109       0.7798    108337.8155   -1442.3927     11.35665    11.35665   17480.4608     4.56181      1 chain_02/itr_00109_trial_01.rho
     2      110        0.778     91370.6501  -16967.1654     10.42951    10.42951   17480.4608     4.56181      1 chain_02/itr_00110_trial_01.rho
     2      111       0.7762    103231.5403   11860.8902     11.08579    11.08579   17480.4608     4.56181      1 chain_02/itr_00111_trial_01.rho
     2      112       0.7744    122478.1090   19246.5687     12.07507    12.07507   17480.4608     4.56181      1 chain_02/itr_00112_trial_01.rho
     2      113       0.7726    123530.2927    1052.1837     12.12682    12.12682   17480.4608     4.56181      1 chain_02/itr_00113_trial_01.rho
     2      114       0.7708    133033.2814    9502.9887     12.58463    12.58463   17480.4608     4.56181      1 chain_02/itr_00114_trial_01.rho
     2      115       0.7691    165019.4521   31986.1707     14.01612    14.01612   17480.4608     4.56181      1 chain_02/itr_00115_trial_01.rho
     2      116       0.7673    238036.1710   73016.7189     16.83379    16.83379   17480.4608     4.56181      1 chain_02/itr_00116_trial_01.rho
     2      117       0.7655    238036.1710       0.0000     16.83379    16.83379   17480.4608     4.56181      0 -
     2      118       0.7638    262834.2632   24798.0922     17.68892    17.68892   17480.4608     4.56181      1 chain_02/itr_00118_trial_01.rho
     2      119        0.762    230415.0446  -32419.2186     16.56211    16.56211   17480.4608     4.56181      1 chain_02/itr_00119_trial_01.rho
     2      120       0.7603    257693.6060   27278.5614     17.51508    17.51508   17480.4608     4.56181      1 chain_02/itr_00120_trial_01.rho
     2      121       0.7585    224689.4142  -33004.1918     16.35504    16.35504   17480.4608     4.56181      1 chain_02/itr_00121_trial_01.rho
     2      122       0.7568    221341.1992   -3348.2150     16.23273    16.23273   17480.4608     4.56181      1 chain_02/itr_00122_trial_01.rho
     2      123        0.755    259811.9053   38470.7060     17.58692    17.58692   17480.4608     4.56181      1 chain_02/itr_00123_trial_01.rho
     2      124       0.7533    237733.5908  -22078.3144     16.82308    16.82308   17480.4608     4.56181      1 chain_02/itr_00124_trial_01.rho
     2      125       0.7516    304868.8653   67135.2745     19.05096    19.05096   17480.4608     4.56181      1 chain_02/itr_00125_trial_01.rho
     2      126       0.7498    336159.6181   31290.7527     20.00475    20.00475   17480.4608     4.56181      1 chain_02/itr_00126_trial_01.rho
     2      127       0.7481    284035.9681  -52123.6500     18.38853    18.38853   17480.4608     4.56181      1 chain_02/itr_00127_trial_01.rho
     2      128       0.7464    284035.9681       0.0000     18.38853    18.38853   17480.4608     4.56181      0 -
     2      129       0.7447    271633.8953  -12402.0728     17.98259    17.98259   17480.4608     4.56181      1 chain_02/itr_00129_trial_01.rho
     2      130       0.7429    224481.2342  -47152.6612     16.34746    16.34746   17480.4608     4.56181      1 chain_02/itr_00130_trial_01.rho
     2      131       0.7412    211996.1463  -12485.0879     15.88636    15.88636   17480.4608     4.56181      1 chain_02/itr_00131_trial_01.rho
     2      132       0.7395    198943.6513  -13052.4950     15.38953    15.38953   17480.4608     4.56181      1 chain_02/itr_00132_trial_01.rho
     2      133       0.7378    198943.6513       0.0000     15.38953    15.38953   17480.4608     4.56181      0 -
     2      134       0.7361    258166.9973   59223.3461     17.53116    17.53116   17480.4608     4.56181      1 chain_02/itr_00134_trial_01.rho
     2      135       0.7344    254224.8155   -3942.1818     17.39680    17.39680   17480.4608     4.56181      1 chain_02/itr_00135_trial_01.rho
     2      136       0.7327    232406.9554  -21817.8601     16.63355    16.63355   17480.4608     4.56181      1 chain_02/itr_00136_trial_01.rho
     2      137       0.7311    232406.9554       0.0000     16.63355    16.63355   17480.4608     4.56181      0 -
     2      138       0.7294    198271.9091  -34135.0463     15.36353    15.36353   17480.4608     4.56181      1 chain_02/itr_00138_trial_01.rho
     2      139       0.7277    234771.0076   36499.0985     16.71793    16.71793   17480.4608     4.56181      1 chain_02/itr_00139_trial_01.rho
     2      140        0.726    223823.8521  -10947.1555     16.32351    16.32351   17480.4608     4.56181      1 chain_02/itr_00140_trial_01.rho
     2      141       0.7244    223632.9315    -190.9206     16.31655    16.31655   17480.4608     4.56181      1 chain_02/itr_00141_trial_01.rho
     2      142       0.7227    202388.3867  -21244.5448     15.52220    15.52220   17480.4608     4.56181      1 chain_02/itr_00142_trial_01.rho
     2      143        0.721    203480.5867    1092.2000     15.56402    15.56402   17480.4608     4.56181      1 chain_02/itr_00143_trial_01.rho
     2      144       0.7194    184969.1522  -18511.4345     14.83918    14.83918   17480.4608     4.56181      1 chain_02/itr_00144_trial_01.rho
     2      145       0.7177    205663.4252   20694.2731     15.64728    15.64728   17480.4608     4.56181      1 chain_02/itr_00145_trial_01.rho
     2      146       0.7161    247370.4718   41707.0465     17.16067    17.16067   17480.4608     4.56181      1 chain_02/itr_00146_trial_01.rho
     2      147       0.7144    250023.7917    2653.3200     17.25246    17.25246   17480.4608     4.56181      1 chain_02/itr_00147_trial_01.rho
     2      148       0.7128    205578.5563  -44445.2355     15.64405    15.64405   17480.4608     4.56181      1 chain_02/itr_00148_trial_01.rho
     2      149       0.7111    205578.5563       0.0000     15.64405    15.64405   17480.4608     4.56181      0 -
     2      150       0.7095    255771.9865   50193.4303     17.44966    17.44966   17480.4608     4.56181      1 chain_02/itr_00150_trial_01.rho
     2      151       0.7079    237330.0965  -18441.8901     16.80880    16.80880   17480.4608     4.56181      1 chain_02/itr_00151_trial_01.rho
     2      152       0.7062    226645.1155  -10684.9810     16.42607    16.42607   17480.4608     4.56181      1 chain_02/itr_00152_trial_01.rho
     2      153       0.7046    173504.4406  -53140.6749     14.37195    14.37195   17480.4608     4.56181      1 chain_02/itr_00153_trial_01.rho
     2      154        0.703    163434.5247  -10069.9159     13.94865    13.94865   17480.4608     4.56181      1 chain_02/itr_00154_trial_01.rho
     2      155       0.7014    169499.4409    6064.9162     14.20511    14.20511   17480.4608     4.56181      1 chain_02/itr_00155_trial_01.rho
     2      156       0.6998    197874.3287   28374.8879     15.34812    15.34812   17480.4608     4.56181      1 chain_02/itr_00156_trial_01.rho
     2      157       0.6981    183778.1802  -14096.1485     14.79133    14.79133   17480.4608     4.56181      1 chain_02/itr_00157_trial_01.rho
     2      158       0.6965    178936.9659   -4841.2143     14.59521    14.59521   17480.4608     4.56181      1 chain_02/itr_00158_trial_01.rho
     2      159       0.6949    148631.1258  -30305.8401     13.30195    13.30195   17480.4608     4.56181      1 chain_02/itr_00159_trial_01.rho
     2      160       0.6933    138032.9710  -10598.1547     12.81893    12.81893   17480.4608     4.56181      1 chain_02/itr_00160_trial_01.rho
     2      161       0.6917    139777.2535    1744.2825     12.89967    12.89967   17480.4608     4.56181      1 chain_02/itr_00161_trial_01.rho
     2      162       0.6902    119806.1686  -19971.0849     11.94263    11.94263   17480.4608     4.56181      1 chain_02/itr_00162_trial_01.rho
     2      163       0.6886    112147.3346   -7658.8340     11.55460    11.55460   17480.4608     4.56181      1 chain_02/itr_00163_trial_01.rho
     2      164        0.687    108399.5604   -3747.7742     11.35989    11.35989   17480.4608     4.56181      1 chain_02/itr_00164_trial_01.rho
     2      165       0.6854     86259.3170  -22140.2434     10.13359    10.13359   17480.4608     4.56181      1 chain_02/itr_00165_trial_01.rho
     2      166       0.6838     82211.9545   -4047.3625      9.89300     9.89300   17480.4608     4.56181      1 chain_02/itr_00166_trial_01.rho
     2      167       0.6823     80015.0734   -2196.8811      9.75992     9.75992   17480.4608     4.56181      1 chain_02/itr_00167_trial_01.rho
     2      168       0.6807     98151.4622   18136.3887     10.80958    10.80958   17480.4608     4.56181      1 chain_02/itr_00168_trial_01.rho
     2      169       0.6791     98151.4622       0.0000     10.80958    10.80958   17480.4608     4.56181      0 -
     2      170       0.6776     85680.3454  -12471.1168     10.09953    10.09953   17480.4608     4.56181      1 chain_02/itr_00170_trial_01.rho
     2      171        0.676     94898.8435    9218.4981     10.62896    10.62896   17480.4608     4.56181      1 chain_02/itr_00171_trial_01.rho
     2      172       0.6744    102052.5458    7153.7023     11.02230    11.02230   17480.4608     4.56181      1 chain_02/itr_00172_trial_01.rho
     2      173       0.6729    106316.0478    4263.5021     11.25019    11.25019   17480.4608     4.56181      1 chain_02/itr_00173_trial_01.rho
     2      174       0.6713     91711.5083  -14604.5396     10.44894    10.44894   17480.4608     4.56181      1 chain_02/itr_00174_trial_01.rho
     2      175       0.6698     93936.9192    2225.4109     10.57495    10.57495   17480.4608     4.56181      1 chain_02/itr_00175_trial_01.rho
     2      176       0.6683    107963.9565   14027.0373     11.33704    11.33704   17480.4608     4.56181      1 chain_02/itr_00176_trial_01.rho
     2      177       0.6667    107352.1798    -611.7767     11.30488    11.30488   17480.4608     4.56181      1 chain_02/itr_00177_trial_01.rho
     2      178       0.6652    107253.4687     -98.7111     11.29968    11.29968   17480.4608     4.56181      1 chain_02/itr_00178_trial_01.rho
     2      179       0.6637    102859.7040   -4393.7647     11.06580    11.06580   17480.4608     4.56181      1 chain_02/itr_00179_trial_01.rho
     2      180       0.6621    107334.1873    4474.4833     11.30393    11.30393   17480.4608     4.56181      1 chain_02/itr_00180_trial_01.rho
     2      181       0.6606    107183.1051    -151.0822     11.29597    11.29597   17480.4608     4.56181      1 chain_02/itr_00181_trial_01.rho
     2      182       0.6591    104427.6206   -2755.4844     11.14982    11.14982   17480.4608     4.56181      1 chain_02/itr_00182_trial_01.rho
     2      183       0.6576     88463.3239  -15964.2967     10.26224    10.26224   17480.4608     4.56181      1 chain_02/itr_00183_trial_01.rho
     2      184       0.6561     98969.2913   10505.9674     10.85452    10.85452   17480.4608     4.56181      1 chain_02/itr_00184_trial_01.rho
     2      185       0.6545     93867.0456   -5102.2457     10.57102    10.57102   17480.4608     4.56181      1 chain_02/itr_00185_trial_01.rho
     2      186        0.653     88810.3790   -5056.6667     10.28235    10.28235   17480.4608     4.56181      1 chain_02/itr_00186_trial_01.rho
     2      187       0.6515     88810.3790       0.0000     10.28235    10.28235   17480.4608     4.56181      0 -
     2      188         0.65     89859.0217    1048.6427     10.34287    10.34287   17480.4608     4.56181      1 chain_02/itr_00188_trial_01.rho
     2      189       0.6485    100425.0663   10566.0446     10.93406    10.93406   17480.4608     4.56181      1 chain_02/itr_00189_trial_01.rho
     2      190        0.647     86089.3648  -14335.7014     10.12360    10.12360   17480.4608     4.56181      1 chain_02/itr_00190_trial_01.rho
     2      191       0.6456     81127.7658   -4961.5990      9.82755     9.82755   17480.4608     4.56181      1 chain_02/itr_00191_trial_01.rho
     2      192       0.6441     78851.9858   -2275.7800      9.68873     9.68873   17480.4608     4.56181      1 chain_02/itr_00192_trial_01.rho
     2      193       0.6426     84769.7252    5917.7394     10.04571    10.04571   17480.4608     4.56181      1 chain_02/itr_00193_trial_01.rho
     2      194       0.6411     82234.2711   -2535.4541      9.89434     9.89434   17480.4608     4.56181      1 chain_02/itr_00194_trial_01.rho
     2      195       0.6396     89453.4018    7219.1307     10.31950    10.31950   17480.4608     4.56181      1 chain_02/itr_00195_trial_01.rho
     2      196       0.6382     81506.4497   -7946.9521      9.85046     9.85046   17480.4608     4.56181      1 chain_02/itr_00196_trial_01.rho
     2      197       0.6367     78104.5533   -3401.8964      9.64270     9.64270   17480.4608     4.56181      1 chain_02/itr_00197_trial_01.rho
     2      198       0.6352     82496.2156    4391.6623      9.91008     9.91008   17480.4608     4.56181      1 chain_02/itr_00198_trial_01.rho
     2      199       0.6338     86389.5878    3893.3722     10.14124    10.14124   17480.4608     4.56181      1 chain_02/itr_00199_trial_01.rho
     2      200       0.6323     82200.6731   -4188.9147      9.89232     9.89232   17480.4608     4.56181      1 chain_02/itr_00200_trial_01.rho
     2      201       0.6309     75911.0616   -6289.6115      9.50633     9.50633   17480.4608     4.56181      1 chain_02/itr_00201_trial_01.rho
     2      202       0.6294     82193.1730    6282.1114      9.89187     9.89187   17480.4608     4.56181      1 chain_02/itr_00202_trial_01.rho
     2      203        0.628     85383.0612    3189.8882     10.08199    10.08199   17480.4608     4.56181      1 chain_02/itr_00203_trial_01.rho
     2      204       0.6265     85292.0584     -91.0028     10.07661    10.07661   17480.4608     4.56181      1 chain_02/itr_00204_trial_01.rho
     2      205       0.6251     77767.7840   -7524.2744      9.62189     9.62189   17480.4608     4.56181      1 chain_02/itr_00205_trial_01.rho
     2      206       0.6236     77764.3828      -3.4012      9.62168     9.62168   17480.4608     4.56181      1 chain_02/itr_00206_trial_01.rho
     2      207       0.6222     72102.9576   -5661.4251      9.26482     9.26482   17480.4608     4.56181      1 chain_02/itr_00207_trial_01.rho
     2      208       0.6208     78778.8426    6675.8850      9.68423     9.68423   17480.4608     4.56181      1 chain_02/itr_00208_trial_01.rho
     2      209       0.6193     69037.0053   -9741.8373      9.06570     9.06570   17480.4608     4.56181      1 chain_02/itr_00209_trial_01.rho
     2      210       0.6179     69349.1546     312.1493      9.08617     9.08617   17480.4608     4.56181      1 chain_02/itr_00210_trial_01.rho
     2      211       0.6165     75923.6424    6574.4877      9.50712     9.50712   17480.4608     4.56181      1 chain_02/itr_00211_trial_01.rho
     2      212       0.6151     94953.0062   19029.3639     10.63199    10.63199   17480.4608     4.56181      1 chain_02/itr_00212_trial_01.rho
     2      213       0.6137    101915.6718    6962.6655     11.01491    11.01491   17480.4608     4.56181      1 chain_02/itr_00213_trial_01.rho
     2      214       0.6123     92275.6478   -9640.0240     10.48103    10.48103   17480.4608     4.56181      1 chain_02/itr_00214_trial_01.rho
     2      215       0.6108     82521.5093   -9754.1385      9.91160     9.91160   17480.4608     4.56181      1 chain_02/itr_00215_trial_01.rho
