# VFSA 2D iteration best - 2026-09-14 16:47:36
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       38        0.527    191829.7462    4375.4602     15.11187    15.11187  187454.2860    14.93854      1 chain_01/itr_00038_trial_01.rho
     1       39       0.5179    196127.1923    4297.4461     15.28021    15.28021  187454.2860    14.93854      1 chain_01/itr_00039_trial_01.rho
     1       40       0.5091    223477.7417   27350.5494     16.31088    16.31088  187454.2860    14.93854      1 chain_01/itr_00040_trial_01.rho
     1       41       0.5003    213369.9835  -10107.7582     15.93775    15.93775  187454.2860    14.93854      1 chain_01/itr_00041_trial_01.rho
     1       42       0.4917    202784.4426  -10585.5409     15.53738    15.53738  187454.2860    14.93854      1 chain_01/itr_00042_trial_01.rho
     1       43       0.4833    185145.0924  -17639.3502     14.84624    14.84624  185145.0924    14.84624      1 chain_01/itr_00043_trial_01.rho
     1       44        0.475    180958.6500   -4186.4424     14.67743    14.67743  180958.6500    14.67743      1 chain_01/itr_00044_trial_01.rho
     1       45       0.4668    154744.0513  -26214.5987     13.57273    13.57273  154744.0513    13.57273      1 chain_01/itr_00045_trial_01.rho
     1       46       0.4588    139299.0963  -15444.9551     12.87759    12.87759  139299.0963    12.87759      1 chain_01/itr_00046_trial_01.rho
     1       47        0.451    139299.0963       0.0000     12.87759    12.87759  139299.0963    12.87759      0 -
     1       48       0.4432    153195.1676   13896.0713     13.50464    13.50464  139299.0963    12.87759      1 chain_01/itr_00048_trial_01.rho
     1       49       0.4356    150413.0609   -2782.1067     13.38145    13.38145  139299.0963    12.87759      1 chain_01/itr_00049_trial_01.rho
     1       50       0.4281    154948.5696    4535.5088     13.58170    13.58170  139299.0963    12.87759      1 chain_01/itr_00050_trial_01.rho
     1       51       0.4208    150048.2968   -4900.2729     13.36521    13.36521  139299.0963    12.87759      1 chain_01/itr_00051_trial_01.rho
     1       52       0.4136    159830.3534    9782.0567     13.79399    13.79399  139299.0963    12.87759      1 chain_01/itr_00052_trial_01.rho
     1       53       0.4065    165098.5278    5268.1743     14.01948    14.01948  139299.0963    12.87759      1 chain_01/itr_00053_trial_01.rho
     1       54       0.3995    174396.9608    9298.4331     14.40887    14.40887  139299.0963    12.87759      1 chain_01/itr_00054_trial_01.rho
     1       55       0.3926    168822.6736   -5574.2873     14.17672    14.17672  139299.0963    12.87759      1 chain_01/itr_00055_trial_01.rho
     1       56       0.3859    146798.3976  -22024.2760     13.21968    13.21968  139299.0963    12.87759      1 chain_01/itr_00056_trial_01.rho
     1       57       0.3793    146798.3976       0.0000     13.21968    13.21968  139299.0963    12.87759      0 -
     1       58       0.3728    148924.0666    2125.6690     13.31505    13.31505  139299.0963    12.87759      1 chain_01/itr_00058_trial_01.rho
     1       59       0.3664    148924.0666       0.0000     13.31505    13.31505  139299.0963    12.87759      0 -
     1       60       0.3601    159851.9829   10927.9163     13.79493    13.79493  139299.0963    12.87759      1 chain_01/itr_00060_trial_01.rho
     1       61       0.3539    138291.1050  -21560.8778     12.83091    12.83091  138291.1050    12.83091      1 chain_01/itr_00061_trial_01.rho
     1       62       0.3478    141252.2682    2961.1632     12.96755    12.96755  138291.1050    12.83091      1 chain_01/itr_00062_trial_01.rho
     1       63       0.3418    127228.2166  -14024.0516     12.30700    12.30700  127228.2166    12.30700      1 chain_01/itr_00063_trial_01.rho
     1       64        0.336    126790.0145    -438.2021     12.28578    12.28578  126790.0145    12.28578      1 chain_01/itr_00064_trial_01.rho
     1       65       0.3302    133547.6318    6757.6173     12.60894    12.60894  126790.0145    12.28578      1 chain_01/itr_00065_trial_01.rho
     1       66       0.3245    125239.0607   -8308.5711     12.21041    12.21041  125239.0607    12.21041      1 chain_01/itr_00066_trial_01.rho
     1       67        0.319    124612.5875    -626.4732     12.17983    12.17983  124612.5875    12.17983      1 chain_01/itr_00067_trial_01.rho
     1       68       0.3135    127485.1732    2872.5857     12.31942    12.31942  124612.5875    12.17983      1 chain_01/itr_00068_trial_01.rho
     1       69       0.3081    130052.0174    2566.8442     12.44282    12.44282  124612.5875    12.17983      1 chain_01/itr_00069_trial_01.rho
     1       70       0.3028    126779.6971   -3272.3202     12.28528    12.28528  124612.5875    12.17983      1 chain_01/itr_00070_trial_01.rho
     1       71       0.2976    146176.3045   19396.6074     13.19164    13.19164  124612.5875    12.17983      1 chain_01/itr_00071_trial_01.rho
     1       72       0.2925    146176.3045       0.0000     13.19164    13.19164  124612.5875    12.17983      0 -
     1       73       0.2875    144143.0117   -2033.2928     13.09957    13.09957  124612.5875    12.17983      1 chain_01/itr_00073_trial_01.rho
     1       74       0.2826    122539.8030  -21603.2087     12.07811    12.07811  122539.8030    12.07811      1 chain_01/itr_00074_trial_01.rho
     1       75       0.2777    122539.8030       0.0000     12.07811    12.07811  122539.8030    12.07811      0 -
     1       76        0.273    113032.9452   -9506.8578     11.60013    11.60013  113032.9452    11.60013      1 chain_01/itr_00076_trial_01.rho
     1       77       0.2683    108225.1816   -4807.7635     11.35075    11.35075  108225.1816    11.35075      1 chain_01/itr_00077_trial_01.rho
     1       78       0.2637    100792.8967   -7432.2849     10.95407    10.95407  100792.8967    10.95407      1 chain_01/itr_00078_trial_01.rho
     1       79       0.2591    100792.8967       0.0000     10.95407    10.95407  100792.8967    10.95407      0 -
     1       80       0.2547     99353.9178   -1438.9789     10.87559    10.87559   99353.9178    10.87559      1 chain_01/itr_00080_trial_01.rho
     1       81       0.2503     92653.0681   -6700.8498     10.50244    10.50244   92653.0681    10.50244      1 chain_01/itr_00081_trial_01.rho
     1       82        0.246     73337.6158  -19315.4522      9.34380     9.34380   73337.6158     9.34380      1 chain_01/itr_00082_trial_01.rho
     1       83       0.2418     70256.0368   -3081.5790      9.14539     9.14539   70256.0368     9.14539      1 chain_01/itr_00083_trial_01.rho
     1       84       0.2377     70256.0368       0.0000      9.14539     9.14539   70256.0368     9.14539      0 -
     1       85       0.2336     77411.0266    7154.9898      9.59979     9.59979   70256.0368     9.14539      1 chain_01/itr_00085_trial_01.rho
     1       86       0.2296     77411.0266       0.0000      9.59979     9.59979   70256.0368     9.14539      0 -
     1       87       0.2256     77071.4228    -339.6037      9.57871     9.57871   70256.0368     9.14539      1 chain_01/itr_00087_trial_01.rho
     1       88       0.2218     70915.5811   -6155.8418      9.18822     9.18822   70256.0368     9.14539      1 chain_01/itr_00088_trial_01.rho
     1       89       0.2179     65104.1355   -5811.4455      8.80369     8.80369   65104.1355     8.80369      1 chain_01/itr_00089_trial_01.rho
     1       90       0.2142     55612.3582   -9491.7773      8.13666     8.13666   55612.3582     8.13666      1 chain_01/itr_00090_trial_01.rho
     1       91       0.2105     51317.1957   -4295.1625      7.81613     7.81613   51317.1957     7.81613      1 chain_01/itr_00091_trial_01.rho
     1       92       0.2069     52312.3842     995.1885      7.89156     7.89156   51317.1957     7.81613      1 chain_01/itr_00092_trial_01.rho
     1       93       0.2034     48120.5497   -4191.8345      7.56878     7.56878   48120.5497     7.56878      1 chain_01/itr_00093_trial_01.rho
     1       94       0.1999     48120.5497       0.0000      7.56878     7.56878   48120.5497     7.56878      0 -
     1       95       0.1964     53874.4926    5753.9429      8.00851     8.00851   48120.5497     7.56878      1 chain_01/itr_00095_trial_01.rho
     1       96       0.1931     55937.1683    2062.6757      8.16038     8.16038   48120.5497     7.56878      1 chain_01/itr_00096_trial_01.rho
     1       97       0.1898     54299.9204   -1637.2479      8.04007     8.04007   48120.5497     7.56878      1 chain_01/itr_00097_trial_01.rho
     1       98       0.1865     54299.9204       0.0000      8.04007     8.04007   48120.5497     7.56878      0 -
     1       99       0.1833     51410.6894   -2889.2311      7.82325     7.82325   48120.5497     7.56878      1 chain_01/itr_00099_trial_01.rho
     1      100       0.1802     51438.8902      28.2008      7.82539     7.82539   48120.5497     7.56878      1 chain_01/itr_00100_trial_01.rho
     1      101       0.1771     49483.3887   -1955.5015      7.67521     7.67521   48120.5497     7.56878      1 chain_01/itr_00101_trial_01.rho
     1      102        0.174     50244.3167     760.9280      7.73399     7.73399   48120.5497     7.56878      1 chain_01/itr_00102_trial_01.rho
     1      103        0.171     47328.0295   -2916.2872      7.50619     7.50619   47328.0295     7.50619      1 chain_01/itr_00103_trial_01.rho
     1      104       0.1681     47842.0818     514.0523      7.54684     7.54684   47328.0295     7.50619      1 chain_01/itr_00104_trial_01.rho
     1      105       0.1652     46782.5943   -1059.4875      7.46281     7.46281   46782.5943     7.46281      1 chain_01/itr_00105_trial_01.rho
     1      106       0.1624     45120.1910   -1662.4032      7.32902     7.32902   45120.1910     7.32902      1 chain_01/itr_00106_trial_01.rho
     1      107       0.1596     45485.7342     365.5431      7.35865     7.35865   45120.1910     7.32902      1 chain_01/itr_00107_trial_01.rho
     1      108       0.1569     42084.9211   -3400.8130      7.07821     7.07821   42084.9211     7.07821      1 chain_01/itr_00108_trial_01.rho
     1      109       0.1542     42006.0942     -78.8270      7.07158     7.07158   42006.0942     7.07158      1 chain_01/itr_00109_trial_01.rho
     1      110       0.1515     42647.4964     641.4022      7.12537     7.12537   42006.0942     7.07158      1 chain_01/itr_00110_trial_01.rho
     1      111       0.1489     41707.5848    -939.9116      7.04641     7.04641   41707.5848     7.04641      1 chain_01/itr_00111_trial_01.rho
     1      112       0.1464     40215.5784   -1492.0065      6.91923     6.91923   40215.5784     6.91923      1 chain_01/itr_00112_trial_01.rho
     1      113       0.1438     39853.4313    -362.1471      6.88800     6.88800   39853.4313     6.88800      1 chain_01/itr_00113_trial_01.rho
     1      114       0.1414     41450.8910    1597.4597      7.02469     7.02469   39853.4313     6.88800      1 chain_01/itr_00114_trial_01.rho
     1      115       0.1389     39061.0651   -2389.8259      6.81918     6.81918   39061.0651     6.81918      1 chain_01/itr_00115_trial_01.rho
     1      116       0.1366     40578.6994    1517.6342      6.95039     6.95039   39061.0651     6.81918      1 chain_01/itr_00116_trial_01.rho
     1      117       0.1342     43819.6776    3240.9782      7.22262     7.22262   39061.0651     6.81918      1 chain_01/itr_00117_trial_01.rho
     1      118       0.1319     43270.4611    -549.2165      7.17722     7.17722   39061.0651     6.81918      1 chain_01/itr_00118_trial_01.rho
     1      119       0.1297     44258.2676     987.8064      7.25868     7.25868   39061.0651     6.81918      1 chain_01/itr_00119_trial_01.rho
     1      120       0.1274     44146.3527    -111.9148      7.24950     7.24950   39061.0651     6.81918      1 chain_01/itr_00120_trial_01.rho
     1      121       0.1252     45912.4631    1766.1103      7.39308     7.39308   39061.0651     6.81918      1 chain_01/itr_00121_trial_01.rho
     1      122       0.1231     43216.1943   -2696.2688      7.17272     7.17272   39061.0651     6.81918      1 chain_01/itr_00122_trial_01.rho
     1      123        0.121     42556.4336    -659.7607      7.11775     7.11775   39061.0651     6.81918      1 chain_01/itr_00123_trial_01.rho
     1      124       0.1189     43056.7612     500.3277      7.15947     7.15947   39061.0651     6.81918      1 chain_01/itr_00124_trial_01.rho
     1      125       0.1169     42454.2452    -602.5160      7.10920     7.10920   39061.0651     6.81918      1 chain_01/itr_00125_trial_01.rho
     1      126       0.1149     42454.2452       0.0000      7.10920     7.10920   39061.0651     6.81918      0 -
     1      127       0.1129     41075.9363   -1378.3089      6.99285     6.99285   39061.0651     6.81918      1 chain_01/itr_00127_trial_01.rho
     1      128       0.1109     40518.4389    -557.4975      6.94523     6.94523   39061.0651     6.81918      1 chain_01/itr_00128_trial_01.rho
     1      129        0.109     39596.8364    -921.6024      6.86579     6.86579   39061.0651     6.81918      1 chain_01/itr_00129_trial_01.rho
     1      130       0.1072     39762.8105     165.9741      6.88017     6.88017   39061.0651     6.81918      1 chain_01/itr_00130_trial_01.rho
     1      131       0.1053     40281.2445     518.4340      6.92487     6.92487   39061.0651     6.81918      1 chain_01/itr_00131_trial_01.rho
     1      132       0.1035     39742.7762    -538.4682      6.87843     6.87843   39061.0651     6.81918      1 chain_01/itr_00132_trial_01.rho
     1      133       0.1017     39559.4322    -183.3440      6.86255     6.86255   39061.0651     6.81918      1 chain_01/itr_00133_trial_01.rho
     1      134          0.1     39803.2824     243.8502      6.88367     6.88367   39061.0651     6.81918      1 chain_01/itr_00134_trial_01.rho
     1      135      0.09828     40926.5236    1123.2412      6.98012     6.98012   39061.0651     6.81918      1 chain_01/itr_00135_trial_01.rho
     1      136       0.0966     40926.5236       0.0000      6.98012     6.98012   39061.0651     6.81918      0 -
     1      137      0.09494     40926.5236       0.0000      6.98012     6.98012   39061.0651     6.81918      0 -
     1      138      0.09331     41234.9464     308.4228      7.00637     7.00637   39061.0651     6.81918      1 chain_01/itr_00138_trial_01.rho
     1      139      0.09171     41382.1855     147.2391      7.01887     7.01887   39061.0651     6.81918      1 chain_01/itr_00139_trial_01.rho
     1      140      0.09013     40534.4974    -847.6881      6.94661     6.94661   39061.0651     6.81918      1 chain_01/itr_00140_trial_01.rho
     1      141      0.08859     40534.4974       0.0000      6.94661     6.94661   39061.0651     6.81918      0 -
     1      142      0.08707     41395.6266     861.1291      7.02001     7.02001   39061.0651     6.81918      1 chain_01/itr_00142_trial_01.rho
     1      143      0.08557     41141.4492    -254.1774      6.99842     6.99842   39061.0651     6.81918      1 chain_01/itr_00143_trial_01.rho
     1      144       0.0841     41337.1465     195.6973      7.01505     7.01505   39061.0651     6.81918      1 chain_01/itr_00144_trial_01.rho
     1      145      0.08266     41084.0201    -253.1264      6.99354     6.99354   39061.0651     6.81918      1 chain_01/itr_00145_trial_01.rho
     1      146      0.08124     39672.4438   -1411.5763      6.87234     6.87234   39061.0651     6.81918      1 chain_01/itr_00146_trial_01.rho
     1      147      0.07985     39672.4438       0.0000      6.87234     6.87234   39061.0651     6.81918      0 -
     1      148      0.07848     39470.9258    -201.5180      6.85487     6.85487   39061.0651     6.81918      1 chain_01/itr_00148_trial_01.rho
     1      149      0.07713     39470.9258       0.0000      6.85487     6.85487   39061.0651     6.81918      0 -
     1      150      0.07581     39045.3652    -425.5606      6.81781     6.81781   39045.3652     6.81781      1 chain_01/itr_00150_trial_01.rho
     1      151       0.0745     39039.0491      -6.3161      6.81726     6.81726   39039.0491     6.81726      1 chain_01/itr_00151_trial_01.rho
     1      152      0.07323     38402.4820    -636.5671      6.76145     6.76145   38402.4820     6.76145      1 chain_01/itr_00152_trial_01.rho
     1      153      0.07197     39074.4268     671.9449      6.82035     6.82035   38402.4820     6.76145      1 chain_01/itr_00153_trial_01.rho
     1      154      0.07073     37855.4992   -1218.9276      6.71313     6.71313   37855.4992     6.71313      1 chain_01/itr_00154_trial_01.rho
     1      155      0.06952     37517.6459    -337.8534      6.68310     6.68310   37517.6459     6.68310      1 chain_01/itr_00155_trial_01.rho
     1      156      0.06833     37912.1882     394.5423      6.71815     6.71815   37517.6459     6.68310      1 chain_01/itr_00156_trial_01.rho
     1      157      0.06715     38328.5475     416.3593      6.75494     6.75494   37517.6459     6.68310      1 chain_01/itr_00157_trial_01.rho
     1      158        0.066     38328.5475       0.0000      6.75494     6.75494   37517.6459     6.68310      0 -
     1      159      0.06487     38095.7989    -232.7486      6.73440     6.73440   37517.6459     6.68310      1 chain_01/itr_00159_trial_01.rho
     1      160      0.06375     38962.9144     867.1155      6.81061     6.81061   37517.6459     6.68310      1 chain_01/itr_00160_trial_01.rho
     1      161      0.06266     37734.3501   -1228.5643      6.70238     6.70238   37517.6459     6.68310      1 chain_01/itr_00161_trial_01.rho
     1      162      0.06158     37734.3501       0.0000      6.70238     6.70238   37517.6459     6.68310      0 -
     1      163      0.06053     38992.5341    1258.1840      6.81320     6.81320   37517.6459     6.68310      1 chain_01/itr_00163_trial_01.rho
     1      164      0.05949     38684.1328    -308.4013      6.78620     6.78620   37517.6459     6.68310      1 chain_01/itr_00164_trial_01.rho
     1      165      0.05847     38211.6489    -472.4838      6.74463     6.74463   37517.6459     6.68310      1 chain_01/itr_00165_trial_01.rho
     1      166      0.05746     38285.1277      73.4788      6.75111     6.75111   37517.6459     6.68310      1 chain_01/itr_00166_trial_01.rho
     1      167      0.05648     37320.5934    -964.5343      6.66553     6.66553   37320.5934     6.66553      1 chain_01/itr_00167_trial_01.rho
     1      168      0.05551     36738.9359    -581.6576      6.61338     6.61338   36738.9359     6.61338      1 chain_01/itr_00168_trial_01.rho
     1      169      0.05456     37088.0116     349.0757      6.64473     6.64473   36738.9359     6.61338      1 chain_01/itr_00169_trial_01.rho
     1      170      0.05362     38781.5273    1693.5157      6.79474     6.79474   36738.9359     6.61338      1 chain_01/itr_00170_trial_01.rho
     1      171       0.0527     38613.1454    -168.3819      6.77997     6.77997   36738.9359     6.61338      1 chain_01/itr_00171_trial_01.rho
     1      172      0.05179     39374.4639     761.3185      6.84649     6.84649   36738.9359     6.61338      1 chain_01/itr_00172_trial_01.rho
     1      173      0.05091     39374.4639       0.0000      6.84649     6.84649   36738.9359     6.61338      0 -
     1      174      0.05003     39374.4639       0.0000      6.84649     6.84649   36738.9359     6.61338      0 -
     1      175      0.04917     39374.4639       0.0000      6.84649     6.84649   36738.9359     6.61338      0 -
     1      176      0.04833     40558.2951    1183.8313      6.94865     6.94865   36738.9359     6.61338      1 chain_01/itr_00176_trial_01.rho
     1      177       0.0475     40906.9045     348.6094      6.97845     6.97845   36738.9359     6.61338      1 chain_01/itr_00177_trial_01.rho
     1      178      0.04668     39892.0916   -1014.8129      6.89134     6.89134   36738.9359     6.61338      1 chain_01/itr_00178_trial_01.rho
     1      179      0.04588     39930.6590      38.5674      6.89467     6.89467   36738.9359     6.61338      1 chain_01/itr_00179_trial_01.rho
     1      180       0.0451     39024.7768    -905.8822      6.81602     6.81602   36738.9359     6.61338      1 chain_01/itr_00180_trial_01.rho
     1      181      0.04432     38327.7430    -697.0338      6.75487     6.75487   36738.9359     6.61338      1 chain_01/itr_00181_trial_01.rho
     1      182      0.04356     38202.0621    -125.6809      6.74379     6.74379   36738.9359     6.61338      1 chain_01/itr_00182_trial_01.rho
     1      183      0.04281     38731.1479     529.0858      6.79032     6.79032   36738.9359     6.61338      1 chain_01/itr_00183_trial_01.rho
     1      184      0.04208     38731.1479       0.0000      6.79032     6.79032   36738.9359     6.61338      0 -
     1      185      0.04136     38027.5753    -703.5726      6.72837     6.72837   36738.9359     6.61338      1 chain_01/itr_00185_trial_01.rho
     1      186      0.04065     38027.5753       0.0000      6.72837     6.72837   36738.9359     6.61338      0 -
     1      187      0.03995     38219.7300     192.1547      6.74534     6.74534   36738.9359     6.61338      1 chain_01/itr_00187_trial_01.rho
     1      188      0.03926     38219.7300       0.0000      6.74534     6.74534   36738.9359     6.61338      0 -
     1      189      0.03859     36949.5796   -1270.1504      6.63231     6.63231   36738.9359     6.61338      1 chain_01/itr_00189_trial_01.rho
     1      190      0.03793     36259.0694    -690.5102      6.57005     6.57005   36259.0694     6.57005      1 chain_01/itr_00190_trial_01.rho
     1      191      0.03728     36099.8841    -159.1853      6.55561     6.55561   36099.8841     6.55561      1 chain_01/itr_00191_trial_01.rho
     1      192      0.03664     36099.8841       0.0000      6.55561     6.55561   36099.8841     6.55561      0 -
     1      193      0.03601     35187.3479    -912.5362      6.47223     6.47223   35187.3479     6.47223      1 chain_01/itr_00193_trial_01.rho
     1      194      0.03539     36382.3924    1195.0445      6.58121     6.58121   35187.3479     6.47223      1 chain_01/itr_00194_trial_01.rho
     1      195      0.03478     35549.6759    -832.7165      6.50546     6.50546   35187.3479     6.47223      1 chain_01/itr_00195_trial_01.rho
     1      196      0.03418     35101.0691    -448.6068      6.46429     6.46429   35101.0691     6.46429      1 chain_01/itr_00196_trial_01.rho
     1      197       0.0336     35089.4191     -11.6500      6.46321     6.46321   35089.4191     6.46321      1 chain_01/itr_00197_trial_01.rho
     1      198      0.03302     35089.4191       0.0000      6.46321     6.46321   35089.4191     6.46321      0 -
     1      199      0.03245     34384.0529    -705.3661      6.39792     6.39792   34384.0529     6.39792      1 chain_01/itr_00199_trial_01.rho
     1      200       0.0319     34159.7207    -224.3323      6.37702     6.37702   34159.7207     6.37702      1 chain_01/itr_00200_trial_01.rho
     1      201      0.03135     32999.5436   -1160.1771      6.26779     6.26779   32999.5436     6.26779      1 chain_01/itr_00201_trial_01.rho
     1      202      0.03081     32999.5436       0.0000      6.26779     6.26779   32999.5436     6.26779      0 -
     1      203      0.03028     33029.4717      29.9281      6.27063     6.27063   32999.5436     6.26779      1 chain_01/itr_00203_trial_01.rho
     1      204      0.02976     33686.0216     656.5499      6.33265     6.33265   32999.5436     6.26779      1 chain_01/itr_00204_trial_01.rho
     1      205      0.02925     33539.5748    -146.4468      6.31887     6.31887   32999.5436     6.26779      1 chain_01/itr_00205_trial_01.rho
     1      206      0.02875     32858.4192    -681.1556      6.25437     6.25437   32858.4192     6.25437      1 chain_01/itr_00206_trial_01.rho
     1      207      0.02826     32356.8097    -501.6094      6.20645     6.20645   32356.8097     6.20645      1 chain_01/itr_00207_trial_01.rho
     1      208      0.02777     32356.8097       0.0000      6.20645     6.20645   32356.8097     6.20645      0 -
     1      209       0.0273     32356.8097       0.0000      6.20645     6.20645   32356.8097     6.20645      0 -
     1      210      0.02683     32356.8097       0.0000      6.20645     6.20645   32356.8097     6.20645      0 -
     1      211      0.02637     32380.9757      24.1660      6.20877     6.20877   32356.8097     6.20645      1 chain_01/itr_00211_trial_01.rho
     1      212      0.02591     32380.9757       0.0000      6.20877     6.20877   32356.8097     6.20645      0 -
     1      213      0.02547     32422.1294      41.1537      6.21271     6.21271   32356.8097     6.20645      1 chain_01/itr_00213_trial_01.rho
     1      214      0.02503     33571.3356    1149.2061      6.32186     6.32186   32356.8097     6.20645      1 chain_01/itr_00214_trial_01.rho
     1      215       0.0246     33571.3356       0.0000      6.32186     6.32186   32356.8097     6.20645      0 -
     1      216      0.02418     33571.3356       0.0000      6.32186     6.32186   32356.8097     6.20645      0 -
     1      217      0.02377     33054.3581    -516.9775      6.27299     6.27299   32356.8097     6.20645      1 chain_01/itr_00217_trial_01.rho
     1      218      0.02336     32784.4482    -269.9099      6.24733     6.24733   32356.8097     6.20645      1 chain_01/itr_00218_trial_01.rho
     1      219      0.02296     32594.1895    -190.2587      6.22917     6.22917   32356.8097     6.20645      1 chain_01/itr_00219_trial_01.rho
     1      220      0.02256     32355.9642    -238.2254      6.20637     6.20637   32355.9642     6.20637      1 chain_01/itr_00220_trial_01.rho
     1      221      0.02218     32355.9642       0.0000      6.20637     6.20637   32355.9642     6.20637      0 -
