# VFSA 2D iteration best - 2026-09-15 00:58:55
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1       47       0.8995     27010.9120    1164.0021      5.67061     5.67061   15601.4496     4.30966      1 chain_01/itr_00047_trial_01.rho
     1       48       0.8974     27487.8851     476.9731      5.72046     5.72046   15601.4496     4.30966      1 chain_01/itr_00048_trial_01.rho
     1       49       0.8953     27455.8504     -32.0347      5.71713     5.71713   15601.4496     4.30966      1 chain_01/itr_00049_trial_01.rho
     1       50       0.8933     26440.7302   -1015.1202      5.61044     5.61044   15601.4496     4.30966      1 chain_01/itr_00050_trial_01.rho
     1       51       0.8912     26568.9788     128.2486      5.62403     5.62403   15601.4496     4.30966      1 chain_01/itr_00051_trial_01.rho
     1       52       0.8892     26688.2230     119.2442      5.63664     5.63664   15601.4496     4.30966      1 chain_01/itr_00052_trial_01.rho
     1       53       0.8871     26876.2129     187.9899      5.65646     5.65646   15601.4496     4.30966      1 chain_01/itr_00053_trial_01.rho
     1       54       0.8851     27985.6349    1109.4219      5.77202     5.77202   15601.4496     4.30966      1 chain_01/itr_00054_trial_01.rho
     1       55        0.883     27303.3903    -682.2446      5.70123     5.70123   15601.4496     4.30966      1 chain_01/itr_00055_trial_01.rho
     1       56        0.881     28210.7123     907.3220      5.79519     5.79519   15601.4496     4.30966      1 chain_01/itr_00056_trial_01.rho
     1       57        0.879     28152.9662     -57.7461      5.78925     5.78925   15601.4496     4.30966      1 chain_01/itr_00057_trial_01.rho
     1       58        0.877     27837.3865    -315.5797      5.75671     5.75671   15601.4496     4.30966      1 chain_01/itr_00058_trial_01.rho
     1       59       0.8749     28793.6550     956.2685      5.85476     5.85476   15601.4496     4.30966      1 chain_01/itr_00059_trial_01.rho
     1       60       0.8729     29454.4033     660.7483      5.92155     5.92155   15601.4496     4.30966      1 chain_01/itr_00060_trial_01.rho
     1       61       0.8709     27650.1374   -1804.2659      5.73732     5.73732   15601.4496     4.30966      1 chain_01/itr_00061_trial_01.rho
     1       62       0.8689     28772.1297    1121.9923      5.85257     5.85257   15601.4496     4.30966      1 chain_01/itr_00062_trial_01.rho
     1       63       0.8669     28772.1297       0.0000      5.85257     5.85257   15601.4496     4.30966      0 -
     1       64       0.8649     29570.6189     798.4892      5.93322     5.93322   15601.4496     4.30966      1 chain_01/itr_00064_trial_01.rho
     1       65       0.8629     29959.4910     388.8721      5.97211     5.97211   15601.4496     4.30966      1 chain_01/itr_00065_trial_01.rho
     1       66        0.861     29140.0235    -819.4674      5.88986     5.88986   15601.4496     4.30966      1 chain_01/itr_00066_trial_01.rho
     1       67        0.859     30625.7497    1485.7262      6.03815     6.03815   15601.4496     4.30966      1 chain_01/itr_00067_trial_01.rho
     1       68        0.857     31106.4577     480.7080      6.08535     6.08535   15601.4496     4.30966      1 chain_01/itr_00068_trial_01.rho
     1       69        0.855     32415.4006    1308.9429      6.21207     6.21207   15601.4496     4.30966      1 chain_01/itr_00069_trial_01.rho
     1       70       0.8531     31151.1862   -1264.2144      6.08972     6.08972   15601.4496     4.30966      1 chain_01/itr_00070_trial_01.rho
     1       71       0.8511     31623.3425     472.1563      6.13570     6.13570   15601.4496     4.30966      1 chain_01/itr_00071_trial_01.rho
     1       72       0.8491     31233.3307    -390.0117      6.09775     6.09775   15601.4496     4.30966      1 chain_01/itr_00072_trial_01.rho
     1       73       0.8472     30366.6888    -866.6420      6.01256     6.01256   15601.4496     4.30966      1 chain_01/itr_00073_trial_01.rho
     1       74       0.8452     28025.2854   -2341.4034      5.77611     5.77611   15601.4496     4.30966      1 chain_01/itr_00074_trial_01.rho
     1       75       0.8433     28025.2854       0.0000      5.77611     5.77611   15601.4496     4.30966      0 -
     1       76       0.8413     27854.9896    -170.2957      5.75853     5.75853   15601.4496     4.30966      1 chain_01/itr_00076_trial_01.rho
     1       77       0.8394     29262.2724    1407.2827      5.90221     5.90221   15601.4496     4.30966      1 chain_01/itr_00077_trial_01.rho
     1       78       0.8375     28598.8066    -663.4658      5.83491     5.83491   15601.4496     4.30966      1 chain_01/itr_00078_trial_01.rho
     1       79       0.8356     28995.3704     396.5639      5.87523     5.87523   15601.4496     4.30966      1 chain_01/itr_00079_trial_01.rho
     1       80       0.8336     28406.3889    -588.9816      5.81525     5.81525   15601.4496     4.30966      1 chain_01/itr_00080_trial_01.rho
     1       81       0.8317     30941.4767    2535.0878      6.06919     6.06919   15601.4496     4.30966      1 chain_01/itr_00081_trial_01.rho
     1       82       0.8298     32001.9669    1060.4903      6.17232     6.17232   15601.4496     4.30966      1 chain_01/itr_00082_trial_01.rho
     1       83       0.8279     31749.4920    -252.4749      6.14793     6.14793   15601.4496     4.30966      1 chain_01/itr_00083_trial_01.rho
     1       84        0.826     30279.9479   -1469.5441      6.00396     6.00396   15601.4496     4.30966      1 chain_01/itr_00084_trial_01.rho
     1       85       0.8241     30246.6735     -33.2745      6.00066     6.00066   15601.4496     4.30966      1 chain_01/itr_00085_trial_01.rho
     1       86       0.8222     30127.3002    -119.3733      5.98881     5.98881   15601.4496     4.30966      1 chain_01/itr_00086_trial_01.rho
     1       87       0.8203     30685.4801     558.1800      6.04403     6.04403   15601.4496     4.30966      1 chain_01/itr_00087_trial_01.rho
     1       88       0.8184     30685.4801       0.0000      6.04403     6.04403   15601.4496     4.30966      0 -
     1       89       0.8165     29150.4032   -1535.0770      5.89091     5.89091   15601.4496     4.30966      1 chain_01/itr_00089_trial_01.rho
     1       90       0.8146     29420.1062     269.7030      5.91810     5.91810   15601.4496     4.30966      1 chain_01/itr_00090_trial_01.rho
